source_system,source_db,owner,table_name,table_comment,num_rows_stats,blocks,last_analyzed,tablespace_name,inferred_domain,table_role,include_status,exclude_reason
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DU3H1_1427,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUAGQ_1203,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUAGZ_1530,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUATX_1026,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUCUE_0922,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUD90_0000,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUDWV_1129,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUEEP_0932,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUGDS_1424,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUGED_1643,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUGMG_1040,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUGN5_1159,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUHLY_0827,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUJDV_1108,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUQ0J_0000,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUS63_0000,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUTRY_1538,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUUCP_1558,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUVCJ_1158,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUWRV_1652,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DUYYT_1127,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DV10K_1735,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DV10W_1735,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DV2DC_1556,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DV2N3_1457,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DV30H_1119,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DV5F9_0922,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DV5PP_1540,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DV5YD_1547,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DV7NW_1022,,36,28,2024-08-01 22:10:46,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DV9WS_1621,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVC31_1404,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVCKM_0000,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVCY0_1758,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVD06_1002,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVDS3_1131,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVEH0_0956,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVF4T_1712,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVK10_1144,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVL2O_1114,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVM6P_1349,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVNNZ_1411,,2291,58,2024-06-03 22:10:11,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVON9_1035,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVOX1_0000,,88,28,2025-03-30 06:12:44,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVP6O_1744,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVPCO_0931,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVQ0Z_0000,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVQZK_0000,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVTVQ_0000,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVUS5_1728,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVXAL_1140,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVXTR_1520,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVY88_1615,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVYTI_0914,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DVYYS_0907,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DW52L_1155,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DW5FT_1631,,2266,58,2023-07-10 22:01:12,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DW5NA_1555,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DW6U0_1749,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DW739_1609,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DW9ZN_1717,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DWC7U_1532,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DWDQP_0000,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DWDXQ_0000,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DWETW_1016,,2238,58,2023-08-01 22:01:09,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DWFAU_1429,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DWH0I_1024,,2327,58,2023-09-28 22:01:40,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DWJPK_1557,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DWNSP_1947,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DWO2W_1646,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DWPD9_0902,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DWQI9_0759,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DWSPB_1559,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DWVSX_1558,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DWXIP_1448,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DWYHU_1415,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DWZ13_1702,,,,,,供应商/物资,fact_or_business,included,
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DX288_0949,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DX3BU_1457,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DX3NU_1641,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DX486_1415,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DX559_1601,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DX76E_1013,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DX8NA_1352,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DX9B0_1553,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DX9Q1_1809,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXA5L_1128,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXAOA_1013,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXAQX_0929,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXBCU_1654,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXCRN_0846,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXDJ0_1246,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXDWK_1719,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXE78_1720,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXEXW_0854,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXFE0_1410,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXGPI_1043,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXHQY_1953,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXJ3F_1041,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXKR6_1730,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXMHG_1048,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXMQO_1109,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXMUM_1723,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXR6H_1022,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXS0K_1230,,2240,28,2023-06-13 22:00:58,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXT7W_0910,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXVX2_1148,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXW69_0826,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXX26_1457,,2292,58,2023-09-28 22:01:42,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXXP6_0835,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXXPK_1424,,32,28,2024-02-06 22:03:39,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXXTL_1141,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXXVY_1138,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXZ49_1629,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXZSK_0942,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DXZVZ_2237,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DY15Z_1724,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DY2RZ_1059,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DY3W3_1108,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DY5MY_1025,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DY6K2_1535,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DY8G0_1855,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DY9EJ_0000,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DYARQ_1607,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DYASL_1233,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DYE3C_0000,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DYG2H_0914,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DYHGH_1621,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DYJLK_1102,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DYMM0_1049,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DYNKH_2059,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DYNV1_1718,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DYOKL_1609,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DYPL9_1121,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DYQR3_1350,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DYSFE_1410,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DYTIQ_0950,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DYUDR_1041,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DYXJI_1013,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DYYP9_0000,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZ0PX_1555,,17711,245,2023-05-12 22:00:52,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZ1G0_1125,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZ21Y_0000,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZ2H8_1703,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZ2UM_1725,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZ35K_1135,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZ45J_1705,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZ5T9_1651,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZAUH_1713,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZGD1_1034,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZHOG_1130,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZIC7_1554,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZII6_1656,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZK15_0000,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZN1H_0924,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZNDW_1448,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZNNL_1629,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZON8_0011,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZP54_1418,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZPH2_1614,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZQUU_1213,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZQWV_0858,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZSKR_1546,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZUFX_0000,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZUI3_0000,,88,28,2025-03-08 06:12:55,NNC_DATA01,其他,candidate,candidate,非重点 HRP 业务表，保留候选
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZY8M_1450,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_DZZ1I_1428,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_E0113_1113,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_E01AV_1151,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_E023D_1559,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_E0334_1524,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_E045M_1809,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_E04A6_1811,,,,,,其他,candidate,candidate,缺少统计行数，需人工确认是否纳入
