owner,table_name,constraint_name,constraint_type,column_name,ref_owner,ref_table_name,ref_column_name
HRPSEY656,IUFO_MEASURE_DATA_VOVP94L0,PK_IUFO_MEASURE_DATA_VOVP94L0,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VOVP94L0,SYS_C0075706,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VOZLAPA5,PK_IUFO_MEASURE_DATA_VOZLAPA5,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VOZLAPA5,SYS_C0073826,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VP039F3P,PK_IUFO_MEASURE_DATA_VP039F3P,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VP039F3P,SYS_C0074642,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VP3G2VCU,PK_IUFO_MEASURE_DATA_VP3G2VCU,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VP3G2VCU,SYS_C00113841,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VP6QZQ3L,PK_IUFO_MEASURE_DATA_VP6QZQ3L,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VP6QZQ3L,SYS_C0073582,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VP73FA05,PK_IUFO_MEASURE_DATA_VP73FA05,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VP73FA05,SYS_C00106949,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VP7CUIQT,PK_IUFO_MEASURE_DATA_VP7CUIQT,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VP7CUIQT,SYS_C0082264,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VP8QGTYX,PK_IUFO_MEASURE_DATA_VP8QGTYX,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VP8QGTYX,SYS_C0092142,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPAK6GRO,PK_IUFO_MEASURE_DATA_VPAK6GRO,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPAK6GRO,SYS_C00115415,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPE5PLS7,PK_IUFO_MEASURE_DATA_VPE5PLS7,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPE5PLS7,SYS_C00111098,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPJQO4UE,PK_IUFO_MEASURE_DATA_VPJQO4UE,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPJQO4UE,SYS_C0080102,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPMANQDN,PK_IUFO_MEASURE_DATA_VPMANQDN,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPMANQDN,SYS_C00116133,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPR6JPT2,PK_IUFO_MEASURE_DATA_VPR6JPT2,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPR6JPT2,SYS_C00106775,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPU7JJAI,PK_IUFO_MEASURE_DATA_VPU7JJAI,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPU7JJAI,SYS_C00101853,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPVFXB86,PK_IUFO_MEASURE_DATA_VPVFXB86,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPVFXB86,SYS_C0086748,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPXKF51D,PK_IUFO_MEASURE_DATA_VPXKF51D,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPXKF51D,SYS_C0087758,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPY6VTX4,PK_IUFO_MEASURE_DATA_VPY6VTX4,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VPY6VTX4,SYS_C0078176,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQ1LTAAF,PK_IUFO_MEASURE_DATA_VQ1LTAAF,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQ1LTAAF,SYS_C00106495,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQ2M5ZLW,PK_IUFO_MEASURE_DATA_VQ2M5ZLW,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQ2M5ZLW,SYS_C00103861,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQ53BM1L,PK_IUFO_MEASURE_DATA_VQ53BM1L,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQ53BM1L,SYS_C0099169,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQ9H57P7,PK_IUFO_MEASURE_DATA_VQ9H57P7,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQ9H57P7,SYS_C0080464,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQARTWBJ,PK_IUFO_MEASURE_DATA_VQARTWBJ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQARTWBJ,SYS_C00124412,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQB863FL,PK_IUFO_MEASURE_DATA_VQB863FL,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQB863FL,SYS_C00112969,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQFKF6GD,PK_IUFO_MEASURE_DATA_VQFKF6GD,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQFKF6GD,SYS_C00110990,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQG6TE5V,PK_IUFO_MEASURE_DATA_VQG6TE5V,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQG6TE5V,SYS_C0074456,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQIH1WYG,PK_IUFO_MEASURE_DATA_VQIH1WYG,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQIH1WYG,SYS_C00113507,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQIWGKPL,PK_IUFO_MEASURE_DATA_VQIWGKPL,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQIWGKPL,SYS_C00114533,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQKJPZ3U,PK_IUFO_MEASURE_DATA_VQKJPZ3U,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQKJPZ3U,SYS_C0094406,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQNTX3LQ,PK_IUFO_MEASURE_DATA_VQNTX3LQ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQNTX3LQ,SYS_C00116229,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQRRO6U8,PK_IUFO_MEASURE_DATA_VQRRO6U8,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQRRO6U8,SYS_C0093636,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQS4F1NA,PK_IUFO_MEASURE_DATA_VQS4F1NA,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQS4F1NA,SYS_C00119866,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQT2F0U1,PK_IUFO_MEASURE_DATA_VQT2F0U1,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQT2F0U1,SYS_C0079620,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQT9SW99,PK_IUFO_MEASURE_DATA_VQT9SW99,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQT9SW99,SYS_C00115807,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQU5JYI0,PK_IUFO_MEASURE_DATA_VQU5JYI0,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQU5JYI0,SYS_C00123104,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQV1EAN5,PK_IUFO_MEASURE_DATA_VQV1EAN5,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQV1EAN5,SYS_C00109605,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQVLOJQJ,PK_IUFO_MEASURE_DATA_VQVLOJQJ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQVLOJQJ,SYS_C00108069,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQZKRUOZ,PK_IUFO_MEASURE_DATA_VQZKRUOZ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQZKRUOZ,SYS_C0090130,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQZX2SEM,PK_IUFO_MEASURE_DATA_VQZX2SEM,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VQZX2SEM,SYS_C0098379,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VR1AWWQP,PK_IUFO_MEASURE_DATA_VR1AWWQP,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VR1AWWQP,SYS_C0074804,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VR2R9PMI,PK_IUFO_MEASURE_DATA_VR2R9PMI,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VR2R9PMI,SYS_C0084520,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VR482QV5,PK_IUFO_MEASURE_DATA_VR482QV5,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VR482QV5,SYS_C0089530,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VR8RMKN0,PK_IUFO_MEASURE_DATA_VR8RMKN0,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VR8RMKN0,SYS_C0075492,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VR9IOVZZ,PK_IUFO_MEASURE_DATA_VR9IOVZZ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VR9IOVZZ,SYS_C00114573,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRAVNKFK,PK_IUFO_MEASURE_DATA_VRAVNKFK,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRAVNKFK,SYS_C00102889,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRCO7PNX,PK_IUFO_MEASURE_DATA_VRCO7PNX,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRCO7PNX,SYS_C00124158,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRDEYFAP,PK_IUFO_MEASURE_DATA_VRDEYFAP,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRDEYFAP,SYS_C0086902,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRIUTHGF,PK_IUFO_MEASURE_DATA_VRIUTHGF,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRIUTHGF,SYS_C0097479,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRKJHA1C,PK_IUFO_MEASURE_DATA_VRKJHA1C,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRKJHA1C,SYS_C00107653,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRL22X1A,PK_IUFO_MEASURE_DATA_VRL22X1A,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRL22X1A,SYS_C0082964,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRPHKQRL,PK_IUFO_MEASURE_DATA_VRPHKQRL,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRPHKQRL,SYS_C0083146,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRQ0UT96,PK_IUFO_MEASURE_DATA_VRQ0UT96,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRQ0UT96,SYS_C0096383,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRR3GA4D,PK_IUFO_MEASURE_DATA_VRR3GA4D,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRR3GA4D,SYS_C00102297,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRUQNO0H,PK_IUFO_MEASURE_DATA_VRUQNO0H,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRUQNO0H,SYS_C0089386,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRVDHTLP,PK_IUFO_MEASURE_DATA_VRVDHTLP,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRVDHTLP,SYS_C0073682,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRX35BSF,PK_IUFO_MEASURE_DATA_VRX35BSF,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VRX35BSF,SYS_C00120850,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VS05SZBW,PK_IUFO_MEASURE_DATA_VS05SZBW,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VS05SZBW,SYS_C00104577,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VS81RAEY,PK_IUFO_MEASURE_DATA_VS81RAEY,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VS81RAEY,SYS_C00101771,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSA5QTYP,PK_IUFO_MEASURE_DATA_VSA5QTYP,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSA5QTYP,SYS_C00110309,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSBRDTLT,PK_IUFO_MEASURE_DATA_VSBRDTLT,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSBRDTLT,SYS_C00104743,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSCES28M,PK_IUFO_MEASURE_DATA_VSCES28M,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSCES28M,SYS_C0088524,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSGGTDPH,PK_IUFO_MEASURE_DATA_VSGGTDPH,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSGGTDPH,SYS_C0079376,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSLDO2GG,PK_IUFO_MEASURE_DATA_VSLDO2GG,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSLDO2GG,SYS_C0084466,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSM5MJ0F,PK_IUFO_MEASURE_DATA_VSM5MJ0F,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSM5MJ0F,SYS_C00102799,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSPAE2KW,PK_IUFO_MEASURE_DATA_VSPAE2KW,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSPAE2KW,SYS_C0097315,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSQUZP71,PK_IUFO_MEASURE_DATA_VSQUZP71,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSQUZP71,SYS_C0075888,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSQW9P8G,PK_IUFO_MEASURE_DATA_VSQW9P8G,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSQW9P8G,SYS_C00124982,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSRG3C5S,PK_IUFO_MEASURE_DATA_VSRG3C5S,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSRG3C5S,SYS_C0096653,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSTHT2CQ,PK_IUFO_MEASURE_DATA_VSTHT2CQ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSTHT2CQ,SYS_C00101331,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSTO06DV,PK_IUFO_MEASURE_DATA_VSTO06DV,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSTO06DV,SYS_C0085328,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSTXVUVP,PK_IUFO_MEASURE_DATA_VSTXVUVP,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSTXVUVP,SYS_C00105041,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSUPNGGQ,PK_IUFO_MEASURE_DATA_VSUPNGGQ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSUPNGGQ,SYS_C0077184,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSZTEFUD,PK_IUFO_MEASURE_DATA_VSZTEFUD,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VSZTEFUD,SYS_C0084044,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VT01DYF1,PK_IUFO_MEASURE_DATA_VT01DYF1,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VT01DYF1,SYS_C00104951,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VT05X4XA,PK_IUFO_MEASURE_DATA_VT05X4XA,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VT05X4XA,SYS_C0093866,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VT290CFL,PK_IUFO_MEASURE_DATA_VT290CFL,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VT290CFL,SYS_C00107761,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VT2WACV1,PK_IUFO_MEASURE_DATA_VT2WACV1,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VT2WACV1,SYS_C00109661,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VT32ORA7,PK_IUFO_MEASURE_DATA_VT32ORA7,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VT32ORA7,SYS_C00102529,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VT4EKJDI,PK_IUFO_MEASURE_DATA_VT4EKJDI,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VT4EKJDI,SYS_C0093208,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VT6FP40P,PK_IUFO_MEASURE_DATA_VT6FP40P,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VT6FP40P,SYS_C00115863,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VT8MO5GI,PK_IUFO_MEASURE_DATA_VT8MO5GI,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VT8MO5GI,SYS_C00124952,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTB8B3AQ,PK_IUFO_MEASURE_DATA_VTB8B3AQ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTB8B3AQ,SYS_C00105713,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTBO5VJW,PK_IUFO_MEASURE_DATA_VTBO5VJW,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTBO5VJW,SYS_C00102967,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTC762HQ,PK_IUFO_MEASURE_DATA_VTC762HQ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTC762HQ,SYS_C0074336,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTD09Q0J,PK_IUFO_MEASURE_DATA_VTD09Q0J,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTD09Q0J,SYS_C0093408,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTE41YPF,PK_IUFO_MEASURE_DATA_VTE41YPF,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTE41YPF,SYS_C00116303,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTFQVR8I,PK_IUFO_MEASURE_DATA_VTFQVR8I,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTFQVR8I,SYS_C00123788,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTHO3XBS,PK_IUFO_MEASURE_DATA_VTHO3XBS,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTHO3XBS,SYS_C00126180,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTKIKW6R,PK_IUFO_MEASURE_DATA_VTKIKW6R,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTKIKW6R,SYS_C0089000,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTLACD52,PK_IUFO_MEASURE_DATA_VTLACD52,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTLACD52,SYS_C00102495,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTP53WK7,PK_IUFO_MEASURE_DATA_VTP53WK7,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTP53WK7,SYS_C00106707,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTPO2K98,PK_IUFO_MEASURE_DATA_VTPO2K98,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTPO2K98,SYS_C0088408,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTPPZKMW,PK_IUFO_MEASURE_DATA_VTPPZKMW,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTPPZKMW,SYS_C00110181,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTQ4S46X,PK_IUFO_MEASURE_DATA_VTQ4S46X,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTQ4S46X,SYS_C0073496,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTVY6F7S,PK_IUFO_MEASURE_DATA_VTVY6F7S,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VTVY6F7S,SYS_C0084816,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VU5FTE0C,PK_IUFO_MEASURE_DATA_VU5FTE0C,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VU5FTE0C,SYS_C00109911,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VU5WAR1S,PK_IUFO_MEASURE_DATA_VU5WAR1S,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VU5WAR1S,SYS_C0085974,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VU8JXG3Q,PK_IUFO_MEASURE_DATA_VU8JXG3Q,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VU8JXG3Q,SYS_C0096607,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VU8U3KN9,PK_IUFO_MEASURE_DATA_VU8U3KN9,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VU8U3KN9,SYS_C0086012,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUALF45M,PK_IUFO_MEASURE_DATA_VUALF45M,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUALF45M,SYS_C0097459,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUDO7MBA,PK_IUFO_MEASURE_DATA_VUDO7MBA,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUDO7MBA,SYS_C00104973,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUHIUQVC,PK_IUFO_MEASURE_DATA_VUHIUQVC,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUHIUQVC,SYS_C0076430,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUI6610A,PK_IUFO_MEASURE_DATA_VUI6610A,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUI6610A,SYS_C00125370,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUI86N0O,PK_IUFO_MEASURE_DATA_VUI86N0O,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUI86N0O,SYS_C00109011,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUJ43UWX,PK_IUFO_MEASURE_DATA_VUJ43UWX,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUJ43UWX,SYS_C0082770,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUKGCOYF,PK_IUFO_MEASURE_DATA_VUKGCOYF,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUKGCOYF,SYS_C0086530,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUMWHDE1,PK_IUFO_MEASURE_DATA_VUMWHDE1,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUMWHDE1,SYS_C0092286,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUNAUVH4,PK_IUFO_MEASURE_DATA_VUNAUVH4,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUNAUVH4,SYS_C00121170,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUNTRRTR,PK_IUFO_MEASURE_DATA_VUNTRRTR,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUNTRRTR,SYS_C0073790,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUTILFO9,PK_IUFO_MEASURE_DATA_VUTILFO9,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUTILFO9,SYS_C00109503,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUTYD8T4,PK_IUFO_MEASURE_DATA_VUTYD8T4,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUTYD8T4,SYS_C0087908,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUU7R5VI,PK_IUFO_MEASURE_DATA_VUU7R5VI,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUU7R5VI,SYS_C00122750,C,ALONE_ID,,,
