owner,table_name,index_name,uniqueness,column_name,column_position
HRPSEY656,IUFO_MEASURE_DATA_CJ21WDT7,PK_IUFO_MEASURE_DATA_CJ21WDT7,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJ37PJG2,PK_IUFO_MEASURE_DATA_CJ37PJG2,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJ79C8C4,PK_IUFO_MEASURE_DATA_CJ79C8C4,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJA299OX,PK_IUFO_MEASURE_DATA_CJA299OX,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJB86WPF,PK_IUFO_MEASURE_DATA_CJB86WPF,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJB9L4JE,PK_IUFO_MEASURE_DATA_CJB9L4JE,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJEJKX23,PK_IUFO_MEASURE_DATA_CJEJKX23,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJGJLFS8,PK_IUFO_MEASURE_DATA_CJGJLFS8,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJL8UYAS,PK_IUFO_MEASURE_DATA_CJL8UYAS,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJLQB5S0,PK_IUFO_MEASURE_DATA_CJLQB5S0,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJMECAE9,PK_IUFO_MEASURE_DATA_CJMECAE9,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJN4YR1S,PK_IUFO_MEASURE_DATA_CJN4YR1S,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJO2TNFB,PK_IUFO_MEASURE_DATA_CJO2TNFB,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJOO7G7D,PK_IUFO_MEASURE_DATA_CJOO7G7D,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJR53H5O,PK_IUFO_MEASURE_DATA_CJR53H5O,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJRFHOT2,PK_IUFO_MEASURE_DATA_CJRFHOT2,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJUPC771,PK_IUFO_MEASURE_DATA_CJUPC771,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJXEP6D8,PK_IUFO_MEASURE_DATA_CJXEP6D8,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CJYZ3TPM,PK_IUFO_MEASURE_DATA_CJYZ3TPM,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CK17D7IF,PK_IUFO_MEASURE_DATA_CK17D7IF,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CK2BO8DI,PK_IUFO_MEASURE_DATA_CK2BO8DI,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CK2EUWIN,PK_IUFO_MEASURE_DATA_CK2EUWIN,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CK3MX75F,PK_IUFO_MEASURE_DATA_CK3MX75F,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CK4Y2P9P,PK_IUFO_MEASURE_DATA_CK4Y2P9P,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CK5R2AAP,PK_IUFO_MEASURE_DATA_CK5R2AAP,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CK5TWPBC,PK_IUFO_MEASURE_DATA_CK5TWPBC,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CK9MBJSW,PK_IUFO_MEASURE_DATA_CK9MBJSW,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CKB5TMZC,PK_IUFO_MEASURE_DATA_CKB5TMZC,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CKCXMDXP,PK_IUFO_MEASURE_DATA_CKCXMDXP,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CKF2WV8Z,PK_IUFO_MEASURE_DATA_CKF2WV8Z,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CKJOJCBT,PK_IUFO_MEASURE_DATA_CKJOJCBT,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CKJPA5PG,PK_IUFO_MEASURE_DATA_CKJPA5PG,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CKLHAQO4,PK_IUFO_MEASURE_DATA_CKLHAQO4,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CKMKFNP2,PK_IUFO_MEASURE_DATA_CKMKFNP2,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CKNWGF53,PK_IUFO_MEASURE_DATA_CKNWGF53,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CKP0N5VG,PK_IUFO_MEASURE_DATA_CKP0N5VG,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CKQ3DE53,PK_IUFO_MEASURE_DATA_CKQ3DE53,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CKSKXCE5,PK_IUFO_MEASURE_DATA_CKSKXCE5,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CKT960MG,PK_IUFO_MEASURE_DATA_CKT960MG,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CKUHJMF0,PK_IUFO_MEASURE_DATA_CKUHJMF0,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CKUHL5BM,PK_IUFO_MEASURE_DATA_CKUHL5BM,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CKV3TVLK,PK_IUFO_MEASURE_DATA_CKV3TVLK,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CKXXMZVG,PK_IUFO_MEASURE_DATA_CKXXMZVG,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CL4RGZ9R,PK_IUFO_MEASURE_DATA_CL4RGZ9R,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CL72D3RI,PK_IUFO_MEASURE_DATA_CL72D3RI,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CL7IDZUU,PK_IUFO_MEASURE_DATA_CL7IDZUU,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CL7YERII,PK_IUFO_MEASURE_DATA_CL7YERII,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CL9TRVTZ,PK_IUFO_MEASURE_DATA_CL9TRVTZ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CLCLQ2DE,PK_IUFO_MEASURE_DATA_CLCLQ2DE,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CLEHJIYQ,PK_IUFO_MEASURE_DATA_CLEHJIYQ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CLH51GC1,PK_IUFO_MEASURE_DATA_CLH51GC1,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CLHD1LH5,PK_IUFO_MEASURE_DATA_CLHD1LH5,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CLHX7DP4,PK_IUFO_MEASURE_DATA_CLHX7DP4,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CLJ7C55B,PK_IUFO_MEASURE_DATA_CLJ7C55B,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CLK7PLJA,PK_IUFO_MEASURE_DATA_CLK7PLJA,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CLLCM2LH,PK_IUFO_MEASURE_DATA_CLLCM2LH,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CLNIGXE1,PK_IUFO_MEASURE_DATA_CLNIGXE1,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CLPRN9RP,PK_IUFO_MEASURE_DATA_CLPRN9RP,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CLR8YB1U,PK_IUFO_MEASURE_DATA_CLR8YB1U,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CLS1DKPK,PK_IUFO_MEASURE_DATA_CLS1DKPK,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CLUIOYBL,PK_IUFO_MEASURE_DATA_CLUIOYBL,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CLWKD1ZL,PK_IUFO_MEASURE_DATA_CLWKD1ZL,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CLX9X1VQ,PK_IUFO_MEASURE_DATA_CLX9X1VQ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CM1TJ9WW,PK_IUFO_MEASURE_DATA_CM1TJ9WW,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CM2TA28T,PK_IUFO_MEASURE_DATA_CM2TA28T,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CM873SFR,PK_IUFO_MEASURE_DATA_CM873SFR,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CM9N1JXA,PK_IUFO_MEASURE_DATA_CM9N1JXA,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CMBTR8ZN,PK_IUFO_MEASURE_DATA_CMBTR8ZN,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CMC3TPHV,PK_IUFO_MEASURE_DATA_CMC3TPHV,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CMCQRFMW,PK_IUFO_MEASURE_DATA_CMCQRFMW,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CMDVUV07,PK_IUFO_MEASURE_DATA_CMDVUV07,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CMF7EK3O,PK_IUFO_MEASURE_DATA_CMF7EK3O,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CMJY7M2Y,PK_IUFO_MEASURE_DATA_CMJY7M2Y,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CMKC5AGD,PK_IUFO_MEASURE_DATA_CMKC5AGD,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CMMBCUX7,PK_IUFO_MEASURE_DATA_CMMBCUX7,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CMP8OICC,PK_IUFO_MEASURE_DATA_CMP8OICC,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CMXG4EAR,PK_IUFO_MEASURE_DATA_CMXG4EAR,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CMZ1M0H6,PK_IUFO_MEASURE_DATA_CMZ1M0H6,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CMZLXDRB,PK_IUFO_MEASURE_DATA_CMZLXDRB,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CN0OFXQM,PK_IUFO_MEASURE_DATA_CN0OFXQM,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CN17OW9V,PK_IUFO_MEASURE_DATA_CN17OW9V,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CN1OHTHN,PK_IUFO_MEASURE_DATA_CN1OHTHN,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CN2CZH2N,PK_IUFO_MEASURE_DATA_CN2CZH2N,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CN4728LN,PK_IUFO_MEASURE_DATA_CN4728LN,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CNCW2ZYO,PK_IUFO_MEASURE_DATA_CNCW2ZYO,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CNDJXHX3,PK_IUFO_MEASURE_DATA_CNDJXHX3,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CNHB006V,PK_IUFO_MEASURE_DATA_CNHB006V,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CNIAZK0Z,PK_IUFO_MEASURE_DATA_CNIAZK0Z,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CNJIWQJO,PK_IUFO_MEASURE_DATA_CNJIWQJO,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CNLG9YE4,PK_IUFO_MEASURE_DATA_CNLG9YE4,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CNMFA7CH,PK_IUFO_MEASURE_DATA_CNMFA7CH,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CNO8E3H4,PK_IUFO_MEASURE_DATA_CNO8E3H4,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CNP45ZV9,PK_IUFO_MEASURE_DATA_CNP45ZV9,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CNPJWS1W,PK_IUFO_MEASURE_DATA_CNPJWS1W,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CNQOXSX2,PK_IUFO_MEASURE_DATA_CNQOXSX2,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CNRNXXAX,PK_IUFO_MEASURE_DATA_CNRNXXAX,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CNU7Y15R,PK_IUFO_MEASURE_DATA_CNU7Y15R,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CNWU0MW1,PK_IUFO_MEASURE_DATA_CNWU0MW1,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CNZH0ETC,PK_IUFO_MEASURE_DATA_CNZH0ETC,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CO3KG9BR,PK_IUFO_MEASURE_DATA_CO3KG9BR,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CO4RFPVA,PK_IUFO_MEASURE_DATA_CO4RFPVA,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CO94DZC3,PK_IUFO_MEASURE_DATA_CO94DZC3,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CO9IOO60,PK_IUFO_MEASURE_DATA_CO9IOO60,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CO9NJ2O1,PK_IUFO_MEASURE_DATA_CO9NJ2O1,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_COBIHK92,PK_IUFO_MEASURE_DATA_COBIHK92,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_COBYHTWC,PK_IUFO_MEASURE_DATA_COBYHTWC,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CODBZL5Y,PK_IUFO_MEASURE_DATA_CODBZL5Y,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CODU4Y4V,PK_IUFO_MEASURE_DATA_CODU4Y4V,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_COFK2SM3,PK_IUFO_MEASURE_DATA_COFK2SM3,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_COJ7DZ5I,PK_IUFO_MEASURE_DATA_COJ7DZ5I,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_COJPICO7,PK_IUFO_MEASURE_DATA_COJPICO7,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_COKZRO0L,PK_IUFO_MEASURE_DATA_COKZRO0L,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CONMEUEO,PK_IUFO_MEASURE_DATA_CONMEUEO,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CONWUN9Q,PK_IUFO_MEASURE_DATA_CONWUN9Q,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_COO8FJAC,PK_IUFO_MEASURE_DATA_COO8FJAC,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_COON5YC9,PK_IUFO_MEASURE_DATA_COON5YC9,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_COOWJC0Z,PK_IUFO_MEASURE_DATA_COOWJC0Z,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_COQSZ57K,PK_IUFO_MEASURE_DATA_COQSZ57K,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_COV7KVBO,PK_IUFO_MEASURE_DATA_COV7KVBO,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_COVLX6NS,PK_IUFO_MEASURE_DATA_COVLX6NS,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_COYR5CXE,PK_IUFO_MEASURE_DATA_COYR5CXE,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_COZULBG8,PK_IUFO_MEASURE_DATA_COZULBG8,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CP0UUGJA,PK_IUFO_MEASURE_DATA_CP0UUGJA,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CP6AJDWJ,PK_IUFO_MEASURE_DATA_CP6AJDWJ,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CP7J7SRE,PK_IUFO_MEASURE_DATA_CP7J7SRE,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CPB95R38,PK_IUFO_MEASURE_DATA_CPB95R38,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CPKOL0MF,PK_IUFO_MEASURE_DATA_CPKOL0MF,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CPMUNQXT,PK_IUFO_MEASURE_DATA_CPMUNQXT,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CPQGZYU2,PK_IUFO_MEASURE_DATA_CPQGZYU2,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CPRK88Y0,PK_IUFO_MEASURE_DATA_CPRK88Y0,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CPSK6FWW,PK_IUFO_MEASURE_DATA_CPSK6FWW,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CPTHE41G,PK_IUFO_MEASURE_DATA_CPTHE41G,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CPVOW7TO,PK_IUFO_MEASURE_DATA_CPVOW7TO,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CQ2LIT7Q,PK_IUFO_MEASURE_DATA_CQ2LIT7Q,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CQ3XV10Z,PK_IUFO_MEASURE_DATA_CQ3XV10Z,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CQ47B6D0,PK_IUFO_MEASURE_DATA_CQ47B6D0,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CQ47HUQF,PK_IUFO_MEASURE_DATA_CQ47HUQF,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CQ8PD5QL,PK_IUFO_MEASURE_DATA_CQ8PD5QL,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CQ9K1FEY,PK_IUFO_MEASURE_DATA_CQ9K1FEY,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CQA8OYA6,PK_IUFO_MEASURE_DATA_CQA8OYA6,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CQAWKSM6,PK_IUFO_MEASURE_DATA_CQAWKSM6,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CQBW4W07,PK_IUFO_MEASURE_DATA_CQBW4W07,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CQFTMPKR,PK_IUFO_MEASURE_DATA_CQFTMPKR,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CQH3P8X2,PK_IUFO_MEASURE_DATA_CQH3P8X2,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CQN4Q8LC,PK_IUFO_MEASURE_DATA_CQN4Q8LC,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CQNJ52C3,PK_IUFO_MEASURE_DATA_CQNJ52C3,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CQSCCXI9,PK_IUFO_MEASURE_DATA_CQSCCXI9,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CQZM5WVH,PK_IUFO_MEASURE_DATA_CQZM5WVH,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CR3M63H9,PK_IUFO_MEASURE_DATA_CR3M63H9,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CR7AZ6P5,PK_IUFO_MEASURE_DATA_CR7AZ6P5,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CR7JI3ZK,PK_IUFO_MEASURE_DATA_CR7JI3ZK,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CR92DY2T,PK_IUFO_MEASURE_DATA_CR92DY2T,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CRA1YW59,PK_IUFO_MEASURE_DATA_CRA1YW59,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CRBMGOM9,PK_IUFO_MEASURE_DATA_CRBMGOM9,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CRC841R7,PK_IUFO_MEASURE_DATA_CRC841R7,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CRIOLBKW,PK_IUFO_MEASURE_DATA_CRIOLBKW,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CRJ6HHG2,PK_IUFO_MEASURE_DATA_CRJ6HHG2,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CRJI9B1D,PK_IUFO_MEASURE_DATA_CRJI9B1D,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CRKL4667,PK_IUFO_MEASURE_DATA_CRKL4667,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CRM6VUE8,PK_IUFO_MEASURE_DATA_CRM6VUE8,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CRNI50G4,PK_IUFO_MEASURE_DATA_CRNI50G4,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CRSSCA7X,PK_IUFO_MEASURE_DATA_CRSSCA7X,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CRTF1BMB,PK_IUFO_MEASURE_DATA_CRTF1BMB,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CRTH54ER,PK_IUFO_MEASURE_DATA_CRTH54ER,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CRTKKEH3,PK_IUFO_MEASURE_DATA_CRTKKEH3,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CRUC5U8F,PK_IUFO_MEASURE_DATA_CRUC5U8F,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CRV54DN8,PK_IUFO_MEASURE_DATA_CRV54DN8,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CRXMVTKL,PK_IUFO_MEASURE_DATA_CRXMVTKL,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CRYT1K7V,PK_IUFO_MEASURE_DATA_CRYT1K7V,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CS3BCCC5,PK_IUFO_MEASURE_DATA_CS3BCCC5,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CS4CMX4U,PK_IUFO_MEASURE_DATA_CS4CMX4U,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CS4JN9Z5,PK_IUFO_MEASURE_DATA_CS4JN9Z5,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CS5NRI5C,PK_IUFO_MEASURE_DATA_CS5NRI5C,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CS5URC9P,PK_IUFO_MEASURE_DATA_CS5URC9P,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CS8KAGJU,PK_IUFO_MEASURE_DATA_CS8KAGJU,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CS98WD4E,PK_IUFO_MEASURE_DATA_CS98WD4E,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CS9EJVI0,PK_IUFO_MEASURE_DATA_CS9EJVI0,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CSAH0SRS,PK_IUFO_MEASURE_DATA_CSAH0SRS,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CSDW9PHF,PK_IUFO_MEASURE_DATA_CSDW9PHF,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CSDY3X2I,PK_IUFO_MEASURE_DATA_CSDY3X2I,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CSE78B4P,PK_IUFO_MEASURE_DATA_CSE78B4P,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CSF0R308,PK_IUFO_MEASURE_DATA_CSF0R308,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CSF6U9IH,PK_IUFO_MEASURE_DATA_CSF6U9IH,UNIQUE,ALONE_ID,1
HRPSEY656,IUFO_MEASURE_DATA_CSFFK4RN,PK_IUFO_MEASURE_DATA_CSFFK4RN,UNIQUE,ALONE_ID,1
