source_system,source_db,owner,table_name,num_rows_stats,inferred_domain,cleanup_decision,column_count_in_current_file,pii_like_columns,semantic_summary,recommendation,reason
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BO962_1000,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BO9Y0_1444,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BOEOI_1929,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BOKA8_1113,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BOLP3_1344,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BOMUD_1051,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BOQHJ_1125,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BOW10_1038,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BOWG6_1303,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BOZS9_1559,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BP0EE_1538,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BP4FI_1728,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BP4Z6_1423,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BP5G4_1639,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BP5OW_1805,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BP6KZ_1508,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BP9MR_1629,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BP9UO_1514,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPCAE_1654,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPCX1_1411,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPDR8_0902,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPELI_1419,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPFBV_1422,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPFCI_0848,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPFIB_1514,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPFJO_0816,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPG05_1157,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPICX_1708,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPKEE_1413,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPKUF_1153,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPNN5_2127,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPPI1_1537,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPPSE_1113,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPV3C_1642,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPWJD_1009,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPWKJ_1518,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPZHC_1350,,供应商/物资,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPZHC_1508,,供应商/物资,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BPZSA_1629,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BQ430_0953,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BQ5FS_0910,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BQ9PW_0938,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BQBYL_1504,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BQEHV_1925,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BQLYT_1507,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BQPA9_1120,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BQPV4_1046,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BQR75_1417,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BQT2T_1651,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BQY1B_1048,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BQYCU_1435,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BQYDE_0418,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BQYH8_0925,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BQYN9_1729,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BQYUJ_0949,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BQZIP_1619,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BR10W_1118,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BR2S6_1120,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BR4G9_1605,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BR5EL_1006,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BRA33_1003,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BRAV6_1109,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BRCQM_1551,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BRDSI_1002,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BRFYX_1155,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BRHX0_1454,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BRJMD_0843,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BRMNK_1104,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BRNE2_1517,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BRPBJ_1301,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BRXQK_1015,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BRXRT_1022,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BRYAO_0950,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BRYPP_1154,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BS3UE_1801,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BS7GA_1733,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BSD3R_1106,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BSDRH_1747,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BSGHM_1111,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BSGRJ_1607,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BSKVW_0936,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BSO3T_0936,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BSPLQ_1523,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BSV6C_1546,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BSVBX_1630,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BSVH0_1514,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BT129_1407,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BT19K_1024,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BT2FD_1131,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BT537_0946,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BT67H_1103,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BT8C6_1517,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BT9A3_1723,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BT9NS_1022,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BTDM4_1349,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BTE6J_1107,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BTEZK_0854,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BTFBJ_1158,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BTGYU_1638,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BTH77_0906,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BTIS9_1511,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BTJUC_1547,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BTK0S_1421,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BTNOR_1007,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BTOS3_0911,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BTOX6_1741,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BTPZW_1329,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BTQ6M_1743,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
HRP,10.10.10.23:1521/hrpdb,HRPSEY656,TEMQ_BTR60_0850,,其他,exclude_candidate,206,0,其他:133;账号:40;编码:17;时间:8;金额:6;组织科室:2,exclude_log_or_temp,NUM_ROWS缺失; TEMQ临时查询对象
