review_priority,suggested_action_code,owner,table_name,table_comment,num_rows_stats,inferred_domain_refined,column_count_in_current_file,has_primary_key,dependency_count,low_row_decision,low_row_reason
P1,REVIEW_INCLUDE,HRPSEY656,PAM_INVENTORY_B,,31094,固定资产/设备,64,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FA_ACCBOOKINFO_B,,5896,固定资产/设备,14,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PAM_SRCDIST_B,,5280,固定资产/设备,149,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PAM_FA_CATEGORY,,5192,固定资产/设备,32,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FA_REDUCE_B,,2079,固定资产/设备,71,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PAM_SRCDIST,,1715,固定资产/设备,108,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PAM_TRANSI_B,,264,固定资产/设备,15,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PAM_ALTER,,232,固定资产/设备,55,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PAM_NEXTSTEP,,177,固定资产/设备,11,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FA_ALTER,,140,固定资产/设备,50,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PAM_TRANSI,,73,固定资产/设备,18,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FA_DEPGATHER,,72,固定资产/设备,13,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FA_REASON,,71,固定资产/设备,39,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FA_FUNDSALTER_B,,70,固定资产/设备,39,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FA_FUNDSALTER,,69,固定资产/设备,46,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FA_REDUCE,,43,固定资产/设备,50,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FA_OPTION,,37,固定资产/设备,22,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FA_CLOSEBOOK,,36,固定资产/设备,10,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FA_GDZCFHRPT,,31,固定资产/设备,18,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FA_GDZCFHRPT3,,30,固定资产/设备,14,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PAM_INVENTORY,,25,固定资产/设备,50,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FA_ASSETSPLIT_B,,24,固定资产/设备,84,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FA_ASSETSPLIT,,12,固定资产/设备,53,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PAM_LOCATION,,11,固定资产/设备,43,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FA_DEPMETHOD,,10,固定资产/设备,26,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FA_USINGSTATUS,,10,固定资产/设备,23,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,SM_BUSILOG_DEFAULT_20250925,,1263172,字典/编码,15,false,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,SM_BUSILOG_DEFAULT,,339007,字典/编码,15,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BD_DEFDOC_20221104,,14622,字典/编码,50,false,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PUB_BUSICLASS,,9059,字典/编码,10,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,MD_CLASS,,8107,字典/编码,34,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PUB_EVENTTYPE,,5569,字典/编码,20,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,HRCM_CONTTYPE_STATE,,3360,字典/编码,8,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BI_SMART_DEF,,1081,字典/编码,25,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FIP_CLASSMAINPROP,,1033,字典/编码,16,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,SM_RULE_TYPE,,732,字典/编码,12,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,UW_FILETYPE,,645,字典/编码,0,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PUB_ALERTTYPECONFIG,,560,字典/编码,10,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PUB_ALERTTYPE_B,,456,字典/编码,13,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,WFM_ACCEPTNCTYPE,,395,字典/编码,0,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PUB_BCR_PRECODE,,299,字典/编码,8,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PUB_ALERTTYPE,,297,字典/编码,23,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BD_BUSITYPE,,212,字典/编码,36,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BD_INOUTBUSICLASS,,194,字典/编码,28,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BD_DEFDOCLIST,,161,字典/编码,30,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PUB_WF_DEF,,147,字典/编码,33,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,IC_TRANSTYPE,,125,字典/编码,17,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FIP_CLASSFACTOR,,90,字典/编码,26,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BD_BANKTYPE,,70,字典/编码,25,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,ADP_RESTYPERELATE,,67,字典/编码,5,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BI_PIVOT_DEF,,58,字典/编码,23,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BCBD_BARCODERULE,,54,字典/编码,31,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BCBD_BARCODERULEITEM,,54,字典/编码,13,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BCBD_BARCODERULE_V,,54,字典/编码,30,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,SO_M4331TRANTYPE,,42,字典/编码,7,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BD_IMAGESCANTYPE,,36,字典/编码,9,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,TB_DIMDEF,,36,字典/编码,17,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,AAM_ASSETTYPE,,34,字典/编码,20,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,HPF_INCOMETYPE,,30,字典/编码,57,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BD_ACCTYPE,,29,字典/编码,16,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,SM_MSG_MSGTYPE,,28,字典/编码,7,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,CP_EVENTTYPE,,27,字典/编码,19,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BI_CUBE_DEF,,24,字典/编码,23,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,CMP_SYSCODE,,24,字典/编码,7,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,OACO_ASSOCIATETYPE,,24,字典/编码,12,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BCBD_ATTRCLASS,,22,字典/编码,18,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,ADP_RESTYPECATALOG,,20,字典/编码,12,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,CP_DOC_SYSATTRTYPE,,17,字典/编码,42,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,HR_TRNSTYPE,,17,字典/编码,21,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PO_M422XTRANSTYPE,,17,字典/编码,6,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PO_POTRANTYPE,,17,字典/编码,44,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,PO_POTRANTYPE20240327,,17,字典/编码,44,false,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,MM_MOTRANTYPE,,16,字典/编码,14,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,SRMEM_INDICATORTYPE,,16,字典/编码,19,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,WFM_FLWTYPE,,16,字典/编码,0,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BD_BUSITYPECLASS,,14,字典/编码,7,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,SO_M30TRANTYPE,,14,字典/编码,27,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,HR_RPT_DEF,,13,字典/编码,23,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BM_BMCLASS,,12,字典/编码,29,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,ER_EXPENSETYPE,,12,字典/编码,13,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BD_BALATYPE,,11,字典/编码,27,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BD_PROJECTCLASS,,10,字典/编码,43,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,BD_TAXCODE,,10,字典/编码,27,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,EWM_PERMTRANSTYPE_B,,10,字典/编码,7,true,0,not_applied,
P1,REVIEW_INCLUDE,HRPSEY656,FI_RECPAYTYPE,,9,字典/编码,20,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,OAPUB_ARCHIVEBSTYPE,,9,字典/编码,10,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BC_BARCODELABEL,,8,字典/编码,18,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BD_ASSLINENUM,,8,字典/编码,23,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BD_CODEEDITOR,,8,字典/编码,5,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BD_CURRTYPE,,8,字典/编码,23,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,MM_DMOTRANSTYPE,,8,字典/编码,14,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,PUB_FUNCCODETOCODE,,8,字典/编码,7,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,SR_M4620TRANTYPE,,8,字典/编码,15,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BATM_DAYSTYPE,,7,字典/编码,7,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BD_MODE_ENUM,,7,字典/编码,5,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,MD_TREE_POWERTYPE,,7,字典/编码,8,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,PM_TRANSTYPE,,7,字典/编码,8,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,UFOC_PROJECTCLASS,,7,字典/编码,0,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,MM_PICKMTRANSTYPE,,6,字典/编码,12,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,OACO_FORMTYPE,,6,字典/编码,14,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,SRMEM_ESTPLANTYPE,,6,字典/编码,19,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BATM_DEPOSITTYPE,,5,字典/编码,5,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BCBD_BARTYPE,,5,字典/编码,21,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,CDM_CONTRACTTYPE,,5,字典/编码,5,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,ER_REIMTYPE,,5,字典/编码,13,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,EWM_TRANSTYPE,,5,字典/编码,7,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,TB_MEATYPE,,5,字典/编码,13,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BD_CUSTCLASS,,4,字典/编码,26,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BM_BUDGETTYPE,,4,字典/编码,26,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,DM_M4812TRANTYPE,,4,字典/编码,7,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,ER_JKKZFS_DEF,,4,字典/编码,6,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,EWM_WORKTYPE,,4,字典/编码,20,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,HRPMEM_CHECKCLASS,,4,字典/编码,35,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,HR_CTFTYPE,,4,字典/编码,23,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,ME_M4640TRANTYPE,,4,字典/编码,13,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,MM_WRTRANSTYPE,,4,字典/编码,8,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,OACO_SCHEDULERTYPE,,4,字典/编码,26,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,PO_BUYRTRANTYPE,,4,字典/编码,7,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,SO_M32TRANTYPE,,4,字典/编码,7,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,SO_M35TRANTYPE,,4,字典/编码,14,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,SRMEM_EA_TRANSTYPE,,4,字典/编码,8,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,TB_RULECLASS,,4,字典/编码,9,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BATM_DCTYPE,,3,字典/编码,7,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BD_TRANSPORTTYPE,,3,字典/编码,17,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,EMM_POINTCHECKTYPE,,3,字典/编码,18,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,GFC_ACCURRCURRTYPE,,3,字典/编码,7,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,RESA_ELEMENTTYPE,,3,字典/编码,16,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,TASK_TASKCLASS,,3,字典/编码,34,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,TB_CURRTYPE,,3,字典/编码,20,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,WFM_PRODEF,,3,字典/编码,0,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BD_CONTRACTBUSITYPE,,2,字典/编码,14,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BD_DATATYPE,,2,字典/编码,20,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BD_NOTETYPE,,2,字典/编码,24,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,DM_DELIVTYPE,,2,字典/编码,13,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,EWM_PERMTRANSTYPE,,2,字典/编码,6,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,ME_M4641TRANTYPE,,2,字典/编码,8,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,OACO_OASHARETYPE,,2,字典/编码,11,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,PRM_ADJPRICETYPE,,2,字典/编码,8,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,PRM_M4313TRANTYPE,,2,字典/编码,7,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,PUB_CLIENTTASK_DEF,,2,字典/编码,7,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,SC_ORDERTRANSTYPE,,2,字典/编码,7,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,SM_FUNC_TYPE,,2,字典/编码,9,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,SM_MSG_BUSINESSTYPE,,2,字典/编码,6,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,SM_MSG_STYPEBASE,,2,字典/编码,10,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,SO_M38TRANTYPE,,2,字典/编码,15,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,SO_SALEQUOTATIONTYPE,,2,字典/编码,28,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,TASK_CODEPART_PROJ_B,,2,字典/编码,27,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,TB_CUBEDEF,,2,字典/编码,17,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BCBD_MATBARCODERULEDIST,,1,字典/编码,16,false,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BD_EXFILETYPE,,1,字典/编码,9,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,BD_MARPUCLASS,,1,字典/编码,20,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,HRHA_LEAVETYPE,,1,字典/编码,18,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,IC_BARCODERIGHT,,1,字典/编码,9,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,PUB_BESIDECOMPTYPE,,1,字典/编码,12,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,TASK_CODEPART_PROJ,,1,字典/编码,49,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,TB_LIMITDEF,,1,字典/编码,19,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,TB_MD_TASKDEF,,1,字典/编码,22,true,0,keep,字典域保留
P1,REVIEW_INCLUDE,HRPSEY656,FIP_DOCVIEW_B,,14404,其他,16,true,1,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,FIP_MESSAGELOG,,6884615,其他,19,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_MSG_MESSAGETOPUSH,,4385609,其他,5,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SN_REF,,3562704,其他,44,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_MSG_CONTENT,,2890471,其他,31,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,FIP_RELATION,,2789025,其他,37,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_FLOWDETAIL,,2695436,其他,25,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_FLOW,,2179447,其他,165,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_FLOW20260619,,2170050,其他,165,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ARAP_TALLY_AGR,,2019574,其他,30,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ARAP_TALLY,,1967176,其他,104,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_ATP_F,,1962279,其他,50,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,RYHMC,,1798838,其他,108,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_WF_ACTINSTANCE,,1461099,其他,10,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_MSG_RECEIVER,,1452494,其他,5,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_WF_MESSAGEMETA,,1445571,其他,15,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_WORKFLOWNOTE,,1432164,其他,31,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_WF_TASK,,1420412,其他,17,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_WF_TASKRECEIVER,,1373927,其他,5,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ARAP_TERMITEM,,1257411,其他,33,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ARAP_BUSIDATA,,1247960,其他,103,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ARAP_TALLY_ALL,,1247763,其他,74,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_LOG_OPERATELOG,,1078200,其他,26,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SN_SERIALNO,,967258,其他,78,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_MONTH_RECORD,,842413,其他,50,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_WF_ACTINSTANCESRC,,797803,其他,5,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_GENERALOUT_L,,764995,其他,19,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_WF_TXMARK,,740117,其他,3,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_ALERTSEQUENCE,,729192,其他,7,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ARAP_VERIFYDETAIL,,704192,其他,57,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SN_SERIALNO20250909,,692814,其他,78,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BD_ANSYLOG,,682708,其他,9,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_WF_INSTANCE,,674479,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_VMI_MATCHDETAIL,,597127,其他,11,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_VMI_SUM,,591747,其他,69,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_VMI_OUTDETAIL,,583189,其他,17,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,AP_PAYABLEITEM,,576017,其他,148,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PO_VMIFI,,527738,其他,101,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,AP_ESTIPAYABLEITEM,,517537,其他,146,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_WORKINGTASKLOG_BAK,,471830,其他,14,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_MONTH_HAND,,405796,其他,38,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PO_STOREREQ_B,,403143,其他,130,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_PRINT_CELL,,352065,其他,35,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ST_TRANSBUSIRECORD,,339062,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_GENERALOUT_E,,338067,其他,9,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_WHSTRANS_B,,321811,其他,81,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,DICO_COLCAL,,320582,其他,20,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_GENERALOUT_B,,319144,其他,128,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BAP_FS_BODY,,233504,其他,11,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,BAP_FS_HEADER,,233504,其他,15,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ST_TRANSATTACHRECORD,,232298,其他,32,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_ASYNC_RESULT,,230854,其他,10,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,ST_TRANSATTACHRECORD_B,,223805,其他,11,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,EBANK_YQLYLOGS,,217305,其他,19,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,AP_PAYITEM,,214278,其他,165,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CMP_DETAIL,,212453,其他,161,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,SM_PUB_FILESYSTEM,,202846,其他,19,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PO_ORDER_B,,201581,其他,192,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PO_ORDER_B_EC,,195310,其他,13,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CMP_BANKACCDETAIL,,190123,其他,82,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PO_ORDER_BB,,187638,其他,103,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_MONTH_RECORDSIGN,,186771,其他,50,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_SUPPLY,,185989,其他,38,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,MD_PROPERTY,,182187,其他,40,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,CMP_PAYMENT,,181094,其他,25,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,MD_ORMAP,,174355,其他,6,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,DC_PATIENTCHARGE_B,,170765,其他,35,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_FLOW20230427,,164892,其他,165,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,MD_COLUMN,,162006,其他,28,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_PRINTLOG,,149896,其他,7,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_PRINTNUMBER,,145442,其他,18,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_QUERY_CONDITION,,132356,其他,47,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_WORKINGTASKLOG,,129199,其他,14,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,EBANK_DBLOCK,,124022,其他,4,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,PUB_VOCHANGE_B,,120380,其他,7,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_FLOW20230318,,115215,其他,165,false,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_WHSTRANS_H,,111309,其他,58,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,IC_GENERALOUT_H,,110648,其他,60,true,0,not_applied,
P2,REVIEW_INCLUDE,HRPSEY656,EBANK_PALOG,,108766,其他,20,true,0,not_applied,
