system_category,source_system,source_system_cn,source_database,schema_name,table_name,table_name_cn,business_domain,table_role,row_count,column_count,include_status,pk,confidence,exclude_reason,ods_same_name_covered,note,source
his_source,COMM,HIS COMM,ready_his,COMM,QC_MSG_DICT,,字典,dimension,5,8,included,QC_MSG_CODE+SCORE_TYPE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,QUEUE_SEAT_DICT,,字典,dimension,0,6,included,ID,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,QY_POPEDOM,,字典,dimension,0,6,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,RECK_ITEM_CLASS_DICT,,字典,dimension,31,9,included,CLASS_CODE,,,true,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,REGIST_MODE_DICT,,字典,dimension,0,2,included,MODE_CODE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,REGIST_PAY_DICT,,字典,dimension,3,3,included,CARD_CODE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,RELATIONSHIP_DICT,,字典,dimension,25,10,included,RELATIONSHIP_CODE,,,true,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,RELATIONSHIP_DICT_NEW,,字典,dimension,25,4,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,RESPON_DEPT_DICT,,字典,dimension,117,8,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,RESPON_JOB_CLASS_DICT,,字典,dimension,8,2,included,JOB_CLASS,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,RESPON_VS_HIS_DEPT,,字典,dimension,59,9,included,RESPON_DEPT_CODE+HIS_DEPT_CODE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,ROOM_DICT,,字典,dimension,3,5,included,ROOM_CODE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,SECURITY_APPS,,字典,dimension,0,2,included,APPLICATION,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,SECURITY_GROUPINGS,,字典,dimension,145,3,included,GROUP_NAME+APPLICATION,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,SECURITY_INFO,,字典,dimension,4955,5,included,APPLICATION+WINDOW+CONTROL+GROUP_NAME,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,SECURITY_INFO_PRG,,字典,dimension,0,4,included,APPLICATION+GROUP_NAME+RIGHT,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,SECURITY_RIGHT_DESCRIPTION,,字典,dimension,0,4,included,APPLICATION+RIGHT,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,SECURITY_TEMPLATE,,字典,excluded,3662,8,excluded,APPLICATION+WINDOW+CONTROL+ITEM_NO,,临时/备份/测试表，第一版排除,false,,
his_source,COMM,HIS COMM,ready_his,COMM,SECURITY_USERS,,字典,dimension,5025,6,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,SETTLE_TRANS_TYPE_DICT,,字典,dimension,3,4,included,TRANSACT_TYPE_CODE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,SEX_DICT,,字典,dimension,4,9,included,SEX_NAME,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,SPARE_MEDICINES_DICT,,字典,dimension,32,20,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,SPECIAL_CLINIC_DICT,,字典,dimension,0,4,included,SPECIAL_CLINIC_NAME,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,SPECIAL_CLINIC_PRICE,,字典,dimension,0,2,included,CLINIC_TYPE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,SPECIMAN_DICT,,字典,dimension,240,12,included,SPECIMAN_CODE,,,true,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,STAFF_DICT,,字典,dimension,4196,30,included,,,,true,人员字典，用户确认纳入,
his_source,COMM,HIS COMM,ready_his,COMM,STAFF_DICT_20231206,,字典,dimension,3776,29,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,STAFF_DICT_BAK,,字典,dimension,0,11,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,STAFF_DICT_BAK_2,,字典,dimension,0,11,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,STAFF_DICT_TITLE,,字典,dimension,106,3,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,STAFF_GROUP_CLASS_DICT,,字典,dimension,15,2,included,GROUP_CLASS,,,true,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,STAFF_GROUP_DICT,,字典,dimension,558,7,included,GROUP_CLASS+GROUP_CODE,,,true,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,STAFF_IN_CONTRACT,,字典,dimension,0,3,included,UNIT_CODE+IDENTITY,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,STAFF_RESPON_GROUP,,字典,dimension,153,15,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,STAFF_VS_CARD,,字典,dimension,500,1,included,CARD_NO,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,STAFF_VS_GROUP,,字典,dimension,9376,6,included,GROUP_CLASS+GROUP_CODE+EMP_NO,,,true,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,SUPPLIER_CLASS_DICT,,字典,dimension,6,3,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,SYS_CODE,,字典,dimension,0,5,included,TYPEID+CODEID,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,SYS_PASS,,字典,dimension,1,2,included,DB_USER,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TABLE_COLUMNS_SET,,字典,dimension,0,9,included,OWNER+TABLE_NAME+COLUMN_NAME,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TABLE_ROLE_SET,,字典,dimension,0,4,included,ROLE+OWNER+TABLE_NAME+PRIVILEGE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TABLE_SYNONYM_SET,,字典,dimension,0,4,included,SYNAME+CREATER+TNAME+TABTYPE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TALLY_SUBJECT_DICT,,字典,dimension,22,5,included,SUBJ_CODE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TENDER_DRUG_DICT,,字典,dimension,0,11,included,ORDER_BATCH+TENDER_NO+DRUG_CODE+PACK_SPEC+FIRM_ID,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TENDER_PRICE_CLASS,,字典,dimension,3,3,included,PRICE_CLASS_CODE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TIME_INTERVAL_DICT,,字典,dimension,7,4,included,TIME_INTERVAL_NAME,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TIME_UNITS_DICT,,字典,dimension,8,4,included,TIME_UNITS_NAME,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TITLE_DICT,,字典,dimension,60,6,included,TITLE_CODE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TJHIS_MESSAGE_DEPT_RECEIVE,,字典,dimension,0,7,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TJ_ERROR_LOG,,字典,excluded,0,10,excluded,ERROR_DATE,,日志类表，用户确认第一版排除,false,,
his_source,COMM,HIS COMM,ready_his,COMM,TJ_ERROR_MESSAGE,,字典,dimension,0,6,included,ERROR_PRG_NAME+ERROR_CODE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TJ_LOG_MESSAGE,,字典,excluded,0,7,excluded,LOG_DATE,,日志类表，用户确认第一版排除,false,,
his_source,COMM,HIS COMM,ready_his,COMM,TJ_PRG_FUNCTION_CONTROL,,字典,dimension,0,10,included,DB_USER+PRG_NAME+WINDOW_NAME+CONTROL_NAME,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TJ_PRG_FUNCTION_NAME,,字典,dimension,0,7,included,PRG_NAME+WINDOW_NAME+CONTROL_NAME,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TJ_REPORT_COLUMN_CONTROL,,字典,dimension,0,12,included,DB_USER+PRG_NAME+WINDOW_NAME+DATAWINDOW_NAME+COLUMN_NAME,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TJ_REPORT_COLUMN_NAME,,字典,dimension,0,9,included,PRG_NAME+WINDOW_NAME+DATAWINDOW_NAME+COLUMN_NAME,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TOP_UNIT_DICT,,字典,dimension,0,3,included,TOP_UNIT_CODE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TREATING_RESULT_DICT,,字典,dimension,6,6,included,TREATING_RESULT_NAME,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,TUMOR_DICT,,字典,dimension,4,2,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,T_JIXIAO_PROJECT,,字典,dimension,0,3,included,TYPE+ITEM_CODE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,T_WX_ZFB,,字典,dimension,208,12,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,T_ZHIKONG_DATA,,字典,dimension,4591,17,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,UNIT_IN_CONTRACT,,字典,dimension,1,11,included,UNIT_CODE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,UNIT_TYPE_DICT,,字典,dimension,7,4,included,UNIT_TYPE_CODE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,UPDATE_LOG,,字典,excluded,9184838,7,excluded,,,日志类表，用户确认第一版排除,false,,
his_source,COMM,HIS COMM,ready_his,COMM,UPDATE_PARA,,字典,dimension,6,4,included,CODE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,USERS_BACK,,字典,dimension,0,7,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,USERS_BAK,,字典,dimension,0,7,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,USER_PERMISSION,,字典,dimension,46,6,included,CODE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,V_EXECUTE_DATA,,字典,dimension,0,4,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,WARD_DICT,,字典,dimension,0,6,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,WOUND_GRADE_DICT,,字典,dimension,3,4,included,WOUND_GRADE_CODE,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,YFRYLB_DICT,,字典,dimension,3,2,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,YIBAO,,字典,dimension,0,5,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,YINYI_MACHINE_OPERATOR,,字典,dimension,0,5,included,OPERATOR_ID,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,ZZ_DRUG_DICT,,字典,dimension,9184,27,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,ZZ_DRUG_DICT_NEW,,字典,dimension,11828,18,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,ZZ_EXP_DICT,,字典,dimension,2348,14,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,ZZ_PRICE_LIST,,字典,dimension,6672,16,included,,,,false,基础字典/维表,
his_source,COMM,HIS COMM,ready_his,COMM,ZZ_PRICE_LIST_S,,字典,dimension,1744,16,included,,,,false,基础字典/维表,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,2025-07-17MED_DICT_PRICE,,药品,candidate,7589,46,candidate,DRUG_PRI,,,false,非核心表，保留候选,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,20260325MED_DICT_BASEINFO,,药品,candidate,5949,99,candidate,DRUG_CODE,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,6.30MED_DICT_BASEINFO,,药品,candidate,5565,97,candidate,DRUG_CODE,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,6.30MED_DICT_PRICE,,药品,candidate,7361,46,candidate,DRUG_PRI,,,false,非核心表，保留候选,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,7月出院患者,,药品,candidate,5361,9,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,CS_SECTION,,药品,candidate,226,2,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,DATAPRESCRIPTIONDETAIL_DATA,,药品,candidate,0,15,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,DATAPRESCRIPTION_DATA,,药品,candidate,0,35,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,DOCK_CALL_LOG,,药品,excluded,3198052,32,excluded,LOG_ID,,日志类表，用户确认第一版排除,false,,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,DOCUMENT_UPLOAD_RECORD,,药品,excluded,0,7,excluded,ID,,接口中间表，第一版排除,false,,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,DRUG_EXPORT_DETAIL,,药品,candidate,427342,22,candidate,DOCUMENT_NO+ITEM_NO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,DRUG_EXPORT_MASTER,,药品,candidate,92763,18,candidate,DOCUMENT_NO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,DRUG_IMPORT_DETAIL,,药品,candidate,522665,34,candidate,DOCUMENT_NO+ITEM_NO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,DRUG_IMPORT_MASTER,,药品,candidate,172382,21,candidate,DOCUMENT_NO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,DRUG_OTHER_INFO,,药品,candidate,2494,36,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,DRUG_SUPPLY_GUARANTEE,,药品,candidate,0,27,candidate,ID,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,DRUG_YPID,,药品,candidate,1411,6,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,DS_EXCLOUD_DRUG,,药品,candidate,303,1,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,GJZXBZDW,,药品,candidate,3485,4,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,INIT_ACCOUNT_LOG,,药品,excluded,13,13,excluded,ID,,日志类表，用户确认第一版排除,false,,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,INP_ORDER_EXECDATA,,药品,execution_fact,53550000,39,included,,,,false,住院用药/医嘱执行事实，已样本验证,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,INP_PATIENT_LOG,,药品,excluded,157701,15,excluded,,,日志类表，用户确认第一版排除,false,,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_ADJUST_PRICE_DETAIL,,药品,candidate,784,22,candidate,RECORD_ID,,,false,非核心表，保留候选,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_ADJUST_PRICE_LIST,,药品,candidate,1693,27,candidate,RECORD_NO,,,false,非核心表，保留候选,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_ADJUST_PRICE_MASTER,,药品,candidate,442,21,candidate,ADJUST_BILLNO,,,false,非核心表，保留候选,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_CARE_DETAIL,,药品,candidate,0,18,candidate,RECORD_NO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_CARE_MASTER,,药品,candidate,0,9,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_CHECK_DETAIL,,药品,candidate,28540,36,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_CHECK_DETAIL_2025-9-1,,药品,candidate,5274,37,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_CHECK_DETAIL_COPY1,,药品,excluded,5274,36,excluded,,,临时/备份/测试表，第一版排除,false,,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_CHECK_MASTER,,药品,candidate,37,24,candidate,CHECK_NO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_CODE_GENERATE_RULE,,药品,candidate,0,19,candidate,ID,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_CODE_MASTER,,药品,candidate,0,15,candidate,ID,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DETAIL_STORAGE,,药品,candidate,96569,25,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DICT_BASEINFO,,药品,candidate,6040,102,candidate,DRUG_CODE,,,true,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DICT_BASEINFO_RECORD,,药品,candidate,1484,17,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DICT_DEPT,,药品,candidate,20,21,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DICT_FACTORY,,药品,candidate,1569,48,candidate,FACTORY_ID,,,true,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DICT_FACTORY_COPY1,,药品,excluded,1562,48,excluded,FACTORY_ID,,临时/备份/测试表，第一版排除,false,,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DICT_INTYPE,,药品,candidate,17,18,candidate,IN_KIND,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DICT_LOC,,药品,candidate,1500,13,candidate,ORG_CODE+STORE_CODE+LOC_CODE,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DICT_LOCRULE,,药品,candidate,20,5,candidate,SORT_NO+ORG_CODE+STORE_CODE,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DICT_OUTTYPE,,药品,candidate,21,20,candidate,OUT_TYPE_ID,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DICT_PRICE,,药品,candidate,8488,47,candidate,DRUG_PRI,,,true,非核心表，保留候选,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DICT_PRICE_20250822,,药品,candidate,7623,46,candidate,DRUG_PRI,,,false,非核心表，保留候选,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DICT_PRICE_20250826,,药品,candidate,7626,46,candidate,DRUG_PRI,,,false,非核心表，保留候选,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DICT_PRICE_20260616,,药品,candidate,8488,47,candidate,DRUG_PRI,,,false,非核心表，保留候选,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DICT_PRICE_RECORD,,药品,candidate,119,6,candidate,UPDATE_PRICE_ID,,,false,非核心表，保留候选,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DICT_SUPPLIER,,药品,candidate,70,48,candidate,SUPPLIER_ID,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DRUG_LOC,,药品,candidate,8506,7,candidate,BIND_ID,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DRUG_LOC_2025-10-30,,药品,candidate,12364,7,candidate,BIND_ID,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_DRUG_LOC_COPY1,,药品,excluded,17691,7,excluded,BIND_ID,,临时/备份/测试表，第一版排除,false,,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_FIN_DAYDETAIL,,药品,candidate,0,13,candidate,RECORD_NO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_FIN_DAYSETTLE,,药品,candidate,0,7,candidate,FIN_ID,,,false,非核心表，保留候选,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_FIN_MONTHDETAIL,,药品,candidate,890,23,candidate,RECORD_NO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_FIN_MONTHSETTLE,,药品,candidate,2,19,candidate,FIN_ID,,,false,非核心表，保留候选,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_INIT_ACCOUNT,,药品,candidate,1222,35,candidate,ID,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_IN_DETAIL,,药品,candidate,116288,40,candidate,SORT_NO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_IN_DETAIL_2025-9-1,,药品,candidate,18717,40,candidate,SORT_NO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_IN_MASTER,,药品,candidate,42788,39,candidate,IN_BILLNO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_IN_PAY,,药品,candidate,0,21,candidate,ORG_CODE+ORDER_NO,,,false,非核心表，保留候选,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_IN_PAYDETAIL,,药品,candidate,0,19,candidate,ID,,,false,非核心表，保留候选,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_IN_PLAN,,药品,candidate,36,36,candidate,ORG_CODE+PLAN_BILLNO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_IN_PLAN_DETAIL,,药品,candidate,40031,21,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_OUT_DETAIL,,药品,candidate,133386,33,candidate,RECORD_NO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_OUT_MASTER,,药品,candidate,25856,37,candidate,OUT_BILLNO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_PHARMACY,,药品,candidate,0,4,candidate,ID,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_STORAGE,,药品,candidate,13797,29,candidate,RECORD_NO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_STORAGE_DAY,,药品,excluded,2620393,32,excluded,ID,,统计日/月汇总表，第一版排除,false,,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_SUPPLIER_INFO,,药品,candidate,0,17,candidate,ID,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_TRACE_RECORD,,药品,candidate,6267417,30,candidate,RECORD_ID,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_TRACE_RECORD_COPY1,,药品,excluded,30,27,excluded,RECORD_ID,,临时/备份/测试表，第一版排除,false,,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_TRACE_STORGE,,药品,candidate,4591694,24,candidate,RECORD_ID,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MED_TRACE_STORGE_COPY1,,药品,excluded,30,22,excluded,RECORD_ID,,临时/备份/测试表，第一版排除,false,,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,MESSAGE_CENTER,,药品,candidate,0,7,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,OPS_PRESC_DATA,,药品,candidate,4569270,42,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,PHA_ALLOCAT_MASTER,,药品,candidate,10439,26,candidate,REQUEST_NO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,PHA_ALOOCAT_DETAIL,,药品,candidate,13970,28,candidate,RECORD_NO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,PHA_BALANCE,,药品,candidate,652,31,candidate,RECORD_NO,,,false,药品相关扩展表，待药品闭环二次确认,
his_source,DRUG_USER,HIS DRUG_USER,ready_his,DRUG_USER,PHA_CHECK_DETAIL,,药品,candidate,154531,37,candidate,,,,false,药品相关扩展表，待药品闭环二次确认,
