source_db,source_owner,table_name,full_name,domain,table_role,include_status,exclude_reason,include_note,num_rows_stats,column_count,primary_key,ods_same_name_covered,ods_field_coverage_ratio
10.10.10.15:1521/his,INPBILL,UNSETTLE_REC,INPBILL.UNSETTLE_REC,费用,candidate,candidate,,非核心表，保留候选,0,16,PATIENT_ID+VISIT_ID,false,0
10.10.10.15:1521/his,LAB,ABNORMAL_NIGHT_WORK,LAB.ABNORMAL_NIGHT_WORK,检验,candidate,candidate,,非核心表，保留候选,0,4,DAY,false,0
10.10.10.15:1521/his,LAB,ANR1999,LAB.ANR1999,检验,candidate,candidate,,非核心表，保留候选,0,10,,false,0
10.10.10.15:1521/his,LAB,ANTIBIO,LAB.ANTIBIO,检验,candidate,candidate,,非核心表，保留候选,0,17,ANTI_ENAME+ANTI_ID,false,0
10.10.10.15:1521/his,LAB,ANTI_QC,LAB.ANTI_QC,检验,candidate,candidate,,非核心表，保留候选,0,14,ATCC_ID+ATCC_AID,false,0
10.10.10.15:1521/his,LAB,AN_RLT1,LAB.AN_RLT1,检验,candidate,candidate,,非核心表，保留候选,0,11,,false,0
10.10.10.15:1521/his,LAB,AN_RLT2,LAB.AN_RLT2,检验,candidate,candidate,,非核心表，保留候选,0,15,ANR_ID+ANR_BARNAME+ANR_ANTINAME,false,0
10.10.10.15:1521/his,LAB,AN_RLTS,LAB.AN_RLTS,检验,candidate,candidate,,非核心表，保留候选,0,10,,false,0
10.10.10.15:1521/his,LAB,AN_SSTD,LAB.AN_SSTD,检验,candidate,candidate,,非核心表，保留候选,0,14,SS_STID+SS_AID+SS_CNAME,false,0
10.10.10.15:1521/his,LAB,AN_STYPE,LAB.AN_STYPE,检验,candidate,candidate,,非核心表，保留候选,0,2,ST_ID,false,0
10.10.10.15:1521/his,LAB,ARB1999,LAB.ARB1999,检验,candidate,candidate,,非核心表，保留候选,214,15,,false,0
10.10.10.15:1521/his,LAB,ATTEN_REC,LAB.ATTEN_REC,检验,candidate,candidate,,非核心表，保留候选,0,4,ATT_NAME+ATT_TO_WORK,false,0
10.10.10.15:1521/his,LAB,BACTERI,LAB.BACTERI,检验,candidate,candidate,,非核心表，保留候选,0,10,BAC_ID+BAC_CNAME,false,0
10.10.10.15:1521/his,LAB,BAR1999,LAB.BAR1999,检验,candidate,candidate,,非核心表，保留候选,0,7,,false,0
10.10.10.15:1521/his,LAB,BA_RLTS,LAB.BA_RLTS,检验,candidate,candidate,,非核心表，保留候选,0,7,,false,0
10.10.10.15:1521/his,LAB,BA_SCR,LAB.BA_SCR,检验,candidate,candidate,,非核心表，保留候选,0,8,,false,0
10.10.10.15:1521/his,LAB,BD_DONOR,LAB.BD_DONOR,检验,candidate,candidate,,非核心表，保留候选,0,11,BD_ID+BD_NO,false,0
10.10.10.15:1521/his,LAB,BD_LIB,LAB.BD_LIB,检验,candidate,candidate,,非核心表，保留候选,0,14,BL_NO,false,0
10.10.10.15:1521/his,LAB,BD_PRIS,LAB.BD_PRIS,检验,candidate,candidate,,非核心表，保留候选,0,5,BP_ID,false,0
10.10.10.15:1521/his,LAB,BD_RECIP,LAB.BD_RECIP,检验,candidate,candidate,,非核心表，保留候选,0,40,BR_ID,false,0
10.10.10.15:1521/his,LAB,BSC1999,LAB.BSC1999,检验,candidate,candidate,,非核心表，保留候选,0,5,,false,0
10.10.10.15:1521/his,LAB,BSCRIPE,LAB.BSCRIPE,检验,candidate,candidate,,非核心表，保留候选,0,6,BR_ID,false,0
10.10.10.15:1521/his,LAB,BSR1999,LAB.BSR1999,检验,candidate,candidate,,非核心表，保留候选,0,6,,false,0
10.10.10.15:1521/his,LAB,BS_RLTS,LAB.BS_RLTS,检验,candidate,candidate,,非核心表，保留候选,0,6,BSR_ID+BSR_MID+BSR_DATE+BSR_CNAME,false,0
10.10.10.15:1521/his,LAB,BTYPE,LAB.BTYPE,检验,candidate,candidate,,非核心表，保留候选,0,5,BT_ID,false,0
10.10.10.15:1521/his,LAB,CDSS_LAB_DETAIL,LAB.CDSS_LAB_DETAIL,检验,candidate,candidate,,非核心表，保留候选,20,9,,false,0
10.10.10.15:1521/his,LAB,CDSS_LAB_MASTER,LAB.CDSS_LAB_MASTER,检验,candidate,candidate,,非核心表，保留候选,83,4,,false,0
10.10.10.15:1521/his,LAB,CHECKB,LAB.CHECKB,检验,candidate,candidate,,非核心表，保留候选,0,5,CHK_ID,false,0
10.10.10.15:1521/his,LAB,CH_TYPE,LAB.CH_TYPE,检验,candidate,candidate,,非核心表，保留候选,0,5,CTY_ID,false,0
10.10.10.15:1521/his,LAB,CL_ITEM,LAB.CL_ITEM,检验,candidate,candidate,,非核心表，保留候选,0,19,CAL_ID,false,0
10.10.10.15:1521/his,LAB,COMBINE,LAB.COMBINE,检验,candidate,candidate,,非核心表，保留候选,0,46,COM_ID,false,0
10.10.10.15:1521/his,LAB,COM_CHG,LAB.COM_CHG,检验,candidate,candidate,,非核心表，保留候选,0,7,,false,0
10.10.10.15:1521/his,LAB,CSR1999,LAB.CSR1999,检验,candidate,candidate,,非核心表，保留候选,0,6,,false,0
10.10.10.15:1521/his,LAB,CS_RLTS,LAB.CS_RLTS,检验,candidate,candidate,,非核心表，保留候选,0,6,BSR_ID,false,0
10.10.10.15:1521/his,LAB,CUR1999,LAB.CUR1999,检验,candidate,candidate,,非核心表，保留候选,0,8,,false,0
10.10.10.15:1521/his,LAB,CVR1999,LAB.CVR1999,检验,candidate,candidate,,非核心表，保留候选,0,5,,false,0
10.10.10.15:1521/his,LAB,CV_RLTS,LAB.CV_RLTS,检验,candidate,candidate,,非核心表，保留候选,0,5,RES_ID,false,0
10.10.10.15:1521/his,LAB,DEPART,LAB.DEPART,检验,candidate,candidate,,非核心表，保留候选,0,10,DEP_ID,false,0
10.10.10.15:1521/his,LAB,DIAGNOS,LAB.DIAGNOS,诊断,candidate,candidate,,非核心表，保留候选,0,4,DIAG_ID,false,0
10.10.10.15:1521/his,LAB,DIARY,LAB.DIARY,检验,candidate,candidate,,非核心表，保留候选,0,8,,false,0
10.10.10.15:1521/his,LAB,DOCTOR,LAB.DOCTOR,检验,candidate,candidate,,非核心表，保留候选,0,5,DOC_ID,false,0
10.10.10.15:1521/his,LAB,DYR1999,LAB.DYR1999,检验,candidate,candidate,,非核心表，保留候选,0,9,,false,0
10.10.10.15:1521/his,LAB,EXAM,LAB.EXAM,检验,candidate,candidate,,非核心表，保留候选,0,11,SERIAL_NO,false,0
10.10.10.15:1521/his,LAB,FORMULAR_DICT,LAB.FORMULAR_DICT,检验,dimension,included,,基础字典/维表,0,8,COMPUTED_CODE,false,0
10.10.10.15:1521/his,LAB,HOLI_REC,LAB.HOLI_REC,检验,candidate,candidate,,非核心表，保留候选,0,8,,false,0
10.10.10.15:1521/his,LAB,IMM1999,LAB.IMM1999,检验,candidate,candidate,,非核心表，保留候选,0,14,,false,0
10.10.10.15:1521/his,LAB,IMM_CAL,LAB.IMM_CAL,检验,candidate,candidate,,非核心表，保留候选,0,13,IMC_ID,false,0
10.10.10.15:1521/his,LAB,IMM_DEF,LAB.IMM_DEF,检验,candidate,candidate,,非核心表，保留候选,0,103,,false,0
10.10.10.15:1521/his,LAB,IMM_DEF1,LAB.IMM_DEF1,检验,candidate,candidate,,非核心表，保留候选,0,3,IMD_ID+IMD_ZB+IMD_DEF,false,0
10.10.10.15:1521/his,LAB,IMM_DEF2,LAB.IMM_DEF2,检验,candidate,candidate,,非核心表，保留候选,0,1,IMD_ID,false,0
10.10.10.15:1521/his,LAB,IMM_ECD,LAB.IMM_ECD,检验,candidate,candidate,,非核心表，保留候选,0,4,IME_ID,false,0
10.10.10.15:1521/his,LAB,IMM_ITM,LAB.IMM_ITM,检验,candidate,candidate,,非核心表，保留候选,0,10,IMI_ID,false,0
10.10.10.15:1521/his,LAB,IMM_JUDGE,LAB.IMM_JUDGE,检验,candidate,candidate,,非核心表，保留候选,0,13,IMJ_ID,false,0
10.10.10.15:1521/his,LAB,IMM_MED,LAB.IMM_MED,检验,candidate,candidate,,非核心表，保留候选,0,12,IMM_ID,false,0
10.10.10.15:1521/his,LAB,IMM_MOD,LAB.IMM_MOD,检验,candidate,candidate,,非核心表，保留候选,0,10,MOD_ID,false,0
10.10.10.15:1521/his,LAB,IMM_PLACE,LAB.IMM_PLACE,检验,candidate,candidate,,非核心表，保留候选,0,3,IMP_ID+IMP_ZB,false,0
10.10.10.15:1521/his,LAB,IMM_PLACE1,LAB.IMM_PLACE1,检验,candidate,candidate,,非核心表，保留候选,0,1,IMP_ID,false,0
10.10.10.15:1521/his,LAB,IMM_RESULTS,LAB.IMM_RESULTS,检验,candidate,candidate,,非核心表，保留候选,0,14,IMR_ID+IMR_IT_ECD+IMR_DATE,false,0
10.10.10.15:1521/his,LAB,IMM_R_MOD,LAB.IMM_R_MOD,检验,candidate,candidate,,非核心表，保留候选,0,8,IMR_ID,false,0
10.10.10.15:1521/his,LAB,INSPECT,LAB.INSPECT,检验,candidate,candidate,,非核心表，保留候选,0,11,INS_ID,false,0
10.10.10.15:1521/his,LAB,INSTRMT,LAB.INSTRMT,检验,candidate,candidate,,非核心表，保留候选,0,26,ITR_MID+ITR_CLIENT,false,0
10.10.10.15:1521/his,LAB,INSTRUMENT_CONFIG,LAB.INSTRUMENT_CONFIG,检验,candidate,candidate,,非核心表，保留候选,0,4,INSTRUMENT_ID+INSTRUMENT_ITEM_CODE,false,0
10.10.10.15:1521/his,LAB,INSTRUMENT_DICT,LAB.INSTRUMENT_DICT,检验,dimension,included,,基础字典/维表,0,31,INST_ID,false,0
10.10.10.15:1521/his,LAB,INTERFACE,LAB.INTERFACE,检验,excluded,excluded,接口中间表，第一版排除,,0,13,CNT_TYPE,false,0
10.10.10.15:1521/his,LAB,ITEM,LAB.ITEM,检验,candidate,candidate,,非核心表，保留候选,0,37,ITM_ID,false,0
10.10.10.15:1521/his,LAB,ITEM_PROP,LAB.ITEM_PROP,检验,candidate,candidate,,非核心表，保留候选,0,5,ITM_ID,false,0
10.10.10.15:1521/his,LAB,ITEM_TYPE_DICT,LAB.ITEM_TYPE_DICT,检验,dimension,included,,基础字典/维表,0,2,SERIAL_NO+ITEM_CLASS_NAME,false,0
10.10.10.15:1521/his,LAB,ITEM_UGR,LAB.ITEM_UGR,检验,candidate,candidate,,非核心表，保留候选,0,5,ITM_ID,false,0
10.10.10.15:1521/his,LAB,LAB_BILL_ITEMS,LAB.LAB_BILL_ITEMS,检验,candidate,candidate,,非核心表，保留候选,0,8,,false,0
10.10.10.15:1521/his,LAB,LAB_DEPT_TEST_DAY,LAB.LAB_DEPT_TEST_DAY,检验,excluded,excluded,统计日/月汇总表，第一版排除,,0,7,ST_DATE+ORDERING_DEPT_CODE+ASSAY_DEPT_CODE+ITEM_CODE,false,0
10.10.10.15:1521/his,LAB,LAB_DEPT_TEST_MONTH,LAB.LAB_DEPT_TEST_MONTH,检验,excluded,excluded,统计日/月汇总表，第一版排除,,0,7,ST_MONTH+ORDERING_DEPT_CODE+ASSAY_DEPT_CODE+ITEM_CODE,false,0
10.10.10.15:1521/his,LAB,LAB_DEVICE,LAB.LAB_DEVICE,检验,candidate,candidate,,非核心表，保留候选,0,22,DEV_ID,false,0
10.10.10.15:1521/his,LAB,LAB_ITEM_VS_RULES,LAB.LAB_ITEM_VS_RULES,检验,candidate,candidate,,非核心表，保留候选,0,2,ITEM_CODE,false,0
10.10.10.15:1521/his,LAB,LAB_REJECT_ITEM,LAB.LAB_REJECT_ITEM,检验,candidate,candidate,,非核心表，保留候选,21,6,ITEM_CODE1+ITEM_CODE2,false,0
10.10.10.15:1521/his,LAB,LAB_REPORT_RULES,LAB.LAB_REPORT_RULES,检验,candidate,candidate,,非核心表，保留候选,0,2,RULENO,false,0
10.10.10.15:1521/his,LAB,LAB_REPORT_RULES_DETAIL,LAB.LAB_REPORT_RULES_DETAIL,检验,candidate,candidate,,非核心表，保留候选,0,8,RULENO+SEQNO,false,0
10.10.10.15:1521/his,LAB,LAB_RESULT,LAB.LAB_RESULT,检验,core_fact,included,,核心业务事实/主线表,93669749,26,TEST_NO+ITEM_NO+PRINT_ORDER,true,1.0
10.10.10.15:1521/his,LAB,LAB_RESULT_ITEM,LAB.LAB_RESULT_ITEM,检验,candidate,candidate,,非核心表，保留候选,5252,4,,false,0
10.10.10.15:1521/his,LAB,LAB_RESULT_MAPPING,LAB.LAB_RESULT_MAPPING,检验,candidate,candidate,,非核心表，保留候选,119,4,,true,1.0
10.10.10.15:1521/his,LAB,LAB_RESULT_TEMP,LAB.LAB_RESULT_TEMP,检验,excluded,excluded,临时/备份/测试表，第一版排除,,0,10,WORKING_ID+ITEM_NO+RESULT_DATE_TIME,false,0
10.10.10.15:1521/his,LAB,LAB_RESULT_TYPE_VS_VALUES,LAB.LAB_RESULT_TYPE_VS_VALUES,检验,candidate,candidate,,非核心表，保留候选,0,4,SERIAL_NO,false,0
10.10.10.15:1521/his,LAB,LAB_SHARINGCENTER_DETAIL,LAB.LAB_SHARINGCENTER_DETAIL,检验,candidate,candidate,,非核心表，保留候选,213221,12,,false,0
10.10.10.15:1521/his,LAB,LAB_SHARINGCENTER_MASTER,LAB.LAB_SHARINGCENTER_MASTER,检验,candidate,candidate,,非核心表，保留候选,24675,19,ID,false,0
10.10.10.15:1521/his,LAB,LAB_TEST_BATCH_MASTER,LAB.LAB_TEST_BATCH_MASTER,检验,candidate,candidate,,非核心表，保留候选,429317,18,BATCH_TEST_NO+TEST_NO,false,0
10.10.10.15:1521/his,LAB,LAB_TEST_ITEMS,LAB.LAB_TEST_ITEMS,检验,core_fact,included,,核心业务事实/主线表,9336684,16,TEST_NO+ITEM_NO,true,1.0
10.10.10.15:1521/his,LAB,LAB_TEST_ITEMS_DETAIL,LAB.LAB_TEST_ITEMS_DETAIL,检验,core_fact,included,,核心业务事实/主线表,4158544,12,ID,true,1.0
10.10.10.15:1521/his,LAB,LAB_TEST_MASTER,LAB.LAB_TEST_MASTER,检验,core_fact,included,,核心业务事实/主线表,9137516,49,TEST_NO,true,1.0
10.10.10.15:1521/his,LAB,LOGINS,LAB.LOGINS,检验,excluded,excluded,日志类表，用户确认第一版排除,,0,6,,false,0
10.10.10.15:1521/his,LAB,METHOD,LAB.METHOD,检验,candidate,candidate,,非核心表，保留候选,0,6,MD_AID,false,0
10.10.10.15:1521/his,LAB,METHOD_RLTS,LAB.METHOD_RLTS,检验,candidate,candidate,,非核心表，保留候选,0,7,,false,0
10.10.10.15:1521/his,LAB,MITM_NO,LAB.MITM_NO,检验,candidate,candidate,,非核心表，保留候选,0,8,MIT_MID+MIT_ID,false,0
10.10.10.15:1521/his,LAB,NIGHTWORK_DEF,LAB.NIGHTWORK_DEF,检验,candidate,candidate,,非核心表，保留候选,0,6,DAY,false,0
10.10.10.15:1521/his,LAB,NOBACT,LAB.NOBACT,检验,candidate,candidate,,非核心表，保留候选,0,9,NOB_ID,false,0
10.10.10.15:1521/his,LAB,NORMAL_NIGHT_WORK,LAB.NORMAL_NIGHT_WORK,检验,candidate,candidate,,非核心表，保留候选,0,3,DAYOFWEEK,false,0
10.10.10.15:1521/his,LAB,ONLINE_DATA,LAB.ONLINE_DATA,检验,candidate,candidate,,非核心表，保留候选,0,9,SERIAL_NO,false,0
10.10.10.15:1521/his,LAB,PAT1999,LAB.PAT1999,检验,candidate,candidate,,非核心表，保留候选,0,38,,false,0
10.10.10.15:1521/his,LAB,PATIENTS,LAB.PATIENTS,检验,candidate,candidate,,非核心表，保留候选,0,41,PAT_ID,false,0
10.10.10.15:1521/his,LAB,QC_MEA,LAB.QC_MEA,检验,candidate,candidate,,非核心表，保留候选,0,8,QCM_MID+QCM_ITM+QCM_DATE+QCM_FLG,false,0
10.10.10.15:1521/his,LAB,QC_REF,LAB.QC_REF,检验,candidate,candidate,,非核心表，保留候选,0,27,QCR_MID+QCR_ITM+QCR_SDATE,false,0
10.10.10.15:1521/his,LAB,QC_SAM,LAB.QC_SAM,检验,candidate,candidate,,非核心表，保留候选,0,8,QCM_MID+QCM_ITM+QCM_DATE,false,0
10.10.10.15:1521/his,LAB,QUALITY_CON_LIST,LAB.QUALITY_CON_LIST,检验,candidate,candidate,,非核心表，保留候选,0,5,ITEM_CODE+QC_DATE+CONTROL_NO,false,0
10.10.10.15:1521/his,LAB,QUALITY_CON_PARAMETER_LIST,LAB.QUALITY_CON_PARAMETER_LIST,检验,candidate,candidate,,非核心表，保留候选,0,18,ITEM_CODE+QC_YEAR+QC_MONTH,false,0
10.10.10.15:1521/his,LAB,REAGDICT,LAB.REAGDICT,检验,candidate,candidate,,非核心表，保留候选,0,28,RGD_ID,false,0
10.10.10.15:1521/his,LAB,REAGENT,LAB.REAGENT,检验,candidate,candidate,,非核心表，保留候选,0,24,REAG_ID,false,0
10.10.10.15:1521/his,LAB,REAGENT_OUT,LAB.REAGENT_OUT,检验,candidate,candidate,,非核心表，保留候选,0,16,REAG_ID,false,0
10.10.10.15:1521/his,LAB,REAGOUT,LAB.REAGOUT,检验,candidate,candidate,,非核心表，保留候选,0,9,,false,0
10.10.10.15:1521/his,LAB,REAGPITM,LAB.REAGPITM,检验,candidate,candidate,,非核心表，保留候选,0,7,RGP_ID,false,0
10.10.10.15:1521/his,LAB,REAGPLAN,LAB.REAGPLAN,检验,candidate,candidate,,非核心表，保留候选,0,13,PLAN_ID,false,0
10.10.10.15:1521/his,LAB,RED_ITM,LAB.RED_ITM,检验,candidate,candidate,,非核心表，保留候选,0,7,,false,0
10.10.10.15:1521/his,LAB,RED_ITMS,LAB.RED_ITMS,检验,candidate,candidate,,非核心表，保留候选,0,12,RED_ID,false,0
10.10.10.15:1521/his,LAB,REP_DIARY,LAB.REP_DIARY,检验,candidate,candidate,,非核心表，保留候选,0,15,REP_MID,false,0
10.10.10.15:1521/his,LAB,RESULTO,LAB.RESULTO,检验,candidate,candidate,,非核心表，保留候选,0,9,RES_ID+RES_IT_ECD+RES_DATE,false,0
10.10.10.15:1521/his,LAB,RESULTS,LAB.RESULTS,检验,candidate,candidate,,非核心表，保留候选,0,6,RES_MID+RES_SID+RES_IT_ECD+RES_DATE,false,0
10.10.10.15:1521/his,LAB,RES_CURO,LAB.RES_CURO,检验,candidate,candidate,,非核心表，保留候选,0,8,RES_ID+RES_DATE,false,0
10.10.10.15:1521/his,LAB,RES_CURS,LAB.RES_CURS,检验,candidate,candidate,,非核心表，保留候选,0,7,RES_ID+RES_MID+RES_DATE+RES_SID,false,0
10.10.10.15:1521/his,LAB,RES_DYY,LAB.RES_DYY,检验,candidate,candidate,,非核心表，保留候选,0,9,RES_ID+RES_MID+RES_SID+RES_DATE+RES_CUR1,false,0
10.10.10.15:1521/his,LAB,RES_PICTURE,LAB.RES_PICTURE,检验,candidate,candidate,,非核心表，保留候选,0,3,,false,0
10.10.10.15:1521/his,LAB,RLT1999,LAB.RLT1999,检验,candidate,candidate,,非核心表，保留候选,0,9,,false,0
10.10.10.15:1521/his,LAB,RUIMEI_INSERT_DATA_WZ,LAB.RUIMEI_INSERT_DATA_WZ,检验,excluded,excluded,接口中间表，第一版排除,,22062711,25,,false,0
10.10.10.15:1521/his,LAB,SAMPLE,LAB.SAMPLE,检验,candidate,candidate,,非核心表，保留候选,0,5,SAM_ID,false,0
10.10.10.15:1521/his,LAB,STAFF,LAB.STAFF,检验,candidate,candidate,,非核心表，保留候选,0,21,STA_NO,false,0
10.10.10.15:1521/his,LAB,STAFF_ATTEND_IN,LAB.STAFF_ATTEND_IN,检验,candidate,candidate,,非核心表，保留候选,0,7,ATT_NO,false,0
10.10.10.15:1521/his,LAB,STAFF_AWARD,LAB.STAFF_AWARD,检验,candidate,candidate,,非核心表，保留候选,0,7,AWD_NO,false,0
10.10.10.15:1521/his,LAB,STAFF_EDUCATE,LAB.STAFF_EDUCATE,检验,candidate,candidate,,非核心表，保留候选,0,8,EDU_NO,false,0
10.10.10.15:1521/his,LAB,STAFF_PAPER,LAB.STAFF_PAPER,检验,candidate,candidate,,非核心表，保留候选,0,8,PAP_NO,false,0
10.10.10.15:1521/his,LAB,STAFF_POST,LAB.STAFF_POST,检验,candidate,candidate,,非核心表，保留候选,0,6,PST_NO,false,0
10.10.10.15:1521/his,LAB,STATIST,LAB.STATIST,检验,candidate,candidate,,非核心表，保留候选,0,10,,false,0
10.10.10.15:1521/his,LAB,STATIST_T,LAB.STATIST_T,检验,candidate,candidate,,非核心表，保留候选,0,3,ST_ID+ST_DATE,false,0
10.10.10.15:1521/his,LAB,STATIST_TCOM,LAB.STATIST_TCOM,检验,candidate,candidate,,非核心表，保留候选,0,4,ST_ID+ST_CNAME+ST_DATE,false,0
10.10.10.15:1521/his,LAB,SYMBOL_DICT,LAB.SYMBOL_DICT,检验,dimension,included,,基础字典/维表,0,5,ITEM_CODE,false,0
10.10.10.15:1521/his,LAB,S_STATE,LAB.S_STATE,检验,candidate,candidate,,非核心表，保留候选,0,4,ST_ID,false,0
10.10.10.15:1521/his,LAB,UGR1999,LAB.UGR1999,检验,candidate,candidate,,非核心表，保留候选,0,8,,false,0
10.10.10.15:1521/his,LAB,UG_RLTS,LAB.UG_RLTS,检验,candidate,candidate,,非核心表，保留候选,0,8,RES_ID,false,0
10.10.10.15:1521/his,LAB,WEEKTAB,LAB.WEEKTAB,检验,candidate,candidate,,非核心表，保留候选,0,60,W_WEEK_NO,false,0
10.10.10.15:1521/his,LAB,WEEKTABS,LAB.WEEKTABS,检验,candidate,candidate,,非核心表，保留候选,0,12,W_WEEK_NO,false,0
10.10.10.15:1521/his,LAB,WEEKTAB_GROUP,LAB.WEEKTAB_GROUP,检验,candidate,candidate,,非核心表，保留候选,0,101,,false,0
10.10.10.15:1521/his,LAB,WORKTAB,LAB.WORKTAB,检验,candidate,candidate,,非核心表，保留候选,0,4,,false,0
10.10.10.15:1521/his,LAB,ZM_TABLEDEF,LAB.ZM_TABLEDEF,检验,candidate,candidate,,非核心表，保留候选,0,6,,false,0
10.10.10.15:1521/his,MEDADM,ACCIDENT_REC,MEDADM.ACCIDENT_REC,医疗管理/住院管理,candidate,candidate,,MEDADM 非统计管理表，需二次裁剪,0,13,SERIAL_NO,false,0
10.10.10.15:1521/his,MEDADM,ACCI_CLASS_DICT,MEDADM.ACCI_CLASS_DICT,字典,dimension,included,,基础字典/维表,3,3,ACCI_CLASS_CODE,false,0
10.10.10.15:1521/his,MEDADM,ACCI_REASON_DICT,MEDADM.ACCI_REASON_DICT,字典,dimension,included,,基础字典/维表,2,2,SERIAL_NO,false,0
10.10.10.15:1521/his,MEDADM,ACCI_RESULTED_DICT,MEDADM.ACCI_RESULTED_DICT,字典,dimension,included,,基础字典/维表,3,2,SERIAL_NO,false,0
10.10.10.15:1521/his,MEDADM,ACCI_TYPE_DICT,MEDADM.ACCI_TYPE_DICT,字典,dimension,included,,基础字典/维表,2,3,ACCIDENT_CODE,false,0
10.10.10.15:1521/his,MEDADM,ASST_PLAN_INDEX,MEDADM.ASST_PLAN_INDEX,医疗管理/住院管理,candidate,candidate,,MEDADM 非统计管理表，需二次裁剪,0,4,YEAR_MONTH+DEPT_CODE+PLAN_CODE,false,0
10.10.10.15:1521/his,MEDADM,BEDPATS_IN_HOSPITAL,MEDADM.BEDPATS_IN_HOSPITAL,患者就诊,inpatient_management_fact,included,,在院/床位日快照，用户确认纳入,4597524,29,PATIENT_ID+VISIT_ID+STAT_DATE_TIME,true,1.0
10.10.10.15:1521/his,MEDADM,BEDPATS_IN_HOSPITAL_BACKUP2025,MEDADM.BEDPATS_IN_HOSPITAL_BACKUP2025,患者就诊,excluded,excluded,临时/备份/测试表，第一版排除,,31,29,,false,0
10.10.10.15:1521/his,MEDADM,BEDPATS_IN_HOSPITAL_C0525325,MEDADM.BEDPATS_IN_HOSPITAL_C0525325,患者就诊,candidate,candidate,,MEDADM 非统计管理表，需二次裁剪,5,29,,false,0
10.10.10.15:1521/his,MEDADM,CANCEL_DISCHARGE_PAT,MEDADM.CANCEL_DISCHARGE_PAT,费用,candidate,candidate,,MEDADM 非统计管理表，需二次裁剪,1487,5,,false,0
10.10.10.15:1521/his,MEDADM,DEPT_ADT_DAY,MEDADM.DEPT_ADT_DAY,组织人员,excluded,excluded,统计日/月汇总表，第一版排除,,438316,24,ST_DATE+DEPT_CODE+IDENTITY,true,1.0
10.10.10.15:1521/his,MEDADM,DEPT_ASST_DAY,MEDADM.DEPT_ASST_DAY,组织人员,excluded,excluded,统计日/月汇总表，第一版排除,,0,4,ST_DATE+DEPT_CODE+ITEM_CODE,false,0
10.10.10.15:1521/his,MEDADM,DEPT_EMPTY_BED,MEDADM.DEPT_EMPTY_BED,组织人员,dimension,included,,基础字典/维表,458460,5,ST_DATE+DEPT_CODE,false,0
10.10.10.15:1521/his,MEDADM,DEPT_EXAM_DAY,MEDADM.DEPT_EXAM_DAY,检查,excluded,excluded,统计日/月汇总表，第一版排除,,3622,7,ST_DATE+DEPT_CODE+EXAM_CLASS+EXAM_SUB_CLASS,false,0
10.10.10.15:1521/his,MEDADM,DEPT_EXAM_DAY_NEW,MEDADM.DEPT_EXAM_DAY_NEW,检查,candidate,candidate,,MEDADM 非统计管理表，需二次裁剪,873608,10,ST_DATE+PERFORMED_BY+ORDERED_BY+EXAM_CLASS+EXAM_SUB_CLASS+ITEM_CODE+ITEM_NAME,false,0
10.10.10.15:1521/his,MEDADM,DEPT_LOAD_DAY,MEDADM.DEPT_LOAD_DAY,组织人员,excluded,excluded,统计日/月汇总表，第一版排除,,458833,8,ST_DATE+DEPT_CODE,false,0
10.10.10.15:1521/his,MEDADM,DEPT_NURSE_DAY,MEDADM.DEPT_NURSE_DAY,组织人员,excluded,excluded,统计日/月汇总表，第一版排除,,417888,9,ST_DATE+DEPT_CODE+ITEM_CODE+ITEM_NAME+ITEM_SPEC+UNITS,false,0
10.10.10.15:1521/his,MEDADM,DEPT_OPERATION_DAY,MEDADM.DEPT_OPERATION_DAY,手术,excluded,excluded,统计日/月汇总表，第一版排除,,38342,12,ST_DATE+DEPT_CODE+OUTP_OR_INP,false,0
10.10.10.15:1521/his,MEDADM,DEPT_OUTP_NUM_DAY,MEDADM.DEPT_OUTP_NUM_DAY,组织人员,excluded,excluded,统计日/月汇总表，第一版排除,,107758,11,,false,0
10.10.10.15:1521/his,MEDADM,DEPT_TEST_DAY,MEDADM.DEPT_TEST_DAY,检验,excluded,excluded,统计日/月汇总表，第一版排除,,205166,6,ST_DATE+DEPT_CODE+ITEM_CLASS+ITEM_CODE,false,0
10.10.10.15:1521/his,MEDADM,DEPT_TEST_DAY_NEW,MEDADM.DEPT_TEST_DAY_NEW,检验,candidate,candidate,,MEDADM 非统计管理表，需二次裁剪,403745,8,ST_DATE+PERFORMED_BY+ORDERED_BY+SPECIMEN+SUBJECT,false,0
10.10.10.15:1521/his,MEDADM,DEPT_TREATE_DAY,MEDADM.DEPT_TREATE_DAY,组织人员,excluded,excluded,统计日/月汇总表，第一版排除,,2682672,9,ST_DATE+DEPT_CODE+ITEM_CODE+ITEM_NAME+ITEM_SPEC+UNITS,false,0
10.10.10.15:1521/his,MEDADM,DISE_CLASS_STAT_DICT,MEDADM.DISE_CLASS_STAT_DICT,字典,dimension,included,,基础字典/维表,0,5,STAT_CODE,false,0
10.10.10.15:1521/his,MEDADM,DISE_QUERY_CONDITION,MEDADM.DISE_QUERY_CONDITION,医疗管理/住院管理,candidate,candidate,,MEDADM 非统计管理表，需二次裁剪,0,2,STAT_CODE,false,0
10.10.10.15:1521/his,MEDADM,EMER120_DAY,MEDADM.EMER120_DAY,医疗管理/住院管理,excluded,excluded,统计日/月汇总表，第一版排除,,0,8,ST_DATE,false,0
