schema,table,comment,row_count_stats,column_count,domain,grain,pk,confidence,note,source
INPADM,PATS_IN_HOSPITAL,,,34,住院管理,,PATIENT_ID,,核心业务事实/主线表,platform
INPADM,PATS_IN_HOSPITAL_BACKUP2025,,,34,住院管理,,,,,platform
INPADM,PATS_IN_HOSPITAL_BK,,,30,住院管理,,,,,platform
INPADM,PATS_IN_HOSPITAL_C0525325,,,34,住院管理,,,,非核心表，保留候选,platform
INPADM,PATS_IN_HOSPITAL_TEST,,,33,住院管理,,PATIENT_ID,,非核心表，保留候选,platform
INPADM,PATS_IN_TRANSFERRING,,,7,住院管理,,PATIENT_ID,,非核心表，保留候选,platform
INPADM,PAT_VISIT_BACKUP2025,,,267,住院管理,,,,,platform
INPADM,PRE_DISCHGED_PATS,,,9,住院管理,,PATIENT_ID+VISIT_ID,,非核心表，保留候选,platform
INPADM,PRE_TRANSFERRING_PATS,,,6,住院管理,,PATIENT_ID+VISIT_ID+TRANSFER_DATE_TIME,,非核心表，保留候选,platform
INPADM,WAIT_BED_PATS,,,23,住院管理,,WAIT_NO,,基础字典/维表,platform
INPADM,WAIT_BED_PATS_NEW,,,50,住院管理,,WAIT_NO+PATIENT_ID,,基础字典/维表,platform
INPBILL,ACCT_STAFF_GROUP,,,3,住院费用,,LOCAL_NO+DEPT_CODE,,非核心表，保留候选,platform
INPBILL,BANK_TRANS_LISTS,,,17,住院费用,,,,非核心表，保留候选,platform
INPBILL,BILL_DEPT_CONFIG,,,1,住院费用,,DEPT_CODE,,非核心表，保留候选,platform
INPBILL,BILL_MISC_ITEM,,,4,住院费用,,ITEM_CLASS+ITEM_CODE+ITEM_SPEC,,非核心表，保留候选,platform
INPBILL,BILL_MISC_ITEM_PATCH,,,10,住院费用,,DEPT_CODE+ITEM_CLASS+ITEM_CODE+ITEM_SPEC+PATIENT_ID+VISIT_ID,,非核心表，保留候选,platform
INPBILL,CASHER_NO_REC,,,7,住院费用,,LOCAL_NO,,非核心表，保留候选,platform
INPBILL,CASHER_WORKING_LOG,,,4,住院费用,,OPER_NO+OPER_DATE_TIME,,,platform
INPBILL,DISPENSE_MEDICINE_APPLICATION,,,11,住院费用,,ID+PATIENT_ID+VISIT_ID,,非核心表，保留候选,platform
INPBILL,DOWNLOAD_LIST,,,10,住院费用,,JYCKH+JYSJ,,,platform
INPBILL,INP_ACCT_DETAIL,,,4,住院费用,,ACCT_NO+SUBJ_CODE,,非核心表，保留候选,platform
INPBILL,INP_ACCT_MASTER,,,12,住院费用,,ACCT_NO,,非核心表，保留候选,platform
INPBILL,INP_ACCT_MONEY,,,4,住院费用,,ACCT_NO+MONEY_TYPE,,非核心表，保留候选,platform
INPBILL,INP_BILL_DETAIL,,,74,住院费用,,PATIENT_ID+VISIT_ID+ITEM_NO,,核心业务事实/主线表,platform
INPBILL,INP_BILL_DETAIL_1123,,,72,住院费用,,PATIENT_ID+VISIT_ID+ITEM_NO,,非核心表，保留候选,platform
INPBILL,INP_BILL_DETAIL_112302,,,72,住院费用,,PATIENT_ID+VISIT_ID+ITEM_NO,,非核心表，保留候选,platform
INPBILL,INP_BILL_DETAIL_20241231,,,62,住院费用,,,,非核心表，保留候选,platform
INPBILL,INP_BILL_DETAIL_B,,,45,住院费用,,PATIENT_ID+VISIT_ID+ITEM_NO,,非核心表，保留候选,platform
INPBILL,INP_BILL_DETAIL_BACK,,,18,住院费用,,,,非核心表，保留候选,platform
INPBILL,INP_BILL_DETAIL_BACKUP0105,,,74,住院费用,,,,,platform
INPBILL,INP_BILL_DETAIL_BACKUP2025,,,74,住院费用,,,,,platform
INPBILL,INP_BILL_DETAIL_BK,,,50,住院费用,,,,,platform
INPBILL,INP_BILL_DETAIL_C0525325,,,74,住院费用,,,,非核心表，保留候选,platform
INPBILL,INP_BILL_DETAIL_CANCEL,,,18,住院费用,,,,非核心表，保留候选,platform
INPBILL,INP_BILL_DETAIL_COPY1,,,74,住院费用,,PATIENT_ID+VISIT_ID+ITEM_NO,,,platform
INPBILL,INP_BILL_DETAIL_COPY2,,,74,住院费用,,PATIENT_ID+VISIT_ID+ITEM_NO,,,platform
INPBILL,INP_BILL_DETAIL_COPY3,,,74,住院费用,,PATIENT_ID+VISIT_ID+ITEM_NO,,,platform
INPBILL,INP_BILL_DETAIL_COPY4,,,74,住院费用,,PATIENT_ID+VISIT_ID+ITEM_NO,,,platform
INPBILL,INP_BILL_DETAIL_HRP,,,4,住院费用,,,,非核心表，保留候选,platform
INPBILL,INP_BILL_DETAIL_JZ,,,38,住院费用,,PATIENT_ID+VISIT_ID+ITEM_NO,,非核心表，保留候选,platform
INPBILL,INP_BILL_DETAILQ,,,58,住院费用,,PATIENT_ID+VISIT_ID+ITEM_NO,,非核心表，保留候选,platform
INPBILL,INP_BILL_DETAIL_SETTLE_BK,,,4,住院费用,,,,,platform
INPBILL,INP_BILL_DETAIL_TEST,,,74,住院费用,,PATIENT_ID+VISIT_ID+ITEM_NO,,非核心表，保留候选,platform
INPBILL,INPBILL_ITEMPRICE_CHANGES_LOG,,,10,住院费用,,PATIENT_ID+VISIT_ID+ITEM_NO,,,platform
INPBILL,INP_CASH_SJG,,,10,住院费用,,ACCT_DATE,,非核心表，保留候选,platform
INPBILL,INP_DIET_COSTS,,,8,住院费用,,PATIENT_ID+VISIT_ID+ITEM_NO,,非核心表，保留候选,platform
INPBILL,INP_OVERDRAFT_REG_DETAIL,,,13,住院费用,,PATIENT_ID+VISIT_ID+REG_SUB_NO,,非核心表，保留候选,platform
INPBILL,INP_OVERDRAFT_REG_MASTER,,,9,住院费用,,PATIENT_ID+VISIT_ID+CHARGE_TYPE+DEPT_CODE,,非核心表，保留候选,platform
INPBILL,INP_PAYMENTS_MONEY,,,5,住院费用,,RCPT_NO+MONEY_TYPE,,非核心表，保留候选,platform
INPBILL,INP_PAYMENTS_MONEY_BACKUP2025,,,5,住院费用,,,,,platform
INPBILL,INP_SETTLE_DETAIL,,,4,住院费用,,RCPT_NO+FEE_CLASS_NAME,,非核心表，保留候选,platform
INPBILL,INP_SETTLE_DETAIL_BACKUP2025,,,4,住院费用,,,,,platform
INPBILL,INP_SETTLE_INVOICE,,,5,住院费用,,,,非核心表，保留候选,platform
INPBILL,INP_SETTLE_MASTER,,,20,住院费用,,RCPT_NO,,核心业务事实/主线表,platform
INPBILL,INP_SETTLE_MASTER_BACKUP2025,,,18,住院费用,,,,,platform
INPBILL,INP_SETTLE_MASTER_BK,,,16,住院费用,,,,,platform
INPBILL,INP_SETTLE_MASTER_C0525325,,,18,住院费用,,,,非核心表，保留候选,platform
INPBILL,INP_SETTLE_MASTER_COPY1,,,18,住院费用,,RCPT_NO,,,platform
INPBILL,INP_SETTLE_MASTER_YB,,,49,住院费用,,BRJSH,,非核心表，保留候选,platform
INPBILL,INP_SETTLE_MASTER_YB_0122,,,49,住院费用,,,,非核心表，保留候选,platform
INPBILL,INP_SETTLE_MASTER_YD,,,8,住院费用,,,,非核心表，保留候选,platform
INPBILL,LIVE_BILL_DETAIL,,,36,住院费用,,PATIENT_ID+VISIT_ID+ITEM_NO,,非核心表，保留候选,platform
INPBILL,NEED_BILLING_PATS,,,4,住院费用,,PATIENT_ID,,非核心表，保留候选,platform
INPBILL,PREPAY_ACCT,,,16,住院费用,,ACCT_NO,,非核心表，保留候选,platform
INPBILL,PREPAY_ACCT_BK,,,16,住院费用,,,,,platform
INPBILL,PREPAY_ACCT_MONEY,,,4,住院费用,,ACCT_NO+MONEY_TYPE,,非核心表，保留候选,platform
INPBILL,PREPAY_ACCT_MONEY_BK,,,4,住院费用,,,,,platform
INPBILL,PREPAYMENT_RCPT,,,39,住院费用,,RCPT_NO,,患者预交金/缴费事实，用户确认纳入,platform
INPBILL,PREPAYMENT_RCPT_ADD,,,15,住院费用,,,,非核心表，保留候选,platform
INPBILL,PREPAYMENT_RCPT_ADD_BACKUP2025,,,14,住院费用,,,,,platform
INPBILL,PREPAYMENT_RCPT_ADD_C0525325,,,14,住院费用,,,,非核心表，保留候选,platform
INPBILL,PREPAYMENT_RCPT_BACKUP2025,,,39,住院费用,,,,,platform
INPBILL,PREPAYMENT_RCPT_BK,,,38,住院费用,,,,,platform
INPBILL,PREPAYMENT_RCPT_C0525325,,,39,住院费用,,,,非核心表，保留候选,platform
INPBILL,PREPAYMENT_RCPT_COPY1,,,38,住院费用,,RCPT_NO,,,platform
INPBILL,RELIEF_ACCOUNTS,,,9,住院费用,,SERIAL_NO,,非核心表，保留候选,platform
INPBILL,TMP_030418BILL_DETAIL202605,,,74,住院费用,,,,,platform
INPBILL,UNSETTLE_REC,,,16,住院费用,,PATIENT_ID+VISIT_ID,,非核心表，保留候选,platform
iws_bi,cron_job,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,dashboard,,32,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,dashboard_portal,,1,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,davinci_rel_role_user,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,davinci_rel_user_organization,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,davinci_role,权限表,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,davinci_statistic_duration,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,davinci_statistic_terminal,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,davinci_statistic_visitor_operation,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,display,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,display_slide,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,download_record,,159,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,favorite,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,iws_type,VIEW,,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,iws_type_all,VIEW,,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,mem_dashboard_widget,,25,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,mem_display_slide_widget,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,mem_display_slide_widget_bak,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,organization,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,platform,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,project,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,rel_project_admin,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,rel_role_dashboard,,75,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,rel_role_dashboard_widget,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,rel_role_display,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,rel_role_display_slide_widget,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,rel_role_portal,,1,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,rel_role_project,,14,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,rel_role_slide,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,rel_role_user,VIEW,,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,rel_role_view,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,rel_user_organization,VIEW,,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,role,VIEW,,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,share_download_record,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,source,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,star,,0,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,user,VIEW,,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,view,,37,0,PACS 影像系统（源端）,,,live_metadata,,platform
iws_bi,widget,,34,0,PACS 影像系统（源端）,,,live_metadata,,platform
jhcdr,jhcdr_exam_report,患者检查信息-业务类-患者检查结果表,,36,电子病历,,"exam_apply_no,exam_no,patient_id,visit_id,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhcdr,jhcdr_exam_report_items,患者检查信息-业务类-检查项目,,8,电子病历,,"exam_no,exam_item_no,hospital_no,exam_apply_no",live_metadata,documented; [review_source_period:from_2025],platform
jhcdr,jhcdr_inpat_execute_order,患者医嘱信息-业务类-患者医嘱执行表,,39,电子病历,,"patient_id,order_no,visit_id,order_sub_no,hospital_no,execute_orders_schedule",live_metadata,documented; [review_source_period:from_2025],platform
jhcdr,jhcdr_inpat_order,患者医嘱信息-业务类-患者医嘱内容表,,51,电子病历,,"patient_id,order_no,visit_id,order_sub_no,local_record_pk,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhcdr,jhcdr_lab_report,患者检验信息-业务类-检验报告单,,40,电子病历,,"patient_id,visit_id,lab_apply_no,specimen_no,hospital_no,paritemno",live_metadata,documented; [review_source_period:from_2025],platform
jhcdr,jhcdr_lab_report_items,患者检验信息-业务类-检验报告项目明细,,30,电子病历,,"lab_apply_no,hospital_no,paritemno,specimen_no,item_no",live_metadata,documented; [review_source_period:from_2025],platform
jhcdr,jhcdr_lab_report_microbe,患者检验信息-业务类-检验报告微生物检验值,,16,电子病历,,"lab_apply_no,lab_item_code,hospital_no,resultno",live_metadata,documented; [review_source_period:from_2025],platform
jhcdr,jhcdr_local_exam_item_dict,临床数据中心-字典类-本地检查项目,,5,电子病历,,"item_no,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhcdr,jhcdr_local_lab_item_dict,临床数据中心-字典类-本地检验项目,,7,电子病历,,"item_no,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhcdr,jhcdr_local_lab_subitem_dict,临床数据中心-字典类-本地检验明细项目,,3,电子病历,,"item_no,subitem_no",live_metadata,[review_source_period:from_2025],platform
jhcdr,jhcdr_local_order_item_dict,临床数据中心-字典类-本地医嘱项目,,6,电子病历,,"order_code,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhcdr,jhcdr_local_order_type_dict,临床数据中心-字典类-医嘱类别,,5,电子病历,,"order_type_code,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhcdr,sys_export_schema_01,Data Pump Master Table EXPORT                         SCHEMA                        ,,95,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,疾病编码映射表,,,13,电子病历,,主键id,live_metadata,[review_source_period:from_2025],platform
jhemr,疾病编码映射表1,,,12,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,手术编码映射表,,,12,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,adt_log,接口同步-业务类-转科转床记录表,,15,电子病历,,"ward_code,log_date_time,patient_id,visit_id,hospital_no,action",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,BA_MANBING,,,39,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,bed_rec,系统管理-字典类-床位字典,,16,电子病历,,"bed_no,ward_code,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,blood_transfusion,病案首页-业务类-输血信息,,21,电子病历,,"visit_id,patient_id,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,cchi_dict,诊断手术-字典类-CCHI字典表,,4,电子病历,,id,live_metadata,documented; [review_source_period:from_2025],platform
jhemr,dbz_icuxx,,,10,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dbz_jbxx,,,113,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dbz_jbxx0327,,,113,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dbz_ssxx,,,23,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dbz_zdxx,,,15,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dc_cda_autoupload,CDA自动上报设置,,14,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dc_cda_commonconfig,CDA列表配置,,13,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dc_cda_dataitemsetting,CDA项目配置（信息）,,20,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dc_cda_doctype,,,3,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dc_cda_filesetting,文件上报配置,,18,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dc_cda_filetype,文书类别表,,6,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dc_cda_fileuploadrecord,,,10,电子病历,,"patient_id,visit_id,doctype,file_unique_id,hospital_no,projectcode",live_metadata,[review_source_period:from_2025],platform
jhemr,dc_cda_goalsettingconfig,,,4,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dc_cda_project,CDA系统参数,,6,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dc_cda_uploaddetail,,,19,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dc_cda_uploadrecord,,,7,电子病历,,"patient_id,visit_id,projectcode,hospital_no",live_metadata,[review_source_period:from_2025],platform
jhemr,dc_cda_uploadsplicing,信息整合配置,,10,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dc_cda_uploadtask,,,14,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dc_cda_uploadtask_0729,,,14,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dc_cda_uploadtask1,,,14,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,dept_antitheses_dict,科室病区-映射类-科室病区关联对照表,,7,电子病历,,"ward_code,dept_code",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,dept_dict,科室病区-字典类-科室字典zt,,36,电子病历,,"dept_code,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,dept_dict20240322,,,36,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,diag_comparing,病案首页-业务类-患者所属疾病组,,5,电子病历,,"diag_compare_group,visit_id,patient_id,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,diagnosis,病案首页-业务类-首页诊断,,50,电子病历,,"diagnosis_type,diagnosis_no,patient_id,visit_id,id",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,diagnosis_b_dict,诊断手术-字典类-诊断中医病名字典,,9,电子病历,,serial_no,live_metadata,documented; [review_source_period:from_2025],platform
jhemr,diagnosis_contrast_dict,诊断对照表,,5,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,diagnosis_dict,诊断手术-字典类-诊断字典,,35,电子病历,,"diagnosis_name,diagnosis_code,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,diagnosis_dict20260407,,,35,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,diagnosis_doct,临床诊断V5表-作废类-不再维护 孙朋朋 2022-05-06,,14,电子病历,,"patient_id,diagnosis_no,diagnosis_type,visit_id,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,diagnosis_f_dict,诊断手术-字典类-诊断中医治法字典,,6,电子病历,,serial_no,live_metadata,[review_source_period:from_2025],platform
jhemr,diagnosis_fzk_dict,诊断手术-字典类-诊断分值字典,,11,电子病历,,id,live_metadata,[review_source_period:from_2025],platform
jhemr,diagnosis_kk,诊断卡控表,,10,电子病历,,"diagnosis_code,event_name,hospital_no,user_name,user_id,dept_name",live_metadata,[review_source_period:from_2025],platform
jhemr,diagnosis_type_dict,诊断手术-字典类-诊断类别字典,,5,电子病历,,"diagnosis_type_code,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,diagnosis_yb_dict,医保诊断字典,,5,电子病历,,"diagnosis_code,diagnosis_name,hospital_no",live_metadata,[review_source_period:from_2025],platform
jhemr,diagnosis_z_dict,诊断手术-字典类-诊断中医症候字典,,9,电子病历,,serial_no,live_metadata,documented; [review_source_period:from_2025],platform
jhemr,diagnostic_category,"病案首页-作废类-旧版首页 诊断分两个表存，原V5 孙朋朋 2022-05-06
三明区域部分旧首页",,6,电子病历,,"diagnosis_code,diagnosis_no,diagnosis_type,visit_id,patient_id,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,dict_operate_log,框架表-字典类-操作日志字典表,,6,电子病历,,"dict_name,oper_date",live_metadata,[review_source_period:from_2025],platform
jhemr,discharge_summary,,,11,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,disease_type,上报卡管理-字典类-慢病上报卡病种类型表  ,,4,电子病历,,item_code,live_metadata,documented; [review_source_period:from_2025],platform
jhemr,doctor_in_charge_log,患者设置管床医师,,13,电子病历,,id,live_metadata,[review_source_period:from_2025],platform
jhemr,doctor_transfer_sql,医生交接班-配置类-医师交接班配置表,,8,电子病历,,"type_code,pat_type,show_flag,hospital_no,dept_code,display_order,dept_name",live_metadata,[review_source_period:from_2025],platform
jhemr,drg_report_dict,,,6,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,drg_report_record,首页质控报表记录,,10,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,emr_adverse_event_info,不良事件上报管理-业务类-不良事件上报,,31,电子病历,,event_id,live_metadata,[review_source_period:from_2025],platform
jhemr,emr_bcjl,,,7,电子病历,,,live_metadata,[review_source_period:from_2025] 20260814 用户确认无用；活库 SELECT 触发 blob_to_char GBK 失败，不可作为业务表。,platform
jhemr,emr_blood_approve,北医三院输血申请-业务类-输血申请,,19,电子病历,,approve_id,live_metadata,[review_source_period:from_2025],platform
jhemr,emr_blood_reaction_detail,北医三院输血申请-业务类-北医三院输血详细信息表,,12,电子病历,,"patient_id,visit_id,times_no,elem_name",live_metadata,[review_source_period:from_2025],platform
jhemr,emr_blood_reaction_log,北医三院输血申请-业务类-北医三院输血记录文件,,4,电子病历,,commit_time,live_metadata,[review_source_period:from_2025],platform
jhemr,emr_catalog_dict,V5树形目录-作废类-v5的树形目录配置表,,15,电子病历,,"catalog_code,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_certificate_operation_log,死亡证明-业务类-死亡证明历次操作记录表,,9,电子病历,,"operation_date,certificate_no",live_metadata,[review_source_period:from_2025],platform
jhemr,emr_certificate_redserial_no,死亡证明-配置类-死亡医学证明书红号信息表,,8,电子病历,,sect_id,live_metadata,[review_source_period:from_2025],platform
jhemr,emr_certificate_serial_no,死亡证明-配置类-死亡证明书号段信息表,,8,电子病历,,sect_id,live_metadata,[review_source_period:from_2025],platform
jhemr,emr_check_xml_node_content,病历文书-业务类-检测XML节点内容不能为空,,3,电子病历,,"findtext,mr_class,layerno",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_consult_evaluate_answer,会诊管理-业务类-会诊质量评价表,,13,电子病历,,"visit_id,patient_id,hospital_no,apply_time",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_consult_hospital,会诊管理-业务类-外院会诊医院信息表,,5,电子病历,,"id,hospital_name",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_contagion_diagnosis,上报卡管理-映射类-诊断关联模块,,6,电子病历,,"mr_code,diagnosis_code,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_contagion_exam,上报卡管理-映射类-检查关键字关联模板,,5,电子病历,,mr_code,live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_contagion_operation,上报卡管理-映射类-模板关联手术,,6,电子病历,,"mr_class,operation_code,mr_code,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_custom_columns_order,模块自定义列表顺序,,11,电子病历,,"application,user_id,columns_name,order_type",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_custom_columns_order_dict,,,18,电子病历,,"user_id,columns_name,order_type,application_id,columns_text",live_metadata,[review_source_period:from_2025],platform
jhemr,emr_deadcertificate_no,死亡证明-业务类-死亡证书填报明细,,10,电子病历,,"certificate_no,sect_id",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_deadcertificate_redno,死亡证明-业务类-死亡证书红号使用记录表,,10,电子病历,,"certificate_no,sect_id",live_metadata,[review_source_period:from_2025],platform
jhemr,emr_dead_print_pic,死亡证明-业务类-死亡证书打印证书图片记录,,5,电子病历,,"patient_id,visit_id",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_dead_print_record,死亡证明-业务类-死亡证书打印记录表,,11,电子病历,,"patient_id,visit_id,print_times",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_dead_reason_custom_dict,死亡证明-字典类-患者死亡原因字典表,,5,电子病历,,diagnosis_code,live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_dept_clinic_icd,诊断手术-映射类-科室对照诊断,,5,电子病历,,"diagnosis_name,diagnosis_code,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_diagdetail_catalog_dict,病历诊断-配置类-病历诊断格式详细信息配置表,,57,电子病历,,diagsort,live_metadata,[review_source_period:from_2025],platform
jhemr,emr_diagnose_item_dict,病历诊断-配置类-诊断格式类型配置表,,12,电子病历,,"hospital_no,field_name,item_value",live_metadata,[review_source_period:from_2025],platform
jhemr,emr_diagtype_catalog_dict,病历诊断-配置类-诊断格式详细信息配置表,,14,电子病历,,"diag_type,file_type",live_metadata,[review_source_period:from_2025],platform
jhemr,emr_dict_detail,字典明细表,,11,电子病历,,"dict_code,class_code,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_dict_detail_1121back,,,10,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,emr_dict_master,系统字典-字典类-电子病历主字典类别表,,7,电子病历,,class_code,live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_doctor_custom_dict,病历诊断-映射类-科室临床映射表,,3,电子病历,,"dept_code,hospital_no,serial_no",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_doctor_group,,,4,电子病历,,"request_doctor_id,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_event_file_elem,不良事件管理-业务类-不良事件报卡内容表,,6,电子病历,,event_id,live_metadata,[review_source_period:from_2025],platform
jhemr,emr_event_master,不良事件管理-业务类-不良事件报卡索引表,,26,电子病历,,event_id,live_metadata,[review_source_period:from_2025],platform
jhemr,emr_first_page_button_list,病案首页-配置类-首页个性化业务按钮配置,,13,电子病历,,button_id,live_metadata,[review_source_period:from_2025],platform
jhemr,emr_first_page_column_dict,病案首页-配置类-首页GridControl类数据列显示配置,,31,电子病历,,"controlno,control_type",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_first_page_column_dict_0513,,,31,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,emr_first_page_column_dict_0519,,,31,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,emr_first_page_column_dict_bf,,,31,电子病历,,,live_metadata,[review_source_period:from_2025],platform
jhemr,emr_first_page_column_index,病案首页-映射类-首页实体类与UC的映射,,8,电子病历,,"control_type,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_first_page_config,病案首页-配置类-病案首页配置,,8,电子病历,,"type_code,item_code,item_no,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_first_page_control_color,病案首页-配置类-控件颜色,,2,电子病历,,category,live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_first_page_control_config,病案首页-配置类-控件配置,,6,电子病历,,control_id,live_metadata,documented; [review_source_period:from_2025],platform
jhemr,emr_first_page_diag_oper_fre,病案首页-字典类-首页常用诊断手术字典,,10,电子病历,,"item_code,item_name,oper_id,dept_id,item_class,hospital_no",live_metadata,documented; [review_source_period:from_2025],platform
