system_code,source_code,schema_name,table_name,object_type,comment,column_count,pk,documented
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_disease_diagnosis_desc,TABLE,单病种上报管理-映射类-病种诊断关键字对照表,4,"disease_id,rule_id,diagnosis_desc",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_disease_dict,TABLE,单病种上报管理-字典类-病种字典表,14,disease_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_disease_dict_datasource,TABLE,单病种上报管理-映射类-单病种加载数据对应数据源,8,"disease_id,disease_datasource_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_disease_dict_type,TABLE,单病种上报管理-字典类-病种类型字典,2,jhsd_type_code,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_disease_elem_dict,TABLE,单病种上报管理-业务类-病种元素表,18,"disease_id,elem_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_disease_elem_verificate,TABLE,单病种上报管理-业务类-单病种元素验证,7,"disease_id,elem_code,validate_type,validate_relation,validate_value",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_disease_operation_type,TABLE,单病种上报管理-映射类-病种手术类别对照表,5,"disease_id,operation_type_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_disease_query_item,TABLE,单病种上报管理-业务类-单病种自定义查询方案项目表,11,"project_id,sdaq_item_code,sdaq_symbol,item_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_disease_query_project,TABLE,单病种上报管理-业务类-单病种自定义查询方案表,7,project_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_disease_query_result_item,TABLE,单病种上报管理-业务类-单病种自定义查询方案结果显示表,4,"project_id,sdaq_result_item_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_disease_querydz_item,TABLE,单病种上报管理-业务类-单病种自定义查询方案定制查询项目,5,"project_id,elem_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_disease_reason_dict,TABLE,单病种上报管理-字典类-病种未填写原因字典表,6,"disease_id,reason_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_disease_report_dict,TABLE,单病种上报管理-字典类-单病种前置机上报字典(需实时更新),10,"disease_id,report_elem_code,version",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_disease_report_dict_items,TABLE,单病种上报管理-字典类-单病种前置机上报字典值域字典项(需实时更新),6,"disease_id,report_elem_code,version",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_disease_rule,TABLE,单病种上报管理-配置类-单病种入组标准配置表,14,disease_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_elem_items_emr_map,TABLE,单病种上报管理-映射类-病种元素值域字典映射关系表,7,"disease_id,elem_code,cv_code,cv_value,map_type,map_value",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_emr_online_monitor,TABLE,专病质控-业务类-单病种指控消息表,24,"patient_id,visit_id,disease_id,rule_no,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_monitor_elem_dict,TABLE,专病质控-字典类-质控元素字典,5,elem_code,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_monitor_history,TABLE,专病质控-业务类-单病种质控历史表,25,"patient_id,visit_id,disease_id,rule_no,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_operation_type_dict,TABLE,单病种-字典类-手术分类字典表,4,operation_type_code,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_operation_type_operation,TABLE,单病种上报管理-映射类-单病种手术类别对照表,6,"operation_type_code,operation_code,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_pat_experience_evaluation,TABLE,单病种-业务类-患者对服务的体检与评价,13,"patient_id,visit_id,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_patient_disease_delete,TABLE,单病种上报管理-业务类-单病种上报删除表,23,"patient_id,visit_id,hospital_no,disease_uniq_id,report_date",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_patient_disease_elem,TABLE,单病种-业务类-患者病种数据值,6,"elem_code,disease_uniq_id",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_patient_disease_index,TABLE,单病种-业务类-患者病种主索引表,51,disease_uniq_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_patient_disease_index_bak,TABLE,单病种-业务类-患者病种主索引表,53,disease_uniq_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_patient_disease_unreport,TABLE,单病种-业务类-患者未上报单病种信息表,22,disease_uniq_id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_qc_elem_type_dict,TABLE,专病质控-字典类-质控项类别字典,2,elem_type,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_qc_rule_item,TABLE,专病质控-业务类-质控项明细,7,"disease_id,rule_no,item_no,item_type",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_qc_rule_master,TABLE,专病质控-业务类-质控项索引,14,"disease_id,rule_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_report_elem_dict,TABLE,单病种上报管理-业务类-单病种报表数据统计,8,"disease_id,excel_position",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_statistics_index_class,TABLE,单病种上报管理-业务类-统计指标分类,6,"hospital_no,disease_id,template_code,class_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_statistics_index_elem,TABLE,单病种上报管理-业务类-统计指标元素,16,"hospital_no,disease_id,template_code,elem_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_statistics_index_fac,TABLE,单病种上报管理-业务类-统计指标算法,9,"hospital_no,disease_id,template_code,elem_code,factor_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_statistics_index_facitem,TABLE,单病种上报管理-业务类-统计指标算法运算项目,9,"hospital_no,disease_id,template_code,elem_code,factor_code,item_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_statistics_index_template,TABLE,单病种上报管理-业务类-统计指标方案,6,"hospital_no,disease_id,template_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsd_tree_algorithm_class,TABLE,单病种上报管理-业务类-算法类别表,7,"code,parent_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhserivce_method_test,TABLE,,6,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsharedict,TABLE,电子病历共享上报相关字典,5,"item_class,item_code,item_name",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_app_config,TABLE,新版集成-配置类-新版集成配置,16,id,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_app_param,TABLE,新版集成-字典类-新版集成配置系统参数字典,4,id,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_app_param_dict,TABLE,新版集成-配置类-集成参数配置表,5,"id,app_id",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_canvas,TABLE,角色画布widget-字典类-画布字典,14,canvas_id,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_canvas_user_layout,TABLE,角色画布widget-作废类-用户布局设置 孙朋朋 2022年5月,10,"canvas_id,widget_id,user_id",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_canvas_vs_widget,TABLE,角色画布widget-映射类-canvas内部初始布局widget,15,"canvas_id,widget_id",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_canvas_vs_widget_plan,TABLE,角色画布widget-映射类-canvas内部初始布局widget审核,15,"canvas_id,widget_id",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_dev_diagnosis_event,TABLE,系统配置-作废类-专科诊断二次开发事件重载 孙朋朋2022年5月,5,"dept_code,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_dev_event,TABLE,系统配置-业务类-系统二次开发事件重载,6,event_code,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_dict,TABLE,升级管理-字典类-系统产品字典 emr，nis，ois,3,sys_code,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_domains,TABLE,框架模块-配置类-域名列表,6,"domainname,ipaddress,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_error_dict,TABLE,日志管理-字典类-系统常见错误列表字典20120331,4,sys_error_code,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_file_dict,TABLE,升级管理-字典类-程序集字典,8,"file_name,sys_code",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_file_upload,TABLE,升级管理-业务类-程序集升级表，程序存在blob字段,14,"file_name,distribute_no,last_update,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_file_upload_beifen,TABLE,框架模块-配置类-历次升级dll备份,12,"file_name,last_update,hospital_no,distribute_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_float_tab,TABLE,框架模块-配置类-漂浮窗体内部控件动态加载dll,9,event_code,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_message_attachment,TABLE,消息发送-业务类-消息附件,3,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_message_record,TABLE,消息发送-业务类-消息发送记录表,21,message_id,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_message_record_read,TABLE,消息发送-业务类-消息记录阅读表,8,"message_id,to_userid",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_message_type,TABLE,"消息发送-字典类-消息类别表,CODE固定不可变",7,message_type_code,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_return_advoice,TABLE,框架模块-业务类-框架反馈意见表,21,advice_id,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_return_attachment,TABLE,框架模块-业务类-框架反馈意见附件表,4,advice_id,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_role_vs_canvas,TABLE,角色画布widget-映射类-角色关联画布,6,"role_id,canvas_id",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_role_vs_permission,TABLE,角色画布widget-作废类-角色权限,2,"role_id,permission_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_sub_obj_dict,TABLE,手麻ICU-页面级权限对象字典,5,object_no,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_sub_obj_property,TABLE,手麻ICU-,2,property_no,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_sub_permission_dict,TABLE,手麻ICU-,2,permission_no,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_sub_perssion_vs_obj,TABLE,手麻ICU-,4,"permission_no,object_no,property_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_tables,TABLE,日志管理-业务类-数据库表增长记录(定时数据库任务job插入),8,"table_name,tablespace_name,record_date",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_widget_vs_widget,TABLE,角色画布widget-业务类-widget类型为1既嵌入tab页的widget内嵌widget维护,6,"widget_id,inner_widget_id,canvas_id",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_widgets,TABLE,角色画布widget-字典类-widget信息字典,13,"widget_class_name,widget_file_name",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_widgets_doc,TABLE,WIDGET帮助文档表,8,id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_workflow,TABLE,工作流-业务类-工作流主表,14,flow_id,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_workflow_group,TABLE,工作流-字典类-工作流模板类型表,2,"workflow_group_id,workflow_group_name",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_workflow_status_dict,TABLE,工作流-字典类-流程状态字典表,5,status_id,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_workflow_step,TABLE,工作流-业务类-工作流子表 节点步骤流程表,14,step_id,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhsys_workflow_step_log,TABLE,工作流-日志类-工作流子表 节点步骤流程表日志,6,"step_id,approve_user_id,approve_date_time,bussiness_keys_values",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhvte_audit,TABLE,,18,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhvte_data_element,TABLE,,8,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhvte_dept,TABLE,,8,"dept_code,dept_name",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhvte_dict,TABLE,,11,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhvte_dvt_wells,TABLE,,12,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhvte_dynamicvalues,TABLE,VTE动态模板取值,9,id,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhvte_graves,TABLE,,12,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhvte_indicators_statistical,TABLE,,8,"patient_id,visit_id,admission_date_time,discharge_date_time,dept_admission_to,dept_discharge_from,indicators_type,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhvte_info_master,TABLE,,70,"patient_id,visit_id,access_id,file_no,vtype,flag,assess_date",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhvte_pe_possible,TABLE,,12,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhvte_pesi_assess,TABLE,,12,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhvte_prevention_rules,TABLE,,7,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhvte_report,TABLE,,26,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhvte_report_diagnosis,TABLE,,4,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhvte_setting_init,TABLE,,11,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhvte_tree_quality_dict,TABLE,,5,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhvte_winform_templet,TABLE,,15,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhwd_workdays,TABLE,工作日管理(西肿瘤统计室专用),5,"years,mounth",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhwpn_dict_configuration,TABLE,科室排班-班次信息（早中晚）,10,"dict_code,dept_code,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhwpn_dict_time_detail,TABLE,科室排班-班次信息明细表,10,"dict_code,dict_name,start_time,end_time",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhwpn_work_plan_detail,TABLE,科室排班-排班信息明细表,9,"dept_code,serial_no,work_type,work_date,user_id",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhwpn_work_plan_master,TABLE,科室排班-排班信息明细子表,9,"serial_no,dept_code",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhwt42_zd_items,TABLE,卫统管理-字典类-卫统42诊断字典表,5,"zd_code,item_code,item_name",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhwt_temp_04,TABLE,卫统管理-业务类-卫统4,39,"zycs,bah",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhwt_temp_041,TABLE,卫统管理-业务类-卫统4-1,232,"zycs,bah",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhwt_temp_042,TABLE,卫统管理-业务类-卫统4-2,242,"zycs,bah",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhwt_vs_dictionary,TABLE,卫统管理-映射类-院区诊断和标准诊断字段对照表,5,"zd_code,stander_code,local_code",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,jhwt_zd_items,TABLE,卫统管理-字典类-诊断字典表,5,"zd_code,item_code,item_name",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,log_20260518,TABLE,,7,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,log_202605bt,TABLE,,7,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,medical_safety,TABLE,医疗安全质控信息表,20,"patient_id,visit_id,hospital_no,id",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mr_barcode_print_log,TABLE,病案管理-业务类-条码打印日志,10,"print_date,patient_id,visit_id,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mr_file_callback_record,TABLE,病案管理-业务类-病历打回记录表,30,"patient_id,visit_id,file_unique_id,hospital_no,apply_date_time",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mr_file_index,TABLE,病历书写-作废类-V5表数据,40,"file_no,visit_id,patient_id,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mr_file_index_callback,TABLE,病案管理-业务类-病历召回申请,45,"patient_id,visit_id,apply_date_time,hospital_no,clinic_type",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mr_file_index_callback_midlle,TABLE,,27,"patient_id,visit_id,apply_date_time,hospital_no,clinic_type",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mr_file_index_edit_apply,TABLE,病案管理-业务类-病历修改申请审批,23,"apply_date_time,file_no,visit_id,patient_id,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mr_finished_index_callback,TABLE,病案管理-业务类-病历提交延期或上锁审核及申请表,18,"patient_id,visit_id,status,hospital_no,apply_typy",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mr_on_line,TABLE,,15,"dept_code,visit_id,patient_id,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mr_on_line_commit,TABLE,病案管理-业务类-保存病案提交是的病案在线状态用于召回病历使用,15,"dept_code,visit_id,patient_id,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mr_templet_index,TABLE,模板维护-作废类-V5病例模板索引,44,"hospital_code,templet_id,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mr_workday_set,TABLE,？,2,set_date,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mt_medical_record_first_disease,VIEW,,17,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mt_medical_record_first_disease_d,VIEW,,17,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mt_medical_record_first_fee,VIEW,,47,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mt_medical_record_first_fee_d,VIEW,,47,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mt_medical_record_first_operation,VIEW,,26,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mt_medical_record_first_operation_d,VIEW,,26,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mt_medical_record_first_other,VIEW,,130,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mt_medical_record_first_other_d,VIEW,,130,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mt_medical_record_first_patient,VIEW,,83,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mt_medical_record_first_patient_d,VIEW,,86,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,mt_patient_progress,VIEW,,23,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,new_baby_record,TABLE,"上报卡管理-日志类-新生儿日志
",14,"record_date,dept_code,baby_weight",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,op_sj_521,TABLE,,5,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,operation,TABLE,病案首页.诊断手术-业务类-患者手术信息,142,"patient_id,visit_id,operation_no,file_visit_type,display_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,operation_bf0513,TABLE,,138,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,operation_contrast_dict,TABLE,手术对照表,5,"operation_code,operation_name",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,operation_dict,TABLE,,26,"operation_code,operation_name,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,operation_dict0411,TABLE,,23,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,operation_dict_catalog,TABLE,？,16,"operation_code,operation_name",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,operation_dict_code,TABLE,,27,"operation_code,operation_name,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,operation_dict_code20260407,TABLE,,27,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,operation_dict_lincha_yibao,TABLE,,6,"operation_code,operation_name",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,operation_dict_r,TABLE,,22,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,operation_dict_xin,TABLE,,23,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_delivery,TABLE,患者信息-业务类产科妇科情况,47,"patient_id,visit_id,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_diagnosis,TABLE,病历诊断-业务类-诊断录入诊断,51,"patient_id,visit_id,diagnosis_type,diagnosis_sub_no,diagnosis_no,diagnosis_type_name,hospital_no,diagnosis_flag",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_diagnosis_action,TABLE,病历诊断-业务类-诊断调用第三方API接口方法表,7,"api_code,action_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_diagnosis_action_result,TABLE,病历诊断-业务类-诊断调用第三方API接口方法返回结果表,7,"patient_id,visit_id,api_code,action_code,action_result_code,action_return_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_diagnosis_action_return,TABLE,病历诊断-业务类-诊断调用第三方API接口方法返回字段信息表,9,"api_code,action_code,action_return_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_diagnosis_api,TABLE,病历诊断-业务类-诊断调用第三方API信息主表,6,api_code,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_diagnosis_log,TABLE,病历诊断-日志类-诊断录入诊断日志表,85,"pat_diagnosis_guid,operation_state",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_diagnosis_message,TABLE,病历诊断-映射类-手术诊断-诊断对应提示表,3,diagnosis_code,True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_emr_first_page_cda,TABLE,病案首页-业务类-患者首页HTML信息表,5,"patient_id,visit_id,hospital_no,mr_code",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_emr_first_page_html,TABLE,病案首页-业务类-患者首页HTML信息表,5,"patient_id,visit_id,hospital_no,mr_code",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_instrument_use,TABLE,病案首页-业务类-住院期间器材使用情况表,14,"patient_id,visit_id,instrument_use_no,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_master_index,TABLE,患者信息-业务类-患者基本信息,48,"patient_id,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_neonatus_info,TABLE,患者信息-业务类-产科新生儿情况,48,"patient_id,visit_id",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_pain_record,TABLE,疼痛病人检索表,8,"patient_id,visit_id,time_point,vital_sign",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_physical_restraint,TABLE,病案首页-业务类-住院期间身体约束表,7,"patient_id,visit_id,restraint_no,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_pressure_sore,TABLE,病案首页-业务类-患者压疮信息,19,"patient_id,visit_id,hospital_no,pressure_part,pressure_type",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_tumour,TABLE,病案首页-业务类-肿瘤,37,"visit_id,patient_id,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_tumour_detail,TABLE,病案首页-业务类-化疗,12,"detail_no,visit_id,patient_id,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_viis_522,TABLE,,25,,False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_visit,TABLE,患者基本信息表,396,"visit_id,patient_id,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_visit1,TABLE,病案首页-业务类-患者基本信息,639,"visit_id,patient_id,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_visit_20250522,TABLE,患者基本信息表,396,"visit_id,patient_id,hospital_no",False
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_visit_baby,TABLE,患者信息-业务类-婴儿信息表,29,"baby_no,visit_id,patient_id,hospital_no",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_visit_dead,TABLE,死亡证明-业务类-死亡患者记录表,72,"patient_id,visit_id,create_times",True
JHEMR_VASTBASE,jhemr_vastbase_10_10_8_177,jhemr,pat_visit_dead_audit_info,TABLE,死亡证明-业务类-死亡患者审核、作废记录表,7,"patient_id,visit_id,certificate_no",False
