system_code,source_code,source_db,source_owner,namespace_name,schema_name,table_name,full_name,table_comment,domain,table_role,include_status,governance_import_status,review_status,num_rows_stats,last_analyzed,column_count,primary_key,primary_key_status,unique_key_count,scope_note
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPBILL,INPBILL,INPBILL,PREPAYMENT_RCPT_BACKUP2025,INPBILL.PREPAYMENT_RCPT_BACKUP2025,,费用,excluded,excluded,excluded,unreviewed,40,2025-12-31T22:00:06,39,,missing,0,临时/备份/测试表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPBILL,INPBILL,INPBILL,PREPAYMENT_RCPT_BK,INPBILL.PREPAYMENT_RCPT_BK,,费用,excluded,excluded,excluded,unreviewed,94,2022-12-11T22:04:52,38,,missing,0,临时/备份/测试表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPBILL,INPBILL,INPBILL,PREPAYMENT_RCPT_C0525325,INPBILL.PREPAYMENT_RCPT_C0525325,,费用,candidate,candidate,pending_review,unreviewed,12,2026-01-14T22:00:06,39,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPBILL,INPBILL,INPBILL,PREPAYMENT_RCPT_copy1,INPBILL.PREPAYMENT_RCPT_copy1,预交金记录,费用,excluded,excluded,excluded,unreviewed,20,2025-10-27T22:00:03,38,RCPT_NO,present,0,临时/备份/测试表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPBILL,INPBILL,INPBILL,PREPAY_ACCT,INPBILL.PREPAY_ACCT,预交金结帐记录,费用,candidate,candidate,pending_review,unreviewed,190868,2026-04-08T22:02:08,16,ACCT_NO,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPBILL,INPBILL,INPBILL,PREPAY_ACCT_BK,INPBILL.PREPAY_ACCT_BK,,费用,excluded,excluded,excluded,unreviewed,2,2022-01-05T22:00:10,16,,missing,0,临时/备份/测试表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPBILL,INPBILL,INPBILL,PREPAY_ACCT_MONEY,INPBILL.PREPAY_ACCT_MONEY,预交金结帐金额分类,费用,candidate,candidate,pending_review,unreviewed,400480,2026-04-07T22:01:42,4,ACCT_NO+MONEY_TYPE,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPBILL,INPBILL,INPBILL,PREPAY_ACCT_MONEY_BK,INPBILL.PREPAY_ACCT_MONEY_BK,,费用,excluded,excluded,excluded,unreviewed,2,2022-01-05T22:00:10,4,,missing,0,临时/备份/测试表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPBILL,INPBILL,INPBILL,RELIEF_ACCOUNTS,INPBILL.RELIEF_ACCOUNTS,,费用,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:16,9,SERIAL_NO,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPBILL,INPBILL,INPBILL,TMP_030418BILL_DETAIL202605,INPBILL.TMP_030418BILL_DETAIL202605,,费用,excluded,excluded,excluded,unreviewed,11171,2026-06-03T22:00:10,74,,missing,0,临时/备份/测试表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPBILL,INPBILL,INPBILL,UNSETTLE_REC,INPBILL.UNSETTLE_REC,欠费病人记录,费用,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:22,16,PATIENT_ID+VISIT_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,ABNORMAL_NIGHT_WORK,LAB.ABNORMAL_NIGHT_WORK,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:21,4,DAY,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,ANR1999,LAB.ANR1999,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:22,10,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,ANTIBIO,LAB.ANTIBIO,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:18,17,ANTI_ENAME+ANTI_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,ANTI_QC,LAB.ANTI_QC,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:19,14,ATCC_ID+ATCC_AID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,AN_RLT1,LAB.AN_RLT1,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:19,11,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,AN_RLT2,LAB.AN_RLT2,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:20,15,ANR_ID+ANR_BARNAME+ANR_ANTINAME,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,AN_RLTS,LAB.AN_RLTS,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:18,10,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,AN_SSTD,LAB.AN_SSTD,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:18,14,SS_STID+SS_AID+SS_CNAME,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,AN_STYPE,LAB.AN_STYPE,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:21,2,ST_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,ARB1999,LAB.ARB1999,,检验,candidate,candidate,pending_review,unreviewed,214,2025-02-06T22:02:23,15,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,ATTEN_REC,LAB.ATTEN_REC,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:19,4,ATT_NAME+ATT_TO_WORK,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,BACTERI,LAB.BACTERI,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:17,10,BAC_ID+BAC_CNAME,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,BAR1999,LAB.BAR1999,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:18,7,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,BA_RLTS,LAB.BA_RLTS,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:18,7,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,BA_SCR,LAB.BA_SCR,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:22,8,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,BD_DONOR,LAB.BD_DONOR,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:18,11,BD_ID+BD_NO,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,BD_LIB,LAB.BD_LIB,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:19,14,BL_NO,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,BD_PRIS,LAB.BD_PRIS,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:22,5,BP_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,BD_RECIP,LAB.BD_RECIP,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:19,40,BR_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,BSC1999,LAB.BSC1999,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:17,5,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,BSCRIPE,LAB.BSCRIPE,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:19,6,BR_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,BSR1999,LAB.BSR1999,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:18,6,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,BS_RLTS,LAB.BS_RLTS,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:17,6,BSR_ID+BSR_MID+BSR_DATE+BSR_CNAME,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,BTYPE,LAB.BTYPE,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:22,5,BT_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,CDSS_LAB_DETAIL,LAB.CDSS_LAB_DETAIL,,检验,candidate,candidate,pending_review,unreviewed,20,2025-02-06T22:02:22,9,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,CDSS_LAB_MASTER,LAB.CDSS_LAB_MASTER,,检验,candidate,candidate,pending_review,unreviewed,83,2025-02-06T22:02:24,4,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,CHECKB,LAB.CHECKB,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:21,5,CHK_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,CH_TYPE,LAB.CH_TYPE,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:21,5,CTY_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,CL_ITEM,LAB.CL_ITEM,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:20,19,CAL_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,COMBINE,LAB.COMBINE,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:21,46,COM_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,COM_CHG,LAB.COM_CHG,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:17,7,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,CSR1999,LAB.CSR1999,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:17,6,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,CS_RLTS,LAB.CS_RLTS,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:20,6,BSR_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,CUR1999,LAB.CUR1999,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:18,8,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,CVR1999,LAB.CVR1999,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:18,5,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,CV_RLTS,LAB.CV_RLTS,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:17,5,RES_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,DEPART,LAB.DEPART,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:19,10,DEP_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,DIAGNOS,LAB.DIAGNOS,,诊断,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:19,4,DIAG_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,DIARY,LAB.DIARY,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:19,8,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,DOCTOR,LAB.DOCTOR,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:21,5,DOC_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,DYR1999,LAB.DYR1999,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:17,9,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,EXAM,LAB.EXAM,审核,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:19,11,SERIAL_NO,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,FORMULAR_DICT,LAB.FORMULAR_DICT,计算公式字典,检验,dimension,included,active,approved,0,2025-02-06T22:02:17,8,COMPUTED_CODE,present,0,沿用 25 HIS 源端资产包纳入口径
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,HOLI_REC,LAB.HOLI_REC,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:18,8,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,IMM1999,LAB.IMM1999,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:20,14,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,IMM_CAL,LAB.IMM_CAL,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:20,13,IMC_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,IMM_DEF,LAB.IMM_DEF,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:17,103,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,IMM_DEF1,LAB.IMM_DEF1,,检验,candidate,candidate,pending_review,unreviewed,0,2021-11-25T19:34:06,3,IMD_ID+IMD_ZB+IMD_DEF,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,IMM_DEF2,LAB.IMM_DEF2,,检验,candidate,candidate,pending_review,unreviewed,0,2021-11-25T19:34:06,1,IMD_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,IMM_ECD,LAB.IMM_ECD,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:19,4,IME_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,IMM_ITM,LAB.IMM_ITM,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:21,10,IMI_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,IMM_JUDGE,LAB.IMM_JUDGE,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:17,13,IMJ_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,IMM_MED,LAB.IMM_MED,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:17,12,IMM_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,IMM_MOD,LAB.IMM_MOD,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:20,10,MOD_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,IMM_PLACE,LAB.IMM_PLACE,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:17,3,IMP_ID+IMP_ZB,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,IMM_PLACE1,LAB.IMM_PLACE1,,检验,candidate,candidate,pending_review,unreviewed,0,2021-11-25T19:34:06,1,IMP_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,IMM_RESULTS,LAB.IMM_RESULTS,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:19,14,IMR_ID+IMR_IT_ECD+IMR_DATE,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,IMM_R_MOD,LAB.IMM_R_MOD,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:19,8,IMR_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,INSPECT,LAB.INSPECT,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:17,11,INS_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,INSTRMT,LAB.INSTRMT,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:21,26,ITR_MID+ITR_CLIENT,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,INSTRUMENT_CONFIG,LAB.INSTRUMENT_CONFIG,检验仪器检验项目配置,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:17,4,INSTRUMENT_ID+INSTRUMENT_ITEM_CODE,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,INSTRUMENT_DICT,LAB.INSTRUMENT_DICT,检验联机仪器字典,检验,dimension,included,active,approved,0,2025-02-06T22:02:18,31,INST_ID,present,0,沿用 25 HIS 源端资产包纳入口径
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,INTERFACE,LAB.INTERFACE,,检验,excluded,excluded,excluded,unreviewed,0,2025-02-06T22:02:22,13,CNT_TYPE,present,0,接口中间表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,ITEM,LAB.ITEM,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:22,37,ITM_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,ITEM_PROP,LAB.ITEM_PROP,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:20,5,ITM_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,ITEM_TYPE_DICT,LAB.ITEM_TYPE_DICT,,检验,dimension,included,active,approved,0,2021-11-25T19:35:29,2,SERIAL_NO+ITEM_CLASS_NAME,present,0,沿用 25 HIS 源端资产包纳入口径
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,ITEM_UGR,LAB.ITEM_UGR,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:21,5,ITM_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_BILL_ITEMS,LAB.LAB_BILL_ITEMS,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:21,8,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_DEPT_TEST_DAY,LAB.LAB_DEPT_TEST_DAY,检验工作量日统计,检验,excluded,excluded,excluded,unreviewed,0,2025-02-06T22:02:17,7,ST_DATE+ORDERING_DEPT_CODE+ASSAY_DEPT_CODE+ITEM_CODE,present,0,统计日/月汇总表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_DEPT_TEST_MONTH,LAB.LAB_DEPT_TEST_MONTH,检验工作量月统计,检验,excluded,excluded,excluded,unreviewed,0,2025-02-06T22:02:18,7,ST_MONTH+ORDERING_DEPT_CODE+ASSAY_DEPT_CODE+ITEM_CODE,present,0,统计日/月汇总表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_DEVICE,LAB.LAB_DEVICE,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:17,22,DEV_ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_ITEM_VS_RULES,LAB.LAB_ITEM_VS_RULES,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:17,2,ITEM_CODE,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_REJECT_ITEM,LAB.LAB_REJECT_ITEM,检验互斥项目,检验,candidate,candidate,pending_review,unreviewed,21,2023-09-12T22:00:03,6,ITEM_CODE1+ITEM_CODE2,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_REPORT_RULES,LAB.LAB_REPORT_RULES,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:17,2,RULENO,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_REPORT_RULES_DETAIL,LAB.LAB_REPORT_RULES_DETAIL,,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:20,8,RULENO+SEQNO,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_RESULT,LAB.LAB_RESULT,检验结果,检验,core_fact,included,active,approved,93669749,2025-10-10T22:02:02,26,TEST_NO+ITEM_NO+PRINT_ORDER,present,0,沿用 25 HIS 源端资产包纳入口径
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_RESULT_ITEM,LAB.LAB_RESULT_ITEM,,检验,candidate,candidate,pending_review,unreviewed,5252,2022-11-23T22:00:04,4,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_RESULT_MAPPING,LAB.LAB_RESULT_MAPPING,,检验,candidate,candidate,pending_review,unreviewed,119,2026-02-09T22:00:13,4,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_RESULT_TEMP,LAB.LAB_RESULT_TEMP,临时检验结果,检验,excluded,excluded,excluded,unreviewed,0,2025-02-06T22:02:17,10,WORKING_ID+ITEM_NO+RESULT_DATE_TIME,present,0,临时/备份/测试表，第一版排除
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_RESULT_TYPE_VS_VALUES,LAB.LAB_RESULT_TYPE_VS_VALUES,检验结果描述与结果值对照表,检验,candidate,candidate,pending_review,unreviewed,0,2025-02-06T22:02:21,4,SERIAL_NO,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_SHARINGCENTER_DETAIL,LAB.LAB_SHARINGCENTER_DETAIL,,检验,candidate,candidate,pending_review,unreviewed,215223,2026-07-05T18:02:33,12,,missing,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_SHARINGCENTER_MASTER,LAB.LAB_SHARINGCENTER_MASTER,检验平台报告互认数据,检验,candidate,candidate,pending_review,unreviewed,24675,2026-06-17T22:01:58,19,ID,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_TEST_BATCH_MASTER,LAB.LAB_TEST_BATCH_MASTER,核酸登记主记录,检验,candidate,candidate,pending_review,unreviewed,429317,2022-12-11T22:04:59,18,BATCH_TEST_NO+TEST_NO,present,0,ready_his 活库快速分类，待人工复核
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_TEST_ITEMS,LAB.LAB_TEST_ITEMS,检验项目,检验,core_fact,included,active,approved,9336684,2026-03-16T22:02:33,16,TEST_NO+ITEM_NO,present,0,沿用 25 HIS 源端资产包纳入口径
