system_code,source_code,source_db,source_owner,namespace_name,schema_name,table_name,column_id,column_name,data_type,length,precision,scale,nullable,comment,semantic_type,is_primary_key,is_sensitive,include_status,table_role
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,6,EXPAND1,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,7,EXPAND2,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,8,EXPAND3,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,9,EXPAND4,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,10,EXPAND5,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,11,ITEM_STATUS,VARCHAR2,1,,,true,0为启用 1为停用,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,12,MEMO,VARCHAR2,2000,,,true,针对新冠核酸检测设置：1，单采。2，混采,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,13,NOTICE,VARCHAR2,2000,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,14,ITEM_DEFINE,VARCHAR2,2000,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,15,ITEM_EXPLAIN,VARCHAR2,2000,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,16,WX_FLAG,VARCHAR2,1,,,true,1,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,17,COUNTRY_CODE,VARCHAR2,30,,,true,国家编码,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,18,PROVINCE_CODE,VARCHAR2,30,,,true,地方编码,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,19,OPERATOR,VARCHAR2,8,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,20,STOP_OPERATOR,VARCHAR2,8,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,21,URGENT_SIGN,VARCHAR2,1,,,true,1未可加急项目,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,22,CREATE_DATE,DATE,7,,,true,创建时间,时间字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,23,STOP_DATE,DATE,7,,,true,停用时间,时间字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,24,MODIFY_DATE,DATE,7,,,true,修改日期,时间字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,25,MODIFY_OPERATOR,VARCHAR2,8,,,true,修改操作员,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,26,OUT_SPECTION,VARCHAR2,1,,,true,外送检验标志,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,27,OUT_MEDICAL,VARCHAR2,100,,,true,外送医疗机构名称,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,28,PART_SELECTED,VARCHAR2,1,,,true,是否可以分项 1:可以，0/null：不可以,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,29,SEX_FLAG,VARCHAR2,1,,,true,性别标志 1 男 2女 0 通用,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,30,KJYW_SJ,VARCHAR2,2,,,true,抗菌药物系统专用 1是 空否,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,31,PART_NAME,VARCHAR2,50,,,true,检查部位名称,名称字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT,32,KJYW_ENABLE,NUMBER,22,1,0,true,抗菌药物系统专用 1启用 0禁用,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,1,ITEM_CLASS,VARCHAR2,1,,,true,,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,2,ITEM_CODE,VARCHAR2,20,,,true,,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,3,ITEM_NAME,VARCHAR2,100,,,true,,名称字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,4,INPUT_CODE,VARCHAR2,100,,,true,,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,5,INPUT_CODE_WB,VARCHAR2,100,,,true,,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,6,EXPAND1,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,7,EXPAND2,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,8,EXPAND3,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,9,EXPAND4,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,10,EXPAND5,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,11,ITEM_STATUS,VARCHAR2,1,,,true,,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,12,MEMO,VARCHAR2,2000,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,13,NOTICE,VARCHAR2,2000,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,14,ITEM_DEFINE,VARCHAR2,2000,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,15,ITEM_EXPLAIN,VARCHAR2,2000,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,16,WX_FLAG,VARCHAR2,1,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,17,COUNTRY_CODE,VARCHAR2,30,,,true,,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,18,PROVINCE_CODE,VARCHAR2,30,,,true,,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,19,OPERATOR,VARCHAR2,8,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,20,STOP_OPERATOR,VARCHAR2,8,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,21,URGENT_SIGN,VARCHAR2,1,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,22,CREATE_DATE,DATE,7,,,true,,时间字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,23,STOP_DATE,DATE,7,,,true,,时间字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,24,MODIFY_DATE,DATE,7,,,true,,时间字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,25,MODIFY_OPERATOR,VARCHAR2,8,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,26,OUT_SPECTION,VARCHAR2,1,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,27,OUT_MEDICAL,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,28,PART_SELECTED,VARCHAR2,1,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20250630,29,SEX_FLAG,VARCHAR2,1,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,1,ITEM_CLASS,VARCHAR2,1,,,false,项目分类,代码/状态字段,true,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,2,ITEM_CODE,VARCHAR2,20,,,false,项目代码,代码/状态字段,true,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,3,ITEM_NAME,VARCHAR2,200,,,true,项目名称,名称字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,4,INPUT_CODE,VARCHAR2,200,,,true,输入码,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,5,INPUT_CODE_WB,VARCHAR2,200,,,true,,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,6,EXPAND1,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,7,EXPAND2,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,8,EXPAND3,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,9,EXPAND4,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,10,EXPAND5,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,11,ITEM_STATUS,VARCHAR2,1,,,true,,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,12,MEMO,VARCHAR2,2000,,,true,针对新冠核酸检测设置：1，单采。2，混采,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,13,NOTICE,VARCHAR2,2000,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,14,ITEM_DEFINE,VARCHAR2,2000,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,15,ITEM_EXPLAIN,VARCHAR2,2000,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,16,WX_FLAG,VARCHAR2,1,,,true,1,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,17,COUNTRY_CODE,VARCHAR2,30,,,true,国家编码,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,18,PROVINCE_CODE,VARCHAR2,30,,,true,地方编码,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,19,OPERATOR,VARCHAR2,8,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,20,STOP_OPERATOR,VARCHAR2,8,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,21,URGENT_SIGN,VARCHAR2,1,,,true,1未可加急项目,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,22,CREATE_DATE,DATE,7,,,true,创建时间,时间字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,23,STOP_DATE,DATE,7,,,true,停用时间,时间字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,24,MODIFY_DATE,DATE,7,,,true,修改日期,时间字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,25,MODIFY_OPERATOR,VARCHAR2,8,,,true,修改操作员,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,26,OUT_SPECTION,VARCHAR2,1,,,true,外送检验标志,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,27,OUT_MEDICAL,VARCHAR2,100,,,true,外送医疗机构名称,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,28,PART_SELECTED,VARCHAR2,1,,,true,是否可以分项 1:可以，0/null：不可以,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,29,SEX_FLAG,VARCHAR2,1,,,true,性别标志 1 男 2女 0 通用,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,30,KJYW_SJ,VARCHAR2,2,,,true,抗菌药物系统专用 1是 空否,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260131,31,PART_NAME,VARCHAR2,50,,,true,检查部位名称,名称字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,1,ITEM_CLASS,VARCHAR2,1,,,false,项目分类,代码/状态字段,true,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,2,ITEM_CODE,VARCHAR2,20,,,false,项目代码,代码/状态字段,true,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,3,ITEM_NAME,VARCHAR2,200,,,true,项目名称,名称字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,4,INPUT_CODE,VARCHAR2,200,,,true,输入码,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,5,INPUT_CODE_WB,VARCHAR2,200,,,true,,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,6,EXPAND1,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,7,EXPAND2,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,8,EXPAND3,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,9,EXPAND4,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,10,EXPAND5,VARCHAR2,100,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,11,ITEM_STATUS,VARCHAR2,1,,,true,,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,12,MEMO,VARCHAR2,2000,,,true,针对新冠核酸检测设置：1，单采。2，混采,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,13,NOTICE,VARCHAR2,2000,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,14,ITEM_DEFINE,VARCHAR2,2000,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,15,ITEM_EXPLAIN,VARCHAR2,2000,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,16,WX_FLAG,VARCHAR2,1,,,true,1,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,17,COUNTRY_CODE,VARCHAR2,30,,,true,国家编码,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,18,PROVINCE_CODE,VARCHAR2,30,,,true,地方编码,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,19,OPERATOR,VARCHAR2,8,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,20,STOP_OPERATOR,VARCHAR2,8,,,true,,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,21,URGENT_SIGN,VARCHAR2,1,,,true,1未可加急项目,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,22,CREATE_DATE,DATE,7,,,true,创建时间,时间字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,23,STOP_DATE,DATE,7,,,true,停用时间,时间字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,24,MODIFY_DATE,DATE,7,,,true,修改日期,时间字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,25,MODIFY_OPERATOR,VARCHAR2,8,,,true,修改操作员,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,26,OUT_SPECTION,VARCHAR2,1,,,true,外送检验标志,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,27,OUT_MEDICAL,VARCHAR2,100,,,true,外送医疗机构名称,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,28,PART_SELECTED,VARCHAR2,1,,,true,是否可以分项 1:可以，0/null：不可以,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,29,SEX_FLAG,VARCHAR2,1,,,true,性别标志 1 男 2女 0 通用,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,30,KJYW_SJ,VARCHAR2,2,,,true,抗菌药物系统专用 1是 空否,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,31,PART_NAME,VARCHAR2,50,,,true,检查部位名称,名称字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_DICT_20260331,32,KJYW_ENABLE,NUMBER,22,1,0,true,抗菌药物系统专用 1启用 0禁用,其他字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_MAPPING,1,HIS_ITEM_CODE,VARCHAR2,50,,,true,HIS编码,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_MAPPING,2,HIS_ITEM_NAME,VARCHAR2,200,,,true,HIS名称,名称字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_MAPPING,3,SPT_ITEM_CODE,VARCHAR2,30,,,true,省互认平台编码,代码/状态字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_MAPPING,4,SPT_ITEM_NAME,VARCHAR2,100,,,true,省互认平台名称,名称字段,false,false,included,dimension
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,COMM,COMM,COMM,CLINIC_ITEM_MAPPING,5,SPT_UNIFIED_ITEM_CODE,VARCHAR2,30,,,true,模态 检查-省统一编码,代码/状态字段,false,false,included,dimension
