system_code,source_code,source_db,source_owner,namespace_name,schema_name,table_name,full_name,table_comment,domain,table_role,include_status,governance_import_status,review_status,num_rows_stats,last_analyzed,column_count,primary_key,primary_key_status,unique_key_count,scope_note,source_file_name,confirmation_status,activity_status,data_granularity,candidate_relation_fields
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,DRUG_USER,DRUG_USER,PHA_INP_DISPDETAIL,DRUG_USER.PHA_INP_DISPDETAIL,住院发药明细,住院就诊,detail_fact,included,active,approved,4729145,,55,ORG_CODE+RECORD_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,已初筛,待活跃度统计,需要人工确认,REQUEST_NO
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,DRUG_USER,DRUG_USER,DRUG_USER,PHA_INP_REQUEST_DRUG,DRUG_USER.PHA_INP_REQUEST_DRUG,住院发药申请,住院就诊,core_fact,included,active,approved,4916617,,105,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,已初筛,待活跃度统计,需要人工确认,DEPT_CODE+REQUEST_NO+ORDER_SUB_NO
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,EXAM,EXAM,EMP_DICT,EXAM.EMP_DICT,需要人工确认,检查,dimension,included,active,approved,0,,5,EMP_ID,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,EXAM,EXAM,EXAM_AGREE_DICT,EXAM.EXAM_AGREE_DICT,需要人工确认,检查,dimension,included,active,approved,11,,3,AGREE_NAME+SERIAL_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,EXAM,EXAM,EXAM_BILL_ITEMS,EXAM.EXAM_BILL_ITEMS,检查计价项目,检查,detail_fact,included,active,approved,5731257,,19,EXAM_NO+EXAM_ITEM_NO+CHARGE_ITEM_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一张收据/结算或一条收费明细,EXAM_NO+PATIENT_ID+VISIT_ID
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,EXAM,EXAM,EXAM_GROUP_DICT,EXAM.EXAM_GROUP_DICT,检查分组字典,检查,dimension,included,active,approved,0,,2,EXAM_GROUP+EXAM_CLASS,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,EXAM,EXAM,EXAM_ITEMS,EXAM.EXAM_ITEMS,检查项目记录,检查,detail_fact,included,active,approved,4246116,,12,EXAM_NO+EXAM_ITEM_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,需要人工确认,EXAM_NO
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,EXAM,EXAM,EXAM_MASTER,EXAM.EXAM_MASTER,检查主记录,检查,core_fact,included,active,approved,3401210,,58,EXAM_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一次检查申请/检查主记录,EXAM_NO+PATIENT_ID+VISIT_ID+RCPT_NO
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,EXAM,EXAM,EXAM_REPORT,EXAM.EXAM_REPORT,检查报告,检查,core_fact,included,active,approved,1336968,,14,EXAM_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一份检查报告,EXAM_NO
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,EXAM,EXAM,EXAM,EXAM_SUBDEPT_DICT,EXAM.EXAM_SUBDEPT_DICT,需要人工确认,检查,dimension,included,active,approved,0,,2,SUBDEPT,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPADM,INPADM,INPADM,ADT_LOG,INPADM.ADT_LOG,病人入出转及状态变化日志,住院就诊,core_fact,included,active,approved,1233592,,10,WARD_CODE+PATIENT_ID+VISIT_ID+LOG_DATE_TIME+ACTION,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,需要人工确认,DEPT_CODE+PATIENT_ID+VISIT_ID
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPADM,INPADM,INPADM,BED_REC,INPADM.BED_REC,床位记录,住院就诊,dimension,included,active,approved,5162,,18,WARD_CODE+BED_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,DEPT_CODE+PATIENT_ID
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPADM,INPADM,INPADM,PATS_IN_HOSPITAL,INPADM.PATS_IN_HOSPITAL,在院病人记录,住院就诊,core_fact,included,active,approved,1122,,34,PATIENT_ID,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一次住院就诊,PATIENT_ID+VISIT_ID+DEPT_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPADM,INPADM,INPADM,WAIT_BED_PATS,INPADM.WAIT_BED_PATS,等床病人记录,住院就诊,dimension,included,active,approved,0,,23,WAIT_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,PATIENT_ID
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPADM,INPADM,INPADM,WAIT_BED_PATS_NEW,INPADM.WAIT_BED_PATS_NEW,办理住院证记录,住院就诊,dimension,included,active,approved,335150,,50,WAIT_NO+PATIENT_ID,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,PATIENT_ID+VISIT_ID
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPBILL,INPBILL,INPBILL,INP_BILL_DETAIL,INPBILL.INP_BILL_DETAIL,住院病人费用明细记录,住院就诊,detail_fact,included,active,approved,218921398,,74,PATIENT_ID+VISIT_ID+ITEM_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一张收据/结算或一条收费明细,PATIENT_ID+VISIT_ID+RCPT_NO+DEPT_CODE+ORDER_NO
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPBILL,INPBILL,INPBILL,INP_SETTLE_MASTER,INPBILL.INP_SETTLE_MASTER,住院病人结算主记录,住院就诊,core_fact,included,active,approved,603455,,20,RCPT_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一张收据/结算或一条收费明细,RCPT_NO+PATIENT_ID+VISIT_ID
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,INPBILL,INPBILL,INPBILL,PREPAYMENT_RCPT,INPBILL.PREPAYMENT_RCPT,预交金记录,住院就诊,core_fact,included,active,approved,26745115,,39,RCPT_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一张收据/结算或一条收费明细,PATIENT_ID+RCPT_NO+VISIT_ID
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,FORMULAR_DICT,LAB.FORMULAR_DICT,计算公式字典,检验,dimension,included,active,approved,0,,8,COMPUTED_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,INSTRUMENT_DICT,LAB.INSTRUMENT_DICT,检验联机仪器字典,检验,dimension,included,active,approved,0,,31,INST_ID,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,ITEM_TYPE_DICT,LAB.ITEM_TYPE_DICT,需要人工确认,检验,dimension,included,active,approved,0,,2,SERIAL_NO+ITEM_CLASS_NAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_RESULT,LAB.LAB_RESULT,检验结果,检验,core_fact,included,active,approved,93669749,,26,TEST_NO+ITEM_NO+PRINT_ORDER,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个检验结果项目,TEST_NO
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_TEST_ITEMS,LAB.LAB_TEST_ITEMS,检验项目,检验,detail_fact,included,active,approved,9336684,,16,TEST_NO+ITEM_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,需要人工确认,TEST_NO+RCPT_NO
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_TEST_ITEMS_DETAIL,LAB.LAB_TEST_ITEMS_DETAIL,需要人工确认,检验,detail_fact,included,active,approved,4229895,,12,ID,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,需要人工确认,TEST_NO
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,LAB_TEST_MASTER,LAB.LAB_TEST_MASTER,检验主记录,检验,core_fact,included,active,approved,9137516,,49,TEST_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一次检验申请/标本,TEST_NO+PATIENT_ID+VISIT_ID+RCPT_NO
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,LAB,LAB,LAB,SYMBOL_DICT,LAB.SYMBOL_DICT,标注字典,检验,dimension,included,active,approved,0,,5,ITEM_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,ACCI_CLASS_DICT,MEDADM.ACCI_CLASS_DICT,事故差错等级字典,标准映射表,dimension,included,active,approved,3,,3,ACCI_CLASS_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,ACCI_REASON_DICT,MEDADM.ACCI_REASON_DICT,事故差错原因字典,标准映射表,dimension,included,active,approved,2,,2,SERIAL_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,ACCI_RESULTED_DICT,MEDADM.ACCI_RESULTED_DICT,事故差错后果字典,检验,dimension,included,active,approved,3,,2,SERIAL_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,ACCI_TYPE_DICT,MEDADM.ACCI_TYPE_DICT,事故差错类型字典,标准映射表,dimension,included,active,approved,2,,3,ACCIDENT_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,BEDPATS_IN_HOSPITAL,MEDADM.BEDPATS_IN_HOSPITAL,需要人工确认,住院就诊,master_data,included,active,approved,4597524,,29,PATIENT_ID+VISIT_ID+STAT_DATE_TIME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一次住院就诊,PATIENT_ID+VISIT_ID+DEPT_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,DEPT_EMPTY_BED,MEDADM.DEPT_EMPTY_BED,空床日统计记录,科室字典,dimension,included,active,approved,458460,,5,ST_DATE+DEPT_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,DEPT_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,DISE_CLASS_STAT_DICT,MEDADM.DISE_CLASS_STAT_DICT,住院病人疾病分类统计类目字典,住院就诊,dimension,included,active,approved,0,,5,STAT_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,HOLIDAY_DICT,MEDADM.HOLIDAY_DICT,假日,标准映射表,dimension,included,active,approved,0,,1,HOLIDAY_DATE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,HOLIDAY_DICT_NEW,MEDADM.HOLIDAY_DICT_NEW,假日,标准映射表,dimension,included,active,approved,0,,1,HOLIDAY_DATE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,PLAN_NAME_DICT,MEDADM.PLAN_NAME_DICT,医疗工作计划名称字典,标准映射表,dimension,included,active,approved,0,,2,PLAN_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,QU_ASST_TREAT_DEPT,MEDADM.QU_ASST_TREAT_DEPT,辅诊辅疗工作量月统计记录,科室字典,dimension,included,active,approved,0,,5,YEAR_MONTH+DEPT_CODE+ITEM_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,DEPT_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,QU_DEPT_BED_REC,MEDADM.QU_DEPT_BED_REC,住院科室床位使用情况月统计记录,住院就诊,dimension,included,active,approved,0,,4,YEAR_MONTH+DEPT_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,DEPT_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,QU_EFFCIENCY_DEPT,MEDADM.QU_EFFCIENCY_DEPT,住院科室工作效率月统计记录,住院就诊,dimension,included,active,approved,87,,18,YEAR_MONTH+DEPT_CODE+IDENTITY,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,DEPT_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,QU_LOAD_DEPT,MEDADM.QU_LOAD_DEPT,住院科室工作负荷月统计记录,住院就诊,dimension,included,active,approved,0,,5,YEAR_MONTH+DEPT_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,DEPT_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,QU_MANAGE_QLTY_DEPT,MEDADM.QU_MANAGE_QLTY_DEPT,科室医疗管理质量月统计记录,科室字典,dimension,included,active,approved,0,,6,YEAR_MONTH+DEPT_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,DEPT_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,QU_THERAPY_QLTY_DEPT,MEDADM.QU_THERAPY_QLTY_DEPT,科室治疗质量月统计记录,科室字典,dimension,included,active,approved,0,,12,YEAR_MONTH+DEPT_CODE+IDENTITY,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,DEPT_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,SPECIAL_DISE_DICT,MEDADM.SPECIAL_DISE_DICT,特殊统计病种字典,标准映射表,dimension,included,active,approved,0,,8,SERIAL_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,DEPT_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,STAT_DEPT_MODIFYFIX,MEDADM.STAT_DEPT_MODIFYFIX,需要人工确认,科室字典,dimension,included,active,approved,147,,12,STAT_DEPTCODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,STAT_VS_FEE_CLASS,MEDADM.STAT_VS_FEE_CLASS,需要人工确认,费用收费,dimension,included,active,approved,0,,5,STAT_CODE+FEE_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDADM,MEDADM,MEDADM,STAT_WARD_MODIFYFIX,MEDADM.STAT_WARD_MODIFYFIX,需要人工确认,科室字典,dimension,included,active,approved,39,,12,STAT_DEPTCODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,ADDRESS_DETAILED_DICT,MEDREC.ADDRESS_DETAILED_DICT,详细地址字典,标准映射表,dimension,included,active,approved,0,,5,DETAILED_ADDRESS_NAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,ALERGY_DRUGS_DICT,MEDREC.ALERGY_DRUGS_DICT,过敏药品字典,药品,dimension,included,active,approved,1,,4,ALERGY_DRUGS_NAME,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md; 系统表结构/HIS系统药房药库表设计文档.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,ALTER_TYPE_DICT,MEDREC.ALTER_TYPE_DICT,需要人工确认,标准映射表,dimension,included,active,approved,0,,2,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,CARD_STATUS_DICT,MEDREC.CARD_STATUS_DICT,需要人工确认,标准映射表,dimension,included,active,approved,0,,2,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,CARD_TYPE_DICT,MEDREC.CARD_TYPE_DICT,需要人工确认,标准映射表,dimension,included,active,approved,0,,6,CARD_TYPE_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,CARE_UNIT_DICT,MEDREC.CARE_UNIT_DICT,需要人工确认,标准映射表,dimension,included,active,approved,0,,4,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,CEQ$FAMILY_DICT,MEDREC.CEQ$FAMILY_DICT,需要人工确认,标准映射表,dimension,included,active,approved,0,,22,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,PATIENT_ID
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,CLG$FAMILY_DICT,MEDREC.CLG$FAMILY_DICT,需要人工确认,标准映射表,dimension,included,active,approved,0,,4,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,PATIENT_ID
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,CVR$FAMILY_DICT,MEDREC.CVR$FAMILY_DICT,需要人工确认,标准映射表,dimension,included,active,approved,0,,4,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,PATIENT_ID
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,DEPT_OUTP_HUBEI,MEDREC.DEPT_OUTP_HUBEI,需要人工确认,门诊就诊,dimension,included,active,approved,0,,15,ST_DATE+GROUP_CODE+EXAM_CLASS_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,DEPT_STAFF_MANAGER_DICT,MEDREC.DEPT_STAFF_MANAGER_DICT,科室主任，副主任质控护士人员表,科室字典,dimension,included,active,approved,0,,5,DEPT_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,DEPT_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,DEPT_STAT_VS_HIS_DEPT,MEDREC.DEPT_STAT_VS_HIS_DEPT,需要人工确认,科室字典,dimension,included,active,approved,0,,5,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,DEPT_TECH_HUBEI,MEDREC.DEPT_TECH_HUBEI,需要人工确认,科室字典,dimension,included,active,approved,0,,9,ST_DATE+GROUP_CODE+EXAM_CLASS_CODE,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,DIAGNOSIS,MEDREC.DIAGNOSIS,诊断记录,诊断,core_fact,included,active,approved,3298728,,23,PATIENT_ID+VISIT_ID+DIAGNOSIS_TYPE+DIAGNOSIS_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一条诊断,PATIENT_ID+VISIT_ID+DOCTOR_CODE
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,DISEASE_TYPE_DICT,MEDREC.DISEASE_TYPE_DICT,需要人工确认,标准映射表,dimension,included,active,approved,0,,2,SERIAL_NO,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,EVAL_ITEM_DICT,MEDREC.EVAL_ITEM_DICT,需要人工确认,项目字典,dimension,included,active,approved,0,,3,EVAL_ITEM,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,FAMILY_DICT,MEDREC.FAMILY_DICT,需要人工确认,标准映射表,dimension,included,active,approved,0,,17,PATIENT_ID+IDENTITY,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,PATIENT_ID
HIS_SOURCE,his_ready_10_10_10_15,10.10.10.15:1521/his,MEDREC,MEDREC,MEDREC,ID_TYPE_DICT,MEDREC.ID_TYPE_DICT,需要人工确认,标准映射表,dimension,included,active,approved,8,,5,需要验证,present,,纳入口径/核心业务域/已验证关系端点/旧文档覆盖,系统表结构/HIS系统数据库表结构.md,已初筛,待活跃度统计,一行一个字典项,
