系统,库名,表名,字段名,字段含义,字段类型,是否关键字段,建议质量规则,优先级,是否本轮分析,是否后续分析
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_LOC,STORE_CODE,库房识别,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_LOC,UP_CODE,上级编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_LOC,LOC_CODE,库位编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_LOC,SPELL_CODE,拼音简写,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_LOC,WB_CODE,五笔编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_LOC,OLD_LOC_CODE,货柜旧编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_LOCRULE,ORG_CODE,机构ID,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_LOCRULE,STORE_CODE,库房编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_LOCRULE,CODELENGTH,编码长度,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_OUTTYPE,OUT_KIND_CODE,出库方式,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_OUTTYPE,SPELL_CODE,拼音码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_OUTTYPE,OUT_TYPE,出库方式类型,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_OUTTYPE,OUT_TYPE_ID,出库类型id,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_OUTTYPE,WB_CODE,五笔编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE,DRUG_CODE,med_dict_base的code，用来区分一个药品,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE,FACTORY_CODE,生产单位编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE,BAR_CODE,条形码，或者是商品二维码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE,GB_CODE,国标码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE,INSUR_CODE,医保编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE_20250822,DRUG_CODE,med_dict_base的code，用来区分一个药品,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE_20250822,FACTORY_CODE,生产单位编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE_20250822,BAR_CODE,条形码，或者是商品二维码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE_20250822,GB_CODE,国标码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE_20250822,INSUR_CODE,医保编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE_20250826,DRUG_CODE,med_dict_base的code，用来区分一个药品,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE_20250826,FACTORY_CODE,生产单位编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE_20250826,BAR_CODE,条形码，或者是商品二维码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE_20250826,GB_CODE,国标码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE_20250826,INSUR_CODE,医保编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE_20260616,DRUG_CODE,med_dict_base的code，用来区分一个药品,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE_20260616,FACTORY_CODE,生产单位编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE_20260616,BAR_CODE,条形码，或者是商品二维码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE_20260616,GB_CODE,国标码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_PRICE_20260616,INSUR_CODE,医保编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_SUPPLIER,SUPPLIER_CODE,供货商编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_SUPPLIER,SPELL_CODE,拼音简码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_SUPPLIER,WB_CODE,五笔编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_SUPPLIER,ORG_CODE,机构编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_SUPPLIER,TAXCODE,税号,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_SUPPLIER,ISRECEIPTTYPE,是否一般纳税人1-是；0-否,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DICT_SUPPLIER,ENTERPRISE_CODE,企业代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DRUG_LOC,ORG_CODE,机构编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DRUG_LOC,STORE_CODE,库房识别,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DRUG_LOC,LOC_CODE,库位编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DRUG_LOC_2025-10-30,ORG_CODE,机构编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DRUG_LOC_2025-10-30,STORE_CODE,库房识别,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DRUG_LOC_2025-10-30,LOC_CODE,库位编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DRUG_LOC_copy1,ORG_CODE,机构编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DRUG_LOC_copy1,STORE_CODE,库房识别,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_DRUG_LOC_copy1,LOC_CODE,库位编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_FIN_DAYDETAIL,ORG_CODE,机构编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_FIN_DAYDETAIL,STORE_CODE,库房编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_FIN_DAYSETTLE,ORG_CODE,机构编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_FIN_DAYSETTLE,STORE_CODE,库房编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_FIN_MONTHDETAIL,ORG_CODE,机构编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_FIN_MONTHDETAIL,STORE_CODE,库房编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_FIN_MONTHSETTLE,ORG_CODE,机构编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_FIN_MONTHSETTLE,STORE_CODE,库房编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_INIT_ACCOUNT,DRUG_CODE,药品编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_INIT_ACCOUNT,LOC_CODE,库位编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_INIT_ACCOUNT,STORE_CODE,库房识别码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_DETAIL,ORG_CODE,机构ID,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_DETAIL,STORE_CODE,库房识别,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_DETAIL,STORE_TYPE,库存性质,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_DETAIL,LOC_CODES,货位编码长,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_DETAIL_2025-9-1,ORG_CODE,机构ID,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_DETAIL_2025-9-1,STORE_CODE,库房识别,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_DETAIL_2025-9-1,STORE_TYPE,库存性质,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_DETAIL_2025-9-1,LOC_CODES,货位编码长,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_MASTER,ORG_CODE,机构编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_MASTER,STORE_CODE,库房编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_MASTER,SUPPLIER_CODE,供货商,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_PAY,ORG_CODE,机构编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_PAY,ORDER_NO,付款编码,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_PAY,SUPPLIER_CODE,供货商编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_PAYDETAIL,ORG_CODE,机构编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_PAYDETAIL,STORE_CODE,库房编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_PAYDETAIL,ORDER_NO,付款单号,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_PLAN,ORG_CODE,机构编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_PLAN,STORE_CODE,库房编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_PLAN,PLAN_TYPE,计划类型,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_PLAN,CHECK_OPER_CODE,审核人编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_PLAN,EXECUTE_OPER_CODE,执行人编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_PLAN,CANCEL_OPER_CODE,作废人编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_PLAN,OPERATOR_CODE,操作人编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_PLAN,PLAN_OPER_CODE,计划人编号,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_IN_PLAN_DETAIL,ORDER_NO,药品明细号,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_OUT_DETAIL,ORG_CODE,机构编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_OUT_DETAIL,STORE_CODE,药库识别,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_OUT_DETAIL,STORE_TYPE,库存性质,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_OUT_MASTER,ORG_CODE,机构编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_OUT_MASTER,STORE_CODE,出库库房,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_OUT_MASTER,PHA_CODE,申领/入库药房,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_PHARMACY,CODE,编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_STORAGE,STORE_CODE,库房识别,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_STORAGE,ORG_CODE,机构编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_STORAGE,STORE_TYPE,库存性质 门户字典store_type，霉变、破损等,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_STORAGE_DAY,STORE_CODE,库房识别,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_STORAGE_DAY,ORG_CODE,机构编码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_STORAGE_DAY,STORE_TYPE,库存性质 门户字典store_type，霉变、破损等,NUMBER,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_SUPPLIER_INFO,AUDIT_STATUS,1-审核通过，0-审核中，2-审核不通过,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_SUPPLIER_INFO,UNIQUE_CODE,唯一代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_SUPPLIER_INFO,LIC_TYPE_CODE,唯一代码来源的资质代码（非精准）,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_SUPPLIER_INFO,PROV_CODE,企业所在省份代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_SUPPLIER_INFO,CITY_CODE,企业所在城市代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_SUPPLIER_INFO,AREA_CODE,企业所在区县代码,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
HIS_SOURCE,his_ready_10_10_10_15,DRUG_USER.MED_TRACE_RECORD,ORG_CODE,机构id,VARCHAR2,是,空值率;唯一性/重复率;值域分布;编码是否能关联字典;孤儿外键,P2,否,是
