系统,库名,Schema,表名,表中文名,业务域,时间字段,字段类型,是否推荐业务时间,推荐依据
HIS_SOURCE,his_ready_10_10_10_15,LAB,CVR1999,,检验,RES_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,CV_RLTS,,检验,RES_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,DIARY,,检验,DIA_E_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,DIARY,,检验,DIA_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,DYR1999,,检验,RES_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,EXAM,审核,检查,CONDITION,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,EXAM,审核,检查,DESC_EXAM,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,EXAM,审核,检查,EXAM_CLASS,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,HOLI_REC,,检验,HOL_START_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,HOLI_REC,,检验,HOL_END_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,IMM1999,,检验,IMR_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,IMM_DEF,,检验,IMD_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,IMM_MED,,检验,IMM_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,IMM_RESULTS,,检验,IMR_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,INSTRUMENT_CONFIG,检验仪器检验项目配置,检验,REPORT_ITEM_CODE,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,INSTRUMENT_DICT,检验联机仪器字典,检验,CONNECT_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,ITEM,,检验,ITM_SDATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,ITEM,,检验,ITM_EDATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_DEPT_TEST_DAY,检验工作量日统计,检验,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_DEVICE,,检验,DEV_OUT_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_DEVICE,,检验,DEV_IN_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_DEVICE,,检验,DEV_OPEN_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_DEVICE,,检验,DEV_USE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_DEVICE,,检验,DEV_CON_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_REJECT_ITEM,检验互斥项目,检验,OPER_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_REPORT_RULES_DETAIL,,检验,TIME1,CHAR,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_REPORT_RULES_DETAIL,,检验,TIME2,CHAR,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_RESULT,检验结果,检验,TEST_NO,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_RESULT,检验结果,检验,REPORT_ITEM_NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_RESULT,检验结果,检验,REPORT_ITEM_CODE,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_RESULT,检验结果,检验,RESULT_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_RESULT,检验结果,检验,PRINT_INDICATOR,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_RESULT_TEMP,临时检验结果,检验,REPORT_ITEM_NAME,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_RESULT_TEMP,临时检验结果,检验,REPORT_ITEM_CODE,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_RESULT_TEMP,临时检验结果,检验,RESULT_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_SHARINGCENTER_DETAIL,,检验,MX_ID,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_SHARINGCENTER_DETAIL,,检验,REPORT_ID,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_SHARINGCENTER_MASTER,检验平台报告互认数据,检验,OPER_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_SHARINGCENTER_MASTER,检验平台报告互认数据,检验,REQ_DEPT,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_SHARINGCENTER_MASTER,检验平台报告互认数据,检验,REQ_DOCTOR,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_SHARINGCENTER_MASTER,检验平台报告互认数据,检验,REPORT_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_SHARINGCENTER_MASTER,检验平台报告互认数据,检验,AUDITOR,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_TEST_BATCH_MASTER,核酸登记主记录,检验,BATCH_RECEIVED_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_TEST_BATCH_MASTER,核酸登记主记录,检验,TEST_NO,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_TEST_BATCH_MASTER,核酸登记主记录,检验,EXECUTE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_TEST_BATCH_MASTER,核酸登记主记录,检验,SPCM_RECEIVED_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_TEST_BATCH_MASTER,核酸登记主记录,检验,REQUESTED_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_TEST_ITEMS,检验项目,检验,TEST_NO,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_TEST_ITEMS_DETAIL,,检验,TEST_NO,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_TEST_MASTER,检验主记录,检验,TEST_NO,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_TEST_MASTER,检验主记录,检验,EXECUTE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_TEST_MASTER,检验主记录,检验,SPCM_RECEIVED_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_TEST_MASTER,检验主记录,检验,SPCM_SAMPLE_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_TEST_MASTER,检验主记录,检验,REQUESTED_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LOGINS,,检验,LOG_I_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,LOGINS,,检验,LOG_O_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,METHOD_RLTS,,检验,MET_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,NIGHTWORK_DEF,,检验,STARTTIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,NIGHTWORK_DEF,,检验,ENDTIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,NORMAL_NIGHT_WORK,,检验,STARTTIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,NORMAL_NIGHT_WORK,,检验,ENDTIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,ONLINE_DATA,检验联机采集数据,检验,ASSAY_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,PAT1999,,检验,PAT_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,PAT1999,,检验,PAT_SDATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,PAT1999,,检验,PAT_ADMISS_TIMES,FLOAT,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,PAT1999,,检验,PAT_SPCM_SAMPLE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,PAT1999,,检验,PAT_REQUESTED_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,PATIENTS,,患者主索引,PAT_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,PATIENTS,,患者主索引,PAT_SDATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,PATIENTS,,患者主索引,PAT_ADMISS_TIMES,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,PATIENTS,,患者主索引,PAT_SPCM_SAMPLE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,PATIENTS,,患者主索引,PAT_REQUESTED_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,QC_MEA,,检验,QCM_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,QC_REF,,检验,QCR_SDATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,QC_REF,,检验,QCR_EDATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,QC_SAM,,检验,QCM_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,QUALITY_CON_LIST,质控数据,检验,QC_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,REAGENT,,检验,REAG_OUT_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,REAGENT,,检验,REAG_END_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,REAGENT,,检验,REAG_IN_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,REAGENT_OUT,,检验,REAG_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,REAGOUT,,检验,REAG_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,REAGPLAN,,检验,PLAN_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,REAGPLAN,,检验,PLAN_PLAN_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,REAGPLAN,,检验,PLAN_EXEC_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,REP_DIARY,,检验,REP_CONNECT_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,REP_DIARY,,检验,REP_REPAIR_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,RESULTO,,检验,RES_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,RESULTS,,检验,RES_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,RES_CURO,,检验,RES_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,RES_CURS,,检验,RES_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,RES_DYY,,检验,RES_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,RLT1999,,检验,RES_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,RUIMEI_INSERT_DATA_WZ,,检验,V_RESULTTIME,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,RUIMEI_INSERT_DATA_WZ,,检验,V_RECHECKDATE,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,STAFF,,检验,STA_BRITH_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,STAFF,,检验,STA_GRAD_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,STAFF,,检验,STA_PROF_POST_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,STAFF,,检验,STA_INN_POST_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,STAFF,,检验,STA_WORK_POST_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,STAFF_ATTEND_IN,,检验,ATT_SDATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,STAFF_ATTEND_IN,,检验,ATT_EDATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,STAFF_AWARD,,检验,AWD_TIME,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,STAFF_EDUCATE,,检验,EDU_TIME,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,STAFF_PAPER,,检验,PAP_TIME,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,STAFF_POST,,检验,PST_SDATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,STAFF_POST,,检验,PST_EDATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,STATIST_T,,检验,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,STATIST_TCOM,,检验,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,UGR1999,,检验,RES_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,UG_RLTS,,检验,RES_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,WEEKTAB,,检验,W_START_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,WEEKTAB,,检验,W_END_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,WEEKTABS,,检验,W_START_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,WEEKTABS,,检验,W_END_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,WEEKTAB_GROUP,,检验,W_START_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,LAB,WEEKTAB_GROUP,,检验,W_END_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,ACCIDENT_REC,医疗事故差错记录,住院就诊,OCCUR_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,ACCIDENT_REC,医疗事故差错记录,住院就诊,IDENTITY_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,BEDPATS_IN_HOSPITAL,,住院就诊,ADMISSION_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,BEDPATS_IN_HOSPITAL,,住院就诊,ADM_WARD_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,BEDPATS_IN_HOSPITAL,,住院就诊,OPERATING_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,BEDPATS_IN_HOSPITAL,,住院就诊,BILLING_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,BEDPATS_IN_HOSPITAL,,住院就诊,BILL_CHECKED_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,BEDPATS_IN_HOSPITAL_BACKUP2025,,住院就诊,ADMISSION_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,BEDPATS_IN_HOSPITAL_BACKUP2025,,住院就诊,ADM_WARD_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,BEDPATS_IN_HOSPITAL_BACKUP2025,,住院就诊,OPERATING_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,BEDPATS_IN_HOSPITAL_BACKUP2025,,住院就诊,BILLING_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,BEDPATS_IN_HOSPITAL_BACKUP2025,,住院就诊,BILL_CHECKED_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,BEDPATS_IN_HOSPITAL_C0525325,,住院就诊,ADMISSION_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,BEDPATS_IN_HOSPITAL_C0525325,,住院就诊,ADM_WARD_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,BEDPATS_IN_HOSPITAL_C0525325,,住院就诊,OPERATING_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,BEDPATS_IN_HOSPITAL_C0525325,,住院就诊,BILLING_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,BEDPATS_IN_HOSPITAL_C0525325,,住院就诊,BILL_CHECKED_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,CANCEL_DISCHARGE_PAT,,费用收费,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,CANCEL_DISCHARGE_PAT,,费用收费,CANCEL_DISCHARGE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_ADT_DAY,科室伤病员流动日统计记录,住院就诊,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_ADT_DAY,科室伤病员流动日统计记录,住院就诊,ADM_OUTP_NUM,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_ADT_DAY,科室伤病员流动日统计记录,住院就诊,DISCHARGE_NORMAL_NUM,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_ADT_DAY,科室伤病员流动日统计记录,住院就诊,CANCEL_DISCHARGE_NUM,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_ADT_DAY,科室伤病员流动日统计记录,住院就诊,DISCHARGE_DISPOSITION_RECOVER,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_ASST_DAY,辅诊辅疗工作量日统计记录,科室字典,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_EMPTY_BED,空床日统计记录,科室字典,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_EXAM_DAY,特诊检查工作量日统计记录,检查,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_EXAM_DAY_NEW,,检查,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_LOAD_DAY,住院科室工作负荷日统计记录,住院就诊,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_NURSE_DAY,,护理,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_OPERATION_DAY,,手术,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_OUTP_NUM_DAY,科室门诊工作量日统计记录,门诊就诊,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_TEST_DAY,检验工作量日统计记录,检验,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_TEST_DAY_NEW,,检验,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_TREATE_DAY,,科室字典,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,EMER120_DAY,120急救工作日记录,住院就诊,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,EMERGENCY_DAY,急诊工作日统计记录,住院就诊,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,HOLIDAY_DICT,假日,标准映射表,HOLIDAY_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,HOLIDAY_DICT_NEW,假日,标准映射表,HOLIDAY_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,QU_EFFCIENCY_DEPT,住院科室工作效率月统计记录,住院就诊,ADMITTED_OUTPS,NUMBER,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,QU_EFFCIENCY_DEPT,住院科室工作效率月统计记录,住院就诊,ADMITTED_EMERGENCY,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,QU_EFFCIENCY_DEPT,住院科室工作效率月统计记录,住院就诊,TOTAL_IN_HOSPITAL_DAYS,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,QU_EFFCIENCY_DEPT,住院科室工作效率月统计记录,住院就诊,DISCHARGE_NUM,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,SPT_SHARINGCENTER_STATISTICS,省检验互认平台数据统计,住院就诊,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,STAT_DEPT_MODIFYFIX,,科室字典,START_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,STAT_DEPT_MODIFYFIX,,科室字典,MODIFY_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,STAT_WARD_MODIFYFIX,,科室字典,START_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,STAT_WARD_MODIFYFIX,,科室字典,MODIFY_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,ST_DEPT_TECH_DATA,,科室字典,DDATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,ST_DISPENSE,,药品,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,ST_EXAM,,检查,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,ST_IND_BILL_DAY,,费用收费,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,ST_INP_ED_DOCTOR_DAY,,住院就诊,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,ST_INP_OD_DOCTOR_DAY,,住院就诊,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,ST_INSUR_FEE_DAY,住院医保费用合计表,住院就诊,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,ST_LAB,,检验,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,ST_OUTD_BILL_DAY,,费用收费,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,ST_OUTP_ED_DOCTOR_DAY,,门诊就诊,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,ST_OUTP_OD_DOCTOR_DAY,,门诊就诊,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,WAED_ADT_DAY,护理伤病员流动日统计记录,住院就诊,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,WAED_ADT_DAY,护理伤病员流动日统计记录,住院就诊,ADM_OUTP_NUM,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,WAED_ADT_DAY,护理伤病员流动日统计记录,住院就诊,DISCHARGE_NORMAL_NUM,NUMBER,否,字段名/备注命中时间语义
