差异类型,系统,库名,Schema,表名,字段名,来源文件名称,文档内容,实际库内容,风险等级,建议处理,是否需要人工确认
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_BAK,ITEM_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_BAK,ITEM_NAME,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_BAK,ITEM_SPEC,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_BAK,UNITS,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_BAK,PRICE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_BAK,PREFER_PRICE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_BAK,FOREIGNER_PRICE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_BAK,PERFORMED_BY,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_BAK,INPUT_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_BAK,INPUT_CODE_WB,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_BAK,DEPT_NAME,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_OUTP,ITEM_CLASS,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_OUTP,ITEM_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_OUTP,ITEM_NAME,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_OUTP,ITEM_SPEC,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_OUTP,UNITS,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_OUTP,PRICE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_OUTP,PREFER_PRICE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_OUTP,FOREIGNER_PRICE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_OUTP,PERFORMED_BY,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_OUTP,INPUT_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_OUTP,INPUT_CODE_WB,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_TEST,ITEM_CLASS,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_TEST,ITEM_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_TEST,ITEM_NAME,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_TEST,ITEM_SPEC,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_TEST,UNITS,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_TEST,PRICE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_TEST,PREFER_PRICE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_TEST,FOREIGNER_PRICE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_TEST,PERFORMED_BY,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_TEST,INPUT_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_TEST,INPUT_CODE_WB,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_TEST,DEPT_NAME,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_TEST,COUNTRY_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_LIST_TEST,PROVINCE_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_OPER,DRUG_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_OPER,DRUG_NAME,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_OPER,DRUG_CLASS,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_OPER,DRUG_SPEC,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_OPER,UNITS,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_OPER,PERFORMED_BY,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_OPER,INPUT_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_OPER,INPUT_CODE_WB,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_OPER,QUANTITY,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_OPER,STORAGE_NAME,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_OPER,DRUG_INDICATOR,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_OPER,PACKAGE_UNITS,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_OPER,PURCHASE_PRICE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_OPER,RETAIL_PRICE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_NODRUG_OPER,STORAGE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_PRICE_LIST,ITEM_CLASS,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_PRICE_LIST,ITEM_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_PRICE_LIST,ITEM_NAME,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_PRICE_LIST,ITEM_SPEC,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_PRICE_LIST,UNITS,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_PRICE_LIST,PRICE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_PRICE_LIST,PREFER_PRICE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_PRICE_LIST,FOREIGNER_PRICE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_PRICE_LIST,PERFORMED_BY,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_PRICE_LIST,INPUT_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,INPUT_PRICE_LIST,INPUT_CODE_WB,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,ITEM_CLASS_VS_OTHER_CLASS,ITEM_CLASS,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,ITEM_CLASS_VS_OTHER_CLASS,ITEM_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,ITEM_CLASS_VS_OTHER_CLASS,CLASS_ON_INP_RCPT,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,ITEM_CLASS_VS_OTHER_CLASS,CLASS_ON_OUTP_RCPT,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,ITEM_CLASS_VS_OTHER_CLASS,CLASS_ON_RECKONING,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,ITEM_CLASS_VS_OTHER_CLASS,SUBJ_CODE,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,ITEM_CLASS_VS_OTHER_CLASS,CLASS_ON_MR,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,JMPZ_DRUG_DIC_V,P_KEY,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,JMPZ_DRUG_DIC_V,SPID,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
实际库有但文档没有的字段,HIS_SOURCE,his_ready_10_10_10_15,COMM,JMPZ_DRUG_DIC_V,SPBH,数据资产_HIS源端资产包 / READY_HIS活库元数据,旧资产包无字段,READY_HIS 活库存在字段,中,补充字段备注和治理标签,是
